,washer_dryer_10_Trans_V7_gradTruth,washer_dryer_10_Trans_V7_predicted
20928,0.0,0.01601699
20929,0.0,0.016842693
20930,0.0,0.016279787
20931,0.0,0.01595284
20932,0.0,0.016415983
20933,0.0,0.015602648
20934,0.0,0.016468912
20935,0.0,0.017083287
20936,0.0,0.0148278475
20937,0.0,0.01666984
20938,0.0,0.016940475
20939,0.0,0.01473546
20940,0.0,0.019569427
20941,0.0,0.015317231
20942,0.0,0.016630918
20943,0.0,0.015968472
20944,0.0,0.015854359
20945,0.0,0.016394272
20946,0.0,0.017334014
20947,0.0,0.015338823
20948,0.0,0.016213953
20949,0.0,0.017438173
20950,0.0,0.014803544
20951,0.0,0.016396254
20952,0.0,0.015625551
20953,0.0,0.017455831
20954,0.0,0.016128257
20955,0.0,0.017487869
20956,0.0,0.01724951
20957,0.0,0.013136119
20958,0.0,0.017117932
20959,0.0,0.016413093
20960,0.0,0.01692444
20961,0.0,0.014796168
20962,0.0,0.016593173
20963,0.0,0.014941573
20964,0.0,0.016543984
20965,0.0,0.01494801
20966,0.0,0.01835753
20967,0.0,0.018516317
20968,0.0,0.015388757
20969,0.0,0.017841458
20970,0.0,0.01781094
20971,0.0,0.013982534
20972,0.0,0.019509867
20973,0.0,0.018247813
20974,0.0,0.016546726
20975,0.0,0.0130728185
20976,0.0,0.018504113
20977,0.0,0.019064292
20978,0.0,0.016193137
20979,0.0,0.017919227
20980,0.0,0.018143117
20981,0.0,0.015655577
20982,0.0,0.017283231
20983,0.0,0.018361926
20984,0.0,0.017311081
20985,0.0,0.015902802
20986,0.0,0.0166796
20987,0.0,0.018184334
20988,0.0,0.016860604
20989,0.0,0.016549528
20990,0.0,0.014766499
20991,0.0,0.015176579
20992,0.0,0.01692921
20993,0.0,0.015952408
20994,0.0,0.015465125
20995,0.0,0.015925005
20996,0.0,0.015081108
20997,0.0,0.01737222
20998,0.0,0.01540646
20999,0.0,0.015149176
21000,0.0,0.016514286
21001,0.0,0.014767647
21002,0.0,0.016857907
21003,0.0,0.014721051
21004,0.0,0.017049447
21005,0.0,0.016454875
21006,0.0,0.015642077
21007,0.0,0.015192986
21008,0.0,0.015858293
21009,0.0,0.01591149
21010,0.0,0.015560791
21011,0.0,0.017054662
21012,0.0,0.014527261
21013,0.0,0.014626667
21014,0.0,0.018126398
21015,0.0,0.014950335
21016,0.0,0.015460983
21017,0.0,0.014455438
21018,0.0,0.015252769
21019,0.0,0.015356794
21020,0.0,0.017288774
21021,0.0,0.015253723
21022,0.0,0.015735313
21023,0.0,0.014605939
21024,0.0,0.015486345
21025,0.0,0.015614197
21026,0.0,0.015872508
21027,0.0,0.012827784
21028,0.0,0.016246095
21029,0.0,0.019567445
21030,0.0,0.015161186
21031,0.0,0.014517352
21032,0.0,0.018662393
21033,0.0,0.016180545
21034,0.0,0.007824093
21035,0.0,0.029432043
21036,0.0,0.01613605
21037,0.0,0.015454054
21038,0.0,0.016980946
21039,0.0,0.02215764
21040,0.0,0.016401634
21041,0.0,0.017052859
21042,0.0,0.01974842
21043,0.0,0.017580375
21044,0.0,0.017031506
21045,0.0,0.02090232
21046,0.0,0.018386126
21047,0.0,0.019434348
21048,0.0,0.015325785
21049,0.0,0.023359686
21050,0.0,0.014774233
21051,0.0,0.017356947
21052,0.0,0.0146687925
21053,0.0,0.016895711
21054,0.0,0.015111163
21055,0.0,0.010563701
21056,0.0,0.030046627
21057,0.0,0.05046448
21058,0.0,0.044436038
21059,0.0,0.04714638
21060,0.0,0.044726327
21061,0.0,0.045021504
21062,0.0,0.045460463
21063,0.0,0.04571566
21064,0.0,0.04372081
21065,0.0,0.043627724
21066,0.0,0.04374571
21067,0.0,0.04444875
21068,0.0,0.04478027
21069,0.0,0.04397291
21070,0.0,0.043510288
21071,0.0,0.04537785
21072,0.0,0.045868307
21073,0.0,0.04505855
21074,0.0,0.044786662
21075,0.0,0.043638915
21076,0.0,0.04538417
21077,0.0,0.0457166
21078,0.0,0.053727686
21079,0.0,-0.018776327
21080,0.0,0.023378044
21081,0.0,0.011796594
21082,0.0,0.023366213
21083,0.0,0.053829014
21084,0.0,0.04414949
21085,0.0,0.041927725
21086,0.0,0.047531903
21087,0.0,0.04393661
21088,0.0,0.04509744
21089,0.0,0.044898927
21090,0.0,0.043334678
21091,0.0,0.046758294
21092,0.0,0.044551432
21093,0.0,0.04603234
21094,0.0,0.044488057
21095,0.0,0.04292281
21096,0.0,0.04252185
21097,0.0,0.04274735
21098,0.0,0.044474095
21099,0.0,0.042837232
21100,0.0,0.043313175
21101,0.0,0.04489924
21102,0.0,0.041691303
21103,0.0,0.041450977
21104,0.0,0.045707688
21105,0.0,0.050450593
21106,0.0,0.046509355
21107,0.0,0.04492992
21108,0.0,0.04665059
21109,0.0,0.045360178
21110,0.0,0.04589601
21111,0.0,0.044745326
21112,0.0,0.04385528
21113,0.0,0.044708267
21114,0.0,0.046122804
21115,0.0,0.04359989
21116,0.0,0.04389228
21117,0.0,0.043459103
21118,0.0,0.04554206
21119,0.0,0.04642047
21120,0.0,0.046004564
21121,0.0,0.04474941
21122,0.0,0.045188934
21123,0.0,0.044268176
21124,0.0,0.04508336
21125,0.0,0.04450102
21126,0.0,0.042288363
21127,0.0,0.038083613
21128,0.0,0.037321165
21129,0.0,0.050537333
21130,0.0,0.0428679
21131,0.0,0.05456087
21132,0.0,0.046994403
21133,0.0,0.045130253
21134,0.0,0.045382887
21135,0.0,0.046387777
21136,0.0,0.045089096
21137,0.0,0.04422623
21138,0.0,0.04481931
21139,0.0,0.043529555
21140,0.0,0.04594761
21141,0.0,0.044126526
21142,0.0,0.04618582
21143,0.0,0.04401888
21144,0.0,0.04413487
21145,0.0,0.04515171
21146,0.0,0.045325622
21147,0.0,0.04614617
21148,0.0,0.045415163
21149,0.0,0.044351906
21150,0.0,0.043943495
21151,0.0,0.044874758
21152,0.0,0.04751517
21153,0.0,0.04413241
21154,0.0,0.04765123
21155,0.0,0.044384792
21156,0.0,0.04211414
21157,0.0,0.044393644
21158,0.0,0.044634998
21159,0.0,0.045799017
21160,0.0,0.045619547
21161,0.0,0.04516533
21162,0.0,0.04382381
21163,0.0,0.04613097
21164,0.0,0.04601872
21165,0.0,0.04523191
21166,0.0,0.0442854
21167,0.0,0.04532039
21168,0.0,0.044912457
21169,0.0,0.04619047
21170,0.0,0.044331968
21171,0.0,0.042657137
21172,0.0,0.04509397
21173,0.0,0.04514724
21174,0.0,0.0451826
21175,0.0,0.04539326
21176,0.0,0.044323444
21177,0.0,0.047841743
21178,0.0,0.047447056
21179,0.0,0.04439117
21180,0.0,0.045935363
21181,0.0,0.043476194
21182,0.0,0.046885833
21183,0.0,0.045088455
21184,0.0,0.046358526
21185,0.0,0.045002416
21186,0.0,0.044567004
21187,0.0,0.046382993
21188,0.0,0.043179303
21189,0.0,0.045267105
21190,0.0,0.045776397
21191,0.0,0.046873093
21192,0.0,0.046414346
21193,0.0,0.04606697
21194,0.0,0.0456291
21195,0.0,0.046026587
21196,0.0,0.046666354
21197,0.0,0.045554087
21198,0.0,0.044066384
21199,0.0,0.04415725
21200,0.0,0.045141637
21201,0.0,0.04738964
21202,0.0,0.04688479
21203,0.0,0.04607743
21204,0.0,0.0436126
21205,0.0,0.044803172
21206,0.0,0.04652661
21207,0.0,0.04704842
21208,0.0,0.04756607
21209,0.0,0.044837937
21210,0.0,0.04610482
21211,0.0,0.0448758
21212,0.0,0.044870898
21213,0.0,0.0450505
21214,0.0,0.04352349
21215,0.0,0.044872224
21216,0.0,0.043254092
21217,0.0,0.04761727
21218,0.0,0.044618204
21219,0.0,0.047074884
21220,0.0,0.047489926
21221,0.0,0.043663934
21222,0.0,0.04439783
21223,0.0,0.04220143
21224,0.0,0.04808943
21225,0.0,0.04589516
21226,0.0,0.04440257
21227,0.0,0.045148656
21228,0.0,0.04482609
21229,0.0,0.045028195
21230,0.0,0.04585789
21231,0.0,0.046589762
21232,0.0,0.04599245
21233,0.0,0.046000198
21234,0.0,0.0462472
21235,0.0,0.044382393
21236,0.0,0.045994848
21237,0.0,0.04608904
21238,0.0,0.04663007
21239,0.0,0.04831679
21240,0.0,0.044500813
21241,0.0,0.046233207
21242,0.0,0.045861885
21243,0.0,0.046960086
21244,0.0,0.046953112
21245,0.0,0.046239182
21246,0.0,0.045254588
21247,0.0,0.04584089
21248,0.0,0.04537937
21249,0.0,0.047280863
21250,0.0,0.045529097
21251,0.0,0.046743825
21252,0.0,0.04552962
21253,0.0,0.046410352
21254,0.0,0.045502976
21255,0.0,0.04440336
21256,0.0,0.04399234
21257,0.0,0.045114085
21258,0.0,0.04620889
21259,0.0,0.046468675
21260,0.0,0.04560718
21261,0.0,0.045259878
21262,0.0,0.04607305
21263,0.0,0.045835137
21264,0.0,0.047379866
21265,0.0,0.045833975
21266,0.0,0.046007186
21267,0.0,0.046511397
21268,0.0,0.04517892
21269,0.0,0.047020406
21270,0.0,0.044150025
21271,0.0,0.046631634
21272,0.0,0.046893194
21273,0.0,0.045667663
21274,0.0,0.04590437
21275,0.0,0.044893995
21276,0.0,0.047021434
21277,0.0,0.046309084
21278,0.0,0.047693834
21279,0.0,0.044478625
21280,0.0,0.046742186
21281,0.0,0.04150085
21282,0.0,0.047020927
21283,0.0,0.045978367
21284,0.0,0.045083374
21285,0.0,0.045656785
21286,0.0,0.04628311
21287,0.0,0.04542464
21288,0.0,0.046878666
21289,0.0,0.04428281
21290,0.0,0.04585728
21291,0.0,0.042790428
21292,0.0,0.04509771
21293,0.0,0.04675752
21294,0.0,0.046417534
21295,0.0,0.047783464
21296,0.0,0.045717776
21297,0.0,0.04570532
21298,0.0,0.044623956
21299,0.0,0.045518562
21300,0.0,0.04743865
21301,0.0,0.045571655
21302,0.0,0.044842824
21303,0.0,0.04667966
21304,0.0,0.046150804
21305,0.0,0.04665558
21306,0.0,0.045396894
21307,0.0,0.046294317
21308,0.0,0.04553497
21309,0.0,0.051297873
21310,0.0,-0.0030771196
21311,0.0,0.019444346
21312,0.0,0.016809985
21313,0.0,0.018223852
21314,0.0,0.01873216
21315,0.0,0.017572403
21316,0.0,0.017210662
21317,0.0,0.01820007
21318,0.0,0.018831074
21319,0.0,0.01672846
21320,0.0,0.01814486
21321,0.0,0.017060578
21322,0.0,0.018892974
21323,0.0,0.017382577
21324,0.0,0.019609302
21325,0.0,0.016421974
21326,0.0,0.017548054
21327,0.0,0.018604115
21328,0.0,0.017409801
21329,0.0,0.018045649
21330,0.0,0.018591896
21331,0.0,0.01912427
21332,0.0,0.017057627
21333,0.0,0.016826123
21334,0.0,0.0199503
21335,0.0,0.017616227
21336,0.0,0.019072011
21337,0.0,0.017261803
21338,0.0,0.018532693
21339,0.0,0.018040642
21340,0.0,0.017589524
21341,0.0,0.018927425
21342,0.0,0.016863406
21343,0.0,0.020465985
21344,0.0,0.015333593
21345,0.0,0.018618807
21346,0.0,0.02273652
21347,0.0,0.016927704
21348,0.0,0.021509707
21349,0.0,0.019339606
21350,0.0,0.015527621
21351,0.0,0.02091147
21352,0.0,0.02061908
21353,0.0,0.01937963
21354,0.0,0.018533036
21355,0.0,0.015726984
21356,0.0,0.02167964
21357,0.0,0.01659438
21358,0.0,0.0105166435
21359,0.0,0.013681382
21360,0.0,0.017586961
21361,0.0,0.017366827
21362,0.0,0.014595568
21363,0.0,0.022087395
21364,0.0,0.014902398
21365,0.0,0.016251862
21366,0.0,0.018549621
21367,0.0,0.013522923
21368,0.0,0.016216189
21369,0.0,0.017195404
21370,0.0,0.014749795
21371,0.0,0.016494557
21372,0.0,0.016097352
21373,0.0,0.014675349
21374,0.0,0.01592514
21375,0.0,0.0155028105
21376,0.0,0.016303912
21377,0.0,0.015401393
21378,0.0,0.01671876
21379,0.0,0.016222179
21380,0.0,0.014495268
21381,0.0,0.01572445
21382,0.0,0.01671429
21383,0.0,0.016283438
21384,0.0,0.015492201
21385,0.0,0.015370384
21386,0.0,0.015702933
21387,0.0,0.015181109
21388,0.0,0.017519996
21389,0.0,0.013961673
21390,0.0,0.01658243
21391,0.0,0.015162259
21392,0.0,0.015722811
21393,0.0,0.014830396
21394,0.0,0.016843706
21395,0.0,0.014853686
21396,0.0,0.017245308
21397,0.0,0.013969123
21398,0.0,0.014997974
21399,0.0,0.015643686
21400,0.0,0.01666233
21401,0.0,0.015001059
21402,0.0,0.015756786
21403,0.0,0.014453381
21404,0.0,0.015574127
21405,0.0,0.01744321
21406,0.0,0.013304383
21407,0.0,0.012783319
21408,0.0,0.020901173
21409,0.0,0.016733289
21410,0.0,0.013334066
21411,0.0,0.018867314
21412,0.0,0.017429605
21413,0.0,0.013916075
21414,0.0,0.020896137
21415,0.0,0.015716001
21416,0.0,0.01510039
21417,1.0,0.016715795
21418,0.0,0.010599166
21419,0.0,0.03269954
21420,0.0,0.03245212
21421,0.0,0.037730426
21422,0.0,0.0380833
21423,0.0,0.035453856
21424,0.0,0.038204134
21425,0.0,0.03442803
21426,0.0,0.03971836
21427,0.0,0.034076646
21428,0.0,0.038469464
21429,0.0,0.038994834
21430,0.0,0.040161327
21431,0.0,0.04066293
21432,0.0,0.039898515
21433,0.0,0.03879045
21434,0.0,0.040003985
21435,0.0,0.039493024
21436,0.0,0.039143592
21437,0.0,0.03896162
21438,0.0,0.0396228
21439,0.0,0.038686782
21440,0.0,0.038922235
21441,0.0,0.039616495
21442,0.0,0.03828287
21443,0.0,0.04074943
21444,0.0,0.03996253
21445,0.0,0.038371652
21446,0.0,0.038959324
21447,0.0,0.039101332
21448,0.0,0.038588762
21449,0.0,0.039540365
21450,0.0,0.03858459
21451,0.0,0.039495826
21452,0.0,0.040218458
21453,0.0,0.039754212
21454,0.0,0.038735732
21455,0.0,0.040253773
21456,0.0,0.040082663
21457,0.0,0.040067077
21458,0.0,0.03895341
21459,0.0,0.039401487
21460,0.0,0.039359137
21461,0.0,0.038624138
21462,0.0,0.03784682
21463,0.0,0.039819643
21464,0.0,0.037333548
21465,0.0,0.042574555
21466,0.0,0.0067987144
21467,0.0,0.024309099
21468,0.0,0.077090055
21469,0.0,0.0167194
21470,0.0,0.058230072
21471,0.0,0.020871058
21472,0.0,0.04785444
21473,0.0,0.043002218
21474,0.0,0.057146594
21475,0.0,0.05950527
21476,0.0,0.02405718
21477,0.0,0.06449218
21478,0.0,0.023966968
21479,0.0,0.0706722
21480,0.0,0.036182523
21481,0.0,0.02168417
21482,0.0,0.019789964
21483,0.0,0.0791906
21484,0.0,0.06624964
21485,0.0,0.0129927695
21486,0.0,0.051221177
21487,0.0,0.064398825
21488,0.0,0.055271253
21489,0.0,0.051002115
21490,0.0,0.04960957
21491,0.0,0.04196167
21492,0.0,0.06852394
21493,0.0,0.044575453
21494,0.0,0.052549273
21495,0.0,0.03575231
21496,0.0,0.06549798
21497,0.0,0.05629839
21498,0.0,0.042091966
21499,0.0,0.058540404
21500,0.0,0.04676132
21501,0.0,0.05110511
21502,0.0,0.01968591
21503,0.0,0.06460084
21504,0.0,0.0612334
21505,0.0,0.050265476
21506,0.0,0.047625855
21507,0.0,0.0179068
21508,0.0,0.029848933
21509,0.0,0.026574269
21510,0.0,0.030969352
21511,0.0,0.028972298
21512,0.0,0.034188896
21513,0.0,0.06813653
21514,0.0,0.026687175
21515,0.0,0.06934798
21516,0.0,0.052847043
21517,0.0,0.055896893
21518,0.0,0.059254676
21519,0.0,0.05612226
21520,0.0,0.051797897
21521,0.0,0.06429379
21522,0.0,0.047816962
21523,0.0,0.0529525
21524,0.0,0.055817887
21525,0.0,0.05923134
21526,0.0,0.05452299
21527,0.0,0.049628466
21528,0.0,0.06326392
21529,0.0,0.045865163
21530,0.0,0.06515822
21531,0.0,0.06596571
21532,0.0,0.06571679
21533,0.0,0.056603685
21534,0.0,0.06183192
21535,0.0,0.060798317
21536,0.0,0.05384977
21537,0.0,0.055215493
21538,0.0,0.055285767
21539,0.0,0.06456679
21540,0.0,0.060516447
21541,0.0,0.06318796
21542,0.0,0.058484495
21543,0.0,0.0626502
21544,0.0,0.061389983
21545,0.0,0.060554236
21546,0.0,0.052989453
21547,0.0,0.044054
21548,0.0,0.06349954
21549,0.0,0.06477
21550,0.0,0.059677392
21551,0.0,0.06304319
21552,0.0,0.05325283
21553,0.0,0.0564055
21554,0.0,0.06192586
21555,0.0,0.03752725
21556,0.0,0.06415182
21557,0.0,0.044476733
21558,0.0,0.051362425
21559,0.0,0.061241522
21560,0.0,0.042702332
21561,0.0,0.06713985
21562,0.0,0.052099317
21563,0.0,0.056832254
21564,0.0,0.06151192
21565,0.0,0.055862278
21566,0.0,0.043978184
21567,0.0,0.06299923
21568,0.0,0.04893489
21569,0.0,0.06312212
21570,0.0,0.057148173
21571,0.0,0.052541405
21572,0.0,0.047889292
21573,0.0,0.06164086
21574,0.0,0.05715552
21575,0.0,0.056236282
21576,0.0,0.057275698
21577,0.0,0.05623798
21578,0.0,0.05979377
21579,0.0,0.062096864
21580,0.0,0.054004222
21581,0.0,0.05830869
21582,0.0,0.056939036
21583,0.0,0.05800809
21584,0.0,0.060460046
21585,0.0,0.052866638
21586,0.0,0.048248246
21587,0.0,0.05173993
21588,0.0,0.06501593
21589,0.0,0.052110806
21590,0.0,0.051725253
21591,0.0,0.058819696
21592,0.0,0.027120024
21593,0.0,0.06713274
21594,0.0,0.02311115
21595,0.0,0.06037353
21596,0.0,0.06622496
21597,0.0,0.054072484
21598,0.0,0.061341703
21599,0.0,0.053264514
21600,0.0,0.062983066
21601,0.0,0.06280427
21602,0.0,0.06301814
21603,0.0,0.061462194
21604,0.0,0.044343933
21605,0.0,0.069639385
21606,0.0,0.061153635
21607,0.0,0.066071674
21608,0.0,0.056683183
21609,0.0,0.06139426
21610,0.0,0.064690545
21611,0.0,0.055836126
21612,0.0,0.06514427
21613,0.0,0.06132999
21614,0.0,0.064248756
21615,0.0,0.058439806
21616,0.0,0.058853
21617,0.0,0.05963184
21618,0.0,0.059237152
21619,0.0,0.05827734
21620,0.0,0.058430493
21621,0.0,0.05727759
21622,0.0,0.060549542
21623,0.0,0.060275078
21624,0.0,0.05402544
21625,0.0,0.05435911
21626,0.0,0.06068176
21627,0.0,0.044966444
21628,0.0,0.05648181
21629,0.0,0.06448832
21630,0.0,0.05971904
21631,0.0,0.05929187
21632,0.0,0.05781737
21633,0.0,0.055570573
21634,0.0,0.059980676
21635,0.0,0.0583722
21636,0.0,0.058900386
21637,0.0,0.057665408
21638,0.0,0.059614405
21639,0.0,0.05509612
21640,0.0,0.057934493
21641,0.0,0.05449547
21642,0.0,0.065744266
21643,0.0,0.05392085
21644,0.0,0.06499076
21645,0.0,0.057162613
21646,0.0,0.05776453
21647,0.0,0.059877187
21648,0.0,0.05672422
21649,0.0,0.06025952
21650,0.0,0.058888897
21651,0.0,0.05605617
21652,0.0,0.056297094
21653,0.0,0.060674682
21654,0.0,0.05477105
21655,0.0,0.060293645
21656,0.0,0.05696565
21657,0.0,0.058420733
21658,0.0,0.058004245
21659,0.0,0.06206076
21660,0.0,0.052427858
21661,0.0,0.05939831
21662,0.0,0.06026554
21663,0.0,0.059196338
21664,0.0,0.059068844
21665,0.0,0.060873598
21666,0.0,0.054938346
21667,0.0,0.057786956
21668,0.0,0.05877292
21669,0.0,0.059320554
21670,0.0,0.057482213
21671,0.0,0.059968844
21672,0.0,0.057686925
21673,0.0,0.05684346
21674,0.0,0.05905825
21675,0.0,0.056612864
21676,0.0,0.056832507
21677,0.0,0.059219256
21678,0.0,0.0601404
21679,0.0,0.058807984
21680,0.0,0.057916448
21681,0.0,0.05784455
21682,0.0,0.05900246
21683,0.0,0.05866213
21684,0.0,0.056599766
21685,0.0,0.056619883
21686,0.0,0.057657063
21687,0.0,0.05828479
21688,0.0,0.054608375
21689,0.0,0.008041322
21690,0.0,0.17576769
21691,0.0,0.09943245
21692,0.0,0.08962867
21693,0.0,0.087752074
21694,0.0,0.09712541
21695,0.0,0.11048554
21696,0.0,0.11490293
21697,0.0,0.114919364
21698,0.0,0.124151275
21699,0.0,0.12784591
21700,0.0,0.122685894
21701,0.0,0.12752387
21702,0.0,0.1295414
21703,0.0,0.13193038
21704,0.0,0.12972319
21705,0.0,0.12593785
21706,0.0,0.12898816
21707,0.0,0.13130338
21708,0.0,0.13597283
21709,0.0,0.13277887
21710,0.0,0.13795209
21711,0.0,0.1386519
21712,0.0,0.13964775
21713,0.0,0.1374057
21714,0.0,0.1353267
21715,0.0,0.14091715
21716,0.0,0.1409881
21717,0.0,0.13708682
21718,0.0,0.13847423
21719,0.0,0.1365198
21720,0.0,0.13669738
21721,0.0,0.1352738
21722,0.0,0.13538721
21723,0.0,0.13787043
21724,0.0,0.13960633
21725,0.0,0.14081538
21726,0.0,0.14109975
21727,0.0,0.14068031
21728,0.0,0.14100522
21729,0.0,0.1367314
21730,0.0,0.13341282
21731,0.0,0.13839228
21732,0.0,0.13547392
21733,0.0,0.13388431
21734,0.0,0.141415
21735,0.0,0.14327492
21736,0.0,0.14096436
21737,0.0,0.122468114
21738,0.0,0.11331116
21739,0.0,0.12014231
21740,0.0,0.09163521
21741,0.0,0.10480924
21742,0.0,0.109693855
21743,0.0,0.11604993
21744,0.0,0.12113792
21745,0.0,0.11667238
21746,0.0,0.12310545
21747,0.0,0.12136984
21748,0.0,0.12348147
21749,0.0,0.11981353
21750,0.0,0.12668553
21751,0.0,0.123549476
21752,0.0,0.12501661
21753,0.0,0.1250526
21754,0.0,0.12828618
21755,0.0,0.12741725
21756,0.0,0.1272672
21757,0.0,0.13050675
21758,0.0,0.13178946
21759,0.0,0.1323827
21760,0.0,0.13065976
21761,0.0,0.12714185
21762,0.0,0.13007963
21763,0.0,0.1284746
21764,0.0,0.12861395
21765,0.0,0.13029078
21766,0.0,0.12913588
21767,0.0,0.1316061
21768,0.0,0.1315828
21769,0.0,0.12838607
21770,0.0,0.13068005
21771,0.0,0.13051052
21772,0.0,0.13188513
21773,0.0,0.13083142
21774,0.0,0.13206115
21775,0.0,0.1364206
21776,0.0,0.13112202
21777,0.0,0.12742133
21778,0.0,0.13104557
21779,0.0,0.13112308
21780,0.0,0.12800261
21781,0.0,0.13191424
21782,0.0,0.14024134
21783,0.0,0.14295247
21784,0.0,0.13655515
21785,0.0,0.12562394
21786,0.0,0.13190734
21787,0.0,0.13524702
21788,0.0,0.13284735
21789,0.0,0.13249326
21790,0.0,0.14240944
21791,0.0,0.14329487
21792,0.0,0.13884947
21793,0.0,0.13697003
21794,0.0,0.13484383
21795,0.0,0.13859332
21796,0.0,0.13388796
21797,0.0,0.13767926
21798,0.0,0.14093128
21799,0.0,0.14121234
21800,0.0,0.14102474
21801,0.0,0.1408692
21802,0.0,0.13991067
21803,0.0,0.13756298
21804,0.0,0.13718955
21805,0.0,0.13986397
21806,0.0,0.14122544
21807,0.0,0.1422491
21808,0.0,0.1392095
21809,0.0,0.13796535
21810,0.0,0.13783348
21811,0.0,0.13864131
21812,0.0,0.14004241
21813,0.0,0.14222498
21814,0.0,0.14251323
21815,0.0,0.14155777
21816,0.0,0.1397928
21817,0.0,0.1385901
21818,0.0,0.14304714
21819,0.0,0.13898118
21820,0.0,0.14171365
21821,0.0,0.14619967
21822,0.0,0.14679837
21823,0.0,0.0828194
21824,0.0,0.072616994
21825,0.0,0.07334614
21826,0.0,0.07047257
21827,0.0,0.07389864
21828,0.0,0.09108199
21829,0.0,0.07652423
21830,0.0,0.07304165
21831,0.0,0.08377007
21832,0.0,0.09862593
21833,0.0,0.074340194
21834,0.0,0.07154055
21835,0.0,0.071744755
21836,0.0,0.07124983
21837,0.0,0.07223554
21838,0.0,0.07621318
21839,0.0,0.07544713
21840,0.0,0.089241594
21841,0.0,0.06521042
21842,0.0,0.07507965
21843,0.0,0.090307355
21844,0.0,0.068971545
21845,0.0,0.07095501
21846,0.0,0.070482925
21847,0.0,0.07070905
21848,0.0,0.069895566
21849,0.0,0.07168986
21850,0.0,0.0789015
21851,0.0,0.07849081
21852,0.0,0.083351985
21853,0.0,0.13217437
21854,0.0,0.13821363
21855,0.0,0.10888159
21856,0.0,0.15183009
21857,0.0,0.1450449
21858,0.0,0.14612518
21859,0.0,0.14469764
21860,0.0,0.14809512
21861,0.0,0.14690804
21862,0.0,0.14631866
21863,0.0,0.1460715
21864,0.0,0.1468135
21865,0.0,0.14833322
21866,0.0,0.14878136
21867,0.0,0.15060596
21868,0.0,0.14806572
21869,0.0,0.1488312
21870,0.0,0.14699538
21871,0.0,0.14242475
21872,0.0,0.13957608
21873,0.0,0.14857942
21874,0.0,0.1346094
21875,0.0,0.15275747
21876,0.0,0.15123498
21877,0.0,0.15147135
21878,0.0,0.14810671
21879,0.0,0.15110895
21880,0.0,0.15186253
21881,0.0,0.1495098
21882,0.0,0.14594507
21883,0.0,0.14879987
21884,0.0,0.14910461
21885,0.0,0.14876786
21886,0.0,0.14891142
21887,0.0,0.14898631
21888,0.0,0.15009214
21889,0.0,0.15037389
21890,0.0,0.14757772
21891,0.0,0.14308836
21892,0.0,0.15059713
21893,0.0,0.14559403
21894,0.0,0.14940464
21895,0.0,0.14965703
21896,0.0,0.15037122
21897,0.0,0.14930928
21898,0.0,0.14858453
21899,0.0,0.14866634
21900,0.0,0.14985663
21901,0.0,0.15302625
21902,0.0,0.1537089
21903,0.0,0.14506194
21904,0.0,0.14805745
21905,0.0,0.098219305
21906,0.0,0.15308674
21907,0.0,0.1478974
21908,0.0,0.14785844
21909,0.0,0.14487866
21910,0.0,0.14486532
21911,0.0,0.14525712
21912,0.0,0.14524952
21913,0.0,0.14494318
21914,0.0,0.14517099
21915,0.0,0.14429447
21916,0.0,0.14480981
21917,0.0,0.14476411
21918,0.0,0.14301777
21919,0.0,0.09388822
21920,0.0,0.13646965
21921,0.0,0.14664996
21922,0.0,0.14557034
21923,0.0,0.1448907
21924,0.0,0.14863019
21925,0.0,0.14418533
21926,0.0,0.1447147
21927,0.0,0.14774647
21928,0.0,0.14982377
21929,0.0,0.14969808
21930,0.0,0.14956973
21931,0.0,0.14660712
21932,0.0,0.14728615
21933,0.0,0.14725193
21934,0.0,0.14590073
21935,0.0,0.14773671
21936,0.0,0.14859286
21937,0.0,0.14824322
21938,0.0,0.14803283
21939,0.0,0.06437743
21940,0.0,0.07744296
21941,0.0,0.15099044
21942,0.0,0.14966623
21943,0.0,0.1504642
21944,0.0,0.14913905
21945,0.0,0.14821018
21946,0.0,0.1478141
21947,0.0,0.14710337
21948,0.0,0.14558172
21949,0.0,0.14545783
21950,0.0,0.14466593
21951,0.0,0.14538673
21952,0.0,0.14618991
21953,0.0,0.14595176
21954,0.0,0.1459404
21955,0.0,0.15543494
21956,0.0,0.14507857
21957,0.0,0.14502901
21958,0.0,0.14530876
21959,0.0,0.14540672
21960,0.0,0.14535539
21961,0.0,0.14688887
21962,0.0,0.14498
21963,0.0,0.1461955
21964,0.0,0.14590074
21965,0.0,0.111530125
21966,0.0,0.006284684
21967,0.0,0.07240918
21968,0.0,0.036378592
21969,0.0,0.05019766
21970,0.0,0.052067086
21971,0.0,0.04102005
21972,0.0,0.005079061
21973,0.0,0.009425044
21974,0.0,0.06817846
21975,0.0,0.062406138
21976,0.0,0.020553589
21977,0.0,0.061458677
21978,0.0,0.0523756
21979,0.0,0.0049444735
21980,0.0,0.06600422
21981,0.0,0.054074243
21982,0.0,0.010251254
21983,0.0,0.04434064
21984,0.0,0.052561328
21985,0.0,0.062910095
21986,0.0,0.043242544
21987,0.0,0.04656428
21988,0.0,0.04837665
21989,0.0,0.060141712
21990,0.0,0.06504643
21991,0.0,0.05229862
21992,0.0,0.053293094
21993,0.0,0.04943195
21994,0.0,0.055234343
21995,0.0,0.050773486
21996,0.0,0.051872447
21997,0.0,0.052289143
21998,0.0,0.05206245
21999,0.0,0.05274053
22000,0.0,0.008364022
