,refrigerator_5_Trans_V7_gradTruth,refrigerator_5_Trans_V7_predicted
20009,6.0,6.7797375
20010,7.0,6.787287
20011,6.0,6.7680783
20012,7.0,6.787935
20013,7.0,6.768014
20014,7.0,6.8109164
20015,7.0,6.7526608
20016,6.0,6.928773
20017,7.0,6.8737984
20018,6.0,6.6991415
20019,6.0,6.8431535
20020,6.0,6.976227
20021,6.0,6.7054496
20022,6.0,6.84714
20023,6.0,6.7850866
20024,6.0,6.7660108
20025,6.0,6.7861247
20026,7.0,6.807209
20027,7.0,6.780032
20028,6.0,6.754341
20029,6.0,6.8897448
20030,6.0,6.8301196
20031,7.0,6.805018
20032,6.0,6.749142
20033,6.0,7.00875
20034,6.0,6.851841
20035,6.0,6.7212296
20036,7.0,6.973595
20037,7.0,6.7406206
20038,6.0,6.769643
20039,7.0,6.7741394
20040,7.0,6.772261
20041,7.0,6.7899647
20042,7.0,6.774223
20043,6.0,6.7785015
20044,6.0,6.7712107
20045,6.0,6.769117
20046,6.0,6.7785463
20047,7.0,6.800907
20048,6.0,6.780331
20049,7.0,6.7655663
20050,6.0,6.783932
20051,7.0,6.7799664
20052,6.0,6.7764664
20053,7.0,6.77917
20054,6.0,6.760343
20055,6.0,6.815889
20056,6.0,6.780716
20057,6.0,6.7610188
20058,7.0,6.7768908
20059,6.0,6.783957
20060,6.0,6.7760463
20061,7.0,6.7793117
20062,7.0,6.7938695
20063,6.0,6.7622123
20064,7.0,6.782293
20065,6.0,6.7786446
20066,6.0,6.773142
20067,6.0,6.776878
20068,6.0,6.7727265
20069,7.0,6.7785044
20070,6.0,6.7840724
20071,6.0,6.784622
20072,6.0,6.772994
20073,7.0,6.7823243
20074,6.0,6.7662563
20075,6.0,6.778409
20076,7.0,6.777982
20077,6.0,6.7796063
20078,6.0,6.7846093
20079,6.0,7.026137
20080,6.0,6.7304807
20081,6.0,6.7768774
20082,7.0,7.0315113
20083,7.0,6.7343707
20084,6.0,6.777142
20085,6.0,7.025517
20086,6.0,6.771536
20087,7.0,6.7616625
20088,6.0,6.774994
20089,6.0,6.961651
20090,7.0,6.925603
20091,6.0,6.7115216
20092,6.0,6.786126
20093,6.0,6.8991237
20094,7.0,6.7481165
20095,7.0,6.8381095
20096,6.0,6.77762
20097,6.0,6.749731
20098,6.0,6.787836
20099,6.0,7.0484295
20100,7.0,6.735187
20101,7.0,6.764036
20102,7.0,6.7729263
20103,7.0,6.824097
20104,6.0,6.777423
20105,6.0,6.7691317
20106,6.0,6.7727456
20107,6.0,6.780228
20108,6.0,6.772617
20109,6.0,6.791043
20110,6.0,6.7742567
20111,6.0,6.758309
20112,6.0,6.782305
20113,6.0,6.7763453
20114,6.0,6.782535
20115,6.0,6.78286
20116,7.0,6.770465
20117,6.0,6.777745
20118,6.0,6.787224
20119,6.0,6.7520943
20120,6.0,6.776384
20121,7.0,6.7874384
20122,7.0,6.782581
20123,7.0,6.7837644
20124,6.0,6.764644
20125,6.0,6.7738047
20126,7.0,6.7764344
20127,6.0,6.7767863
20128,6.0,6.784941
20129,6.0,6.7782125
20130,6.0,6.775313
20131,6.0,6.8048463
20132,7.0,6.766827
20133,7.0,6.7806125
20134,6.0,6.7868543
20135,7.0,6.771747
20136,6.0,6.770142
20137,7.0,6.7846265
20138,7.0,6.761119
20139,6.0,6.7836833
20140,7.0,6.7886868
20141,7.0,6.7748313
20142,6.0,6.8535204
20143,7.0,6.764086
20144,6.0,6.796102
20145,6.0,6.9746943
20146,6.0,6.748053
20147,6.0,6.9131265
20148,7.0,7.0142055
20149,7.0,6.7458024
20150,6.0,6.75572
20151,7.0,6.782435
20152,7.0,6.927276
20153,6.0,6.779898
20154,7.0,6.7509007
20155,7.0,6.8997426
20156,6.0,6.937211
20157,6.0,6.725528
20158,7.0,6.8813415
20159,6.0,7.054192
20160,7.0,6.728108
20161,7.0,6.7750435
20162,6.0,6.7836986
20163,6.0,6.863931
20164,6.0,6.7434845
20165,7.0,6.7624025
20166,7.0,6.781867
20167,6.0,6.779437
20168,6.0,6.7834005
20169,7.0,6.771389
20170,7.0,6.7678423
20171,7.0,6.7795186
20172,6.0,6.7839184
20173,7.0,6.7818465
20174,6.0,6.7738304
20175,6.0,6.767868
20176,6.0,6.781699
20177,6.0,6.778842
20178,6.0,6.776107
20179,6.0,6.7855153
20180,6.0,6.778988
20181,6.0,6.769342
20182,6.0,6.782279
20183,6.0,6.779535
20184,7.0,6.7696433
20185,6.0,6.7821517
20186,7.0,6.768324
20187,7.0,6.7811003
20188,6.0,6.771065
20189,7.0,6.7882104
20190,7.0,6.774502
20191,6.0,6.7760315
20192,7.0,6.765472
20193,7.0,6.776439
20194,6.0,6.776012
20195,7.0,6.7905164
20196,6.0,6.7835712
20197,7.0,6.7753086
20198,6.0,6.7722735
20199,6.0,6.768993
20200,7.0,6.790947
20201,7.0,6.7659135
20202,6.0,6.781123
20203,7.0,6.769857
20204,7.0,6.791584
20205,7.0,6.900388
20206,7.0,6.7596827
20207,6.0,7.019002
20208,7.0,6.8418126
20209,7.0,6.7594986
20210,7.0,6.756035
20211,7.0,6.880136
20212,6.0,6.7748427
20213,7.0,6.759694
20214,6.0,6.7869606
20215,7.0,6.858659
20216,6.0,6.7537274
20217,7.0,7.039581
20218,7.0,6.948941
20219,6.0,6.7215
20220,7.0,6.838513
20221,7.0,6.779439
20222,6.0,6.776778
20223,7.0,6.9368563
20224,7.0,6.788444
20225,7.0,6.7176905
20226,6.0,6.782984
20227,7.0,6.7697515
20228,6.0,6.7833037
20229,7.0,6.7721753
20230,7.0,6.784414
20231,6.0,6.7757254
20232,7.0,6.771002
20233,7.0,6.7863846
20234,6.0,6.761758
20235,6.0,6.785343
20236,6.0,6.7650642
20237,6.0,6.777813
20238,6.0,6.7890496
20239,7.0,6.7777586
20240,6.0,6.773984
20241,6.0,6.7784567
20242,6.0,6.7749343
20243,7.0,6.76499
20244,6.0,6.777647
20245,6.0,6.7783556
20246,6.0,6.8070793
20247,7.0,6.7742147
20248,7.0,6.7554955
20249,7.0,6.786267
20250,6.0,6.7881393
20251,7.0,6.767142
20252,6.0,6.767083
20253,7.0,6.780904
20254,7.0,6.7831707
20255,6.0,6.7852654
20256,6.0,6.760718
20257,6.0,6.7765517
20258,6.0,6.7846203
20259,6.0,6.78413
20260,7.0,6.770609
20261,7.0,6.7863326
20262,6.0,6.758788
20263,6.0,6.7843
20264,6.0,6.7785683
20265,7.0,6.7809167
20266,6.0,6.776553
20267,6.0,6.779116
20268,7.0,6.9295454
20269,6.0,6.7385063
20270,6.0,7.067319
20271,7.0,6.749503
20272,6.0,6.7644744
20273,6.0,6.7895494
20274,7.0,6.8315763
20275,7.0,6.751474
20276,6.0,6.977747
20277,6.0,6.7783327
20278,6.0,6.786591
20279,6.0,6.7778234
20280,6.0,6.7890143
20281,7.0,6.760371
20282,6.0,6.9304123
20283,6.0,6.80683
20284,6.0,6.756924
20285,7.0,6.766942
20286,7.0,7.050612
20287,6.0,6.8496833
20288,6.0,6.7622824
20289,6.0,6.7381806
20290,6.0,7.0116253
20291,6.0,6.748773
20292,6.0,6.7671876
20293,6.0,6.7734213
20294,7.0,6.7804804
20295,7.0,6.77266
20296,7.0,6.7698407
20297,7.0,6.788196
20298,6.0,6.775595
20299,6.0,6.790219
20300,7.0,6.777304
20301,7.0,6.7813435
20302,7.0,6.7856665
20303,6.0,6.77088
20304,6.0,6.780874
20305,6.0,6.7642155
20306,7.0,6.7860203
20307,7.0,6.7678704
20308,7.0,6.8017435
20309,6.0,6.781455
20310,6.0,6.760529
20311,6.0,6.804463
20312,6.0,6.759311
20313,6.0,6.790699
20314,7.0,6.7666764
20315,7.0,6.7757
20316,7.0,6.786861
20317,7.0,6.785193
20318,7.0,6.766403
20319,6.0,6.779989
20320,7.0,6.804574
20321,6.0,6.755359
20322,6.0,6.816031
20323,6.0,6.8126874
20324,7.0,6.751416
20325,6.0,6.785491
20326,6.0,6.7731967
20327,7.0,6.786201
20328,7.0,6.76855
20329,7.0,6.7782164
20330,6.0,6.77871
20331,7.0,6.851202
20332,7.0,6.927099
20333,7.0,6.9483643
20334,6.0,6.7220473
20335,7.0,6.790614
20336,7.0,7.016737
20337,7.0,6.7231307
20338,7.0,6.7813606
20339,6.0,6.943715
20340,6.0,6.8306184
20341,6.0,6.743222
20342,6.0,6.8039064
20343,7.0,6.966239
20344,6.0,6.8207135
20345,6.0,6.771614
20346,6.0,6.7631245
20347,6.0,7.0189075
20348,6.0,6.7270193
20349,7.0,6.9377604
20350,7.0,6.9031935
20351,6.0,6.717972
20352,7.0,7.038213
20353,7.0,6.773545
20354,6.0,6.7472906
20355,7.0,6.7662497
20356,6.0,6.7797575
20357,6.0,6.779958
20358,6.0,6.7703958
20359,7.0,6.8384395
20360,6.0,6.7650394
20361,7.0,6.7856584
20362,7.0,6.763474
20363,6.0,6.7828026
20364,6.0,6.7889276
20365,7.0,6.754781
20366,7.0,6.7844596
20367,7.0,6.783785
20368,7.0,6.783638
20369,6.0,6.7681217
20370,7.0,6.782882
20371,6.0,6.7649384
20372,7.0,6.7884674
20373,7.0,6.765461
20374,7.0,6.770647
20375,6.0,6.8057184
20376,7.0,6.7698326
20377,6.0,6.7797847
20378,6.0,6.769389
20379,6.0,6.789839
20380,6.0,6.7652683
20381,7.0,6.787918
20382,6.0,6.773652
20383,6.0,6.847205
20384,6.0,6.783594
20385,7.0,6.76873
20386,7.0,6.778555
20387,7.0,6.7787895
20388,6.0,6.7705035
20389,6.0,6.7810397
20390,7.0,6.7736225
20391,7.0,6.7849264
20392,6.0,6.786577
20393,7.0,6.767946
20394,7.0,6.7798357
20395,7.0,6.990919
20396,7.0,6.9210315
20397,7.0,6.717287
20398,7.0,6.7819295
20399,6.0,7.083818
20400,6.0,6.7268195
20401,7.0,6.7744107
20402,7.0,7.045908
20403,7.0,6.7604427
20404,6.0,6.821768
20405,6.0,6.814519
20406,6.0,6.738382
20407,7.0,6.9911585
20408,7.0,6.7912455
20409,6.0,6.7587094
20410,7.0,6.7863054
20411,6.0,6.865659
20412,7.0,6.7399273
20413,7.0,7.0158134
20414,6.0,6.7727046
20415,708.0,6.7732425
20416,232.0,215.78183
20417,233.0,230.79744
20418,231.0,234.1325
20419,227.0,232.985
20420,223.0,229.30548
20421,221.0,221.85178
20422,219.0,216.81494
20423,214.0,210.9197
20424,207.0,208.31966
20425,206.0,206.77586
20426,204.0,205.9739
20427,204.0,205.42245
20428,208.0,204.98018
20429,204.0,204.39168
20430,208.0,204.12202
20431,202.0,203.68163
20432,204.0,203.41016
20433,203.0,203.27867
20434,204.0,202.91132
20435,201.0,202.63947
20436,202.0,202.54099
20437,203.0,202.03145
20438,199.0,202.05568
20439,202.0,201.936
20440,202.0,202.34846
20441,203.0,201.93631
20442,199.0,202.11017
20443,201.0,201.88583
20444,202.0,201.80817
20445,199.0,201.35262
20446,199.0,201.35826
20447,202.0,201.11815
20448,196.0,200.75047
20449,199.0,200.28227
20450,199.0,200.1208
20451,198.0,199.82689
20452,196.0,199.43378
20453,198.0,199.41414
20454,198.0,199.5029
20455,195.0,199.70178
20456,195.0,199.62737
20457,198.0,199.31923
20458,199.0,199.71164
20459,199.0,199.00264
20460,197.0,198.96652
20461,195.0,198.77757
20462,196.0,199.402
20463,198.0,198.37822
20464,196.0,198.19273
20465,197.0,198.13689
20466,197.0,198.9122
20467,198.0,199.05836
20468,196.0,198.20775
20469,195.0,198.61282
20470,194.0,198.05418
20471,196.0,197.92276
20472,196.0,197.97322
20473,194.0,197.45865
20474,194.0,197.32335
20475,195.0,197.7844
20476,197.0,196.77861
20477,196.0,197.34378
20478,193.0,197.16745
20479,194.0,196.72049
20480,196.0,197.00941
20481,195.0,196.6542
20482,192.0,196.41476
20483,193.0,196.55785
20484,195.0,196.72446
20485,196.0,196.38722
20486,193.0,196.30069
20487,195.0,196.29024
20488,196.0,196.23534
20489,194.0,196.14299
20490,192.0,196.27057
20491,191.0,195.94664
20492,195.0,195.91222
20493,196.0,196.03954
20494,194.0,195.90825
20495,191.0,195.71921
20496,192.0,195.75208
20497,193.0,195.55786
20498,195.0,195.51398
20499,192.0,195.41965
20500,190.0,195.53961
20501,191.0,195.37239
20502,193.0,195.03914
20503,195.0,195.30476
20504,193.0,195.09282
20505,191.0,195.2191
20506,191.0,194.99068
20507,194.0,195.00508
20508,191.0,195.0572
20509,189.0,194.63922
20510,193.0,194.85619
20511,191.0,194.83482
20512,190.0,194.84583
20513,190.0,194.54135
20514,190.0,194.43024
20515,192.0,194.68419
20516,193.0,194.35802
20517,194.0,194.56477
20518,192.0,194.31369
20519,190.0,194.13945
20520,190.0,194.35596
20521,191.0,194.73497
20522,193.0,194.068
20523,192.0,193.84784
20524,191.0,193.87036
20525,190.0,194.12033
20526,190.0,194.13666
20527,190.0,193.68156
20528,192.0,193.97232
20529,193.0,194.19984
20530,192.0,193.32262
20531,190.0,193.80533
20532,191.0,193.71332
20533,190.0,193.06653
20534,189.0,193.86401
20535,187.0,193.39821
20536,189.0,192.91382
20537,191.0,193.676
20538,192.0,193.43971
20539,189.0,192.95392
20540,188.0,193.09886
20541,188.0,193.36559
20542,190.0,193.2156
20543,188.0,193.15833
20544,190.0,192.59308
20545,191.0,192.89694
20546,190.0,192.88295
20547,189.0,192.9076
20548,187.0,192.887
20549,187.0,192.6472
20550,189.0,192.4864
20551,190.0,192.7453
20552,190.0,192.79144
20553,189.0,192.89183
20554,190.0,192.28029
20555,191.0,192.34486
20556,189.0,192.51282
20557,189.0,192.57257
20558,187.0,192.39629
20559,187.0,192.44127
20560,187.0,192.33624
20561,187.0,192.0627
20562,188.0,192.21733
20563,189.0,192.40216
20564,189.0,192.1253
20565,189.0,192.18962
20566,187.0,191.95155
20567,187.0,191.99763
20568,187.0,192.04437
20569,188.0,192.19858
20570,189.0,191.73328
20571,189.0,191.70435
20572,189.0,191.86327
20573,188.0,191.8332
20574,189.0,191.6718
20575,185.0,191.66171
20576,186.0,191.70801
20577,187.0,191.68283
20578,186.0,191.65271
20579,186.0,191.713
20580,186.0,191.2545
20581,184.0,191.83304
20582,186.0,191.11966
20583,188.0,191.5024
20584,189.0,192.0835
20585,188.0,190.6805
20586,187.0,191.43018
20587,185.0,191.7682
20588,185.0,190.66116
20589,184.0,191.29994
20590,186.0,191.42702
20591,187.0,190.74059
20592,188.0,191.0528
20593,188.0,191.08002
20594,187.0,191.52702
20595,186.0,190.46596
20596,184.0,191.07857
20597,186.0,190.99033
20598,187.0,191.13744
20599,187.0,190.29794
20600,186.0,191.28505
20601,185.0,190.58612
20602,185.0,190.33267
20603,184.0,191.20258
20604,185.0,190.40787
20605,186.0,190.68097
20606,185.0,191.20834
20607,186.0,189.74677
20608,187.0,190.28127
20609,187.0,190.66866
20610,186.0,190.40755
20611,185.0,190.6919
20612,186.0,189.9257
20613,186.0,190.55632
20614,185.0,190.50038
20615,184.0,190.55074
20616,183.0,189.87622
20617,183.0,190.23094
20618,183.0,190.34584
20619,183.0,190.25092
20620,184.0,190.31433
20621,183.0,190.07631
20622,187.0,189.95068
20623,186.0,190.09077
20624,186.0,189.99796
20625,185.0,190.1254
20626,186.0,190.05235
20627,187.0,190.0311
20628,185.0,190.00299
20629,186.0,189.98898
20630,185.0,189.51505
20631,187.0,190.033
20632,185.0,190.01335
20633,184.0,189.78534
20634,183.0,190.05658
20635,183.0,189.18488
20636,182.0,189.76779
20637,181.0,189.74191
20638,182.0,189.66266
20639,182.0,189.70514
20640,184.0,189.59924
20641,184.0,189.83797
20642,184.0,189.29175
20643,185.0,189.49501
20644,185.0,189.37282
20645,185.0,189.45595
20646,185.0,189.52623
20647,185.0,189.6399
20648,183.0,189.18172
20649,184.0,189.67836
20650,186.0,189.72717
20651,185.0,188.8417
20652,185.0,189.05038
20653,184.0,189.79564
20654,183.0,188.76837
20655,184.0,188.93921
20656,182.0,189.45032
20657,182.0,189.67854
20658,182.0,188.3766
20659,182.0,189.16429
20660,182.0,189.60844
20661,182.0,188.58083
20662,183.0,189.1113
20663,184.0,188.95558
20664,185.0,188.60802
20665,184.0,189.40254
20666,185.0,189.06569
20667,184.0,188.42792
20668,184.0,188.84227
20669,184.0,189.02248
20670,183.0,188.23358
20671,182.0,188.71034
20672,182.0,188.65239
20673,184.0,188.68867
20674,184.0,189.04617
20675,183.0,188.49207
20676,182.0,188.7779
20677,182.0,188.57762
20678,181.0,188.26973
20679,180.0,188.52519
20680,181.0,188.56978
20681,180.0,188.47029
20682,180.0,188.54156
20683,183.0,188.21384
20684,181.0,188.51144
20685,181.0,188.35515
20686,181.0,188.37819
20687,6.0,167.17406
20688,6.0,6.167554
20689,7.0,6.6053047
20690,6.0,6.383992
20691,7.0,6.3634005
20692,6.0,6.41703
20693,6.0,6.3736544
20694,6.0,6.3501277
20695,6.0,6.3369255
20696,6.0,6.320102
20697,6.0,6.325619
20698,6.0,6.302876
20699,6.0,6.2897644
20700,6.0,6.2444916
20701,7.0,6.2876825
20702,7.0,6.2423735
20703,7.0,6.2679567
20704,6.0,6.221371
20705,7.0,6.142225
20706,6.0,6.148444
20707,7.0,6.1136727
20708,7.0,6.152933
20709,6.0,6.142542
20710,7.0,6.0955715
20711,7.0,6.2059646
20712,7.0,6.148799
20713,6.0,6.205668
20714,6.0,6.26916
20715,6.0,6.203094
20716,6.0,6.184376
20717,6.0,6.2514157
20718,6.0,6.209418
20719,6.0,6.177869
20720,6.0,6.2030053
20721,7.0,6.2306557
20722,6.0,6.2087636
20723,6.0,6.1965284
20724,6.0,6.2390676
20725,6.0,6.239859
20726,6.0,6.1975784
20727,7.0,6.2772856
20728,6.0,6.2648983
20729,6.0,6.26385
20730,6.0,6.2552767
20731,6.0,6.299247
20732,6.0,6.2316175
20733,6.0,6.2764406
20734,6.0,6.2674
20735,6.0,6.2721643
20736,7.0,6.3003173
20737,6.0,6.1394405
20738,7.0,6.7552896
20739,6.0,6.7663746
20740,6.0,6.772161
20741,6.0,6.773321
20742,7.0,6.7674294
20743,6.0,6.7701974
20744,6.0,6.7834845
20745,7.0,6.7720776
20746,6.0,6.7970724
20747,7.0,6.7590313
20748,6.0,6.8216662
20749,7.0,6.769994
20750,6.0,6.7811933
20751,6.0,6.773696
20752,6.0,6.779494
20753,7.0,6.7638493
20754,6.0,6.775168
20755,7.0,6.7804704
20756,7.0,6.7812386
20757,7.0,6.7628393
20758,6.0,6.767059
20759,7.0,6.7720466
20760,7.0,6.77526
20761,7.0,6.7842455
20762,6.0,6.7607217
20763,7.0,6.7787232
20764,6.0,6.769322
20765,6.0,6.77977
20766,7.0,6.7755175
20767,6.0,6.7711997
20768,6.0,6.780278
20769,7.0,6.746443
20770,6.0,6.783791
20771,7.0,6.7643733
20772,7.0,6.774484
20773,7.0,6.7696576
20774,7.0,6.7771044
20775,6.0,7.053646
20776,6.0,6.7128167
20777,7.0,6.7819653
20778,7.0,6.877325
20779,6.0,6.8026466
20780,6.0,6.7236204
20781,7.0,7.0306764
20782,7.0,6.884479
20783,6.0,6.7609315
20784,7.0,6.7508917
20785,6.0,6.9168763
20786,7.0,6.860565
20787,6.0,6.719298
20788,7.0,6.899637
20789,7.0,7.0335274
20790,7.0,6.697758
20791,7.0,6.81525
20792,6.0,7.0687647
20793,7.0,6.7236023
20794,7.0,6.875462
20795,7.0,6.9749155
20796,6.0,6.789484
20797,7.0,6.717719
20798,7.0,6.7642837
20799,6.0,6.786272
20800,7.0,6.7819777
20801,7.0,6.7642045
20802,6.0,6.7838736
20803,6.0,6.7620277
20804,7.0,6.7812924
20805,7.0,6.7798467
20806,7.0,6.7752666
20807,6.0,6.7713103
20808,6.0,6.7780375
20809,7.0,6.786981
20810,6.0,6.769867
20811,7.0,6.7811565
20812,7.0,6.770357
20813,7.0,6.775733
20814,7.0,6.780141
20815,7.0,6.7657137
20816,7.0,6.7785234
20817,7.0,6.78397
20818,7.0,6.7802734
20819,7.0,6.7780266
20820,6.0,6.770189
20821,6.0,6.7814426
20822,7.0,6.7861776
20823,7.0,6.774402
20824,7.0,6.7784653
20825,6.0,6.756787
20826,7.0,6.7833214
20827,7.0,6.7893815
20828,6.0,6.776599
20829,7.0,6.7762012
20830,7.0,6.775711
20831,7.0,6.7827406
20832,6.0,6.7669196
20833,7.0,6.7851596
20834,6.0,6.782412
20835,6.0,6.7604194
20836,7.0,6.7786517
20837,7.0,7.0840516
20838,6.0,6.7236996
20839,6.0,6.763754
20840,6.0,7.0822506
20841,7.0,6.78675
20842,7.0,6.724032
20843,7.0,7.0571084
20844,7.0,6.761514
20845,6.0,6.9456763
20846,6.0,6.747287
20847,7.0,6.8947625
20848,6.0,6.785052
20849,7.0,6.7491803
20850,7.0,6.8909335
20851,7.0,6.823137
20852,7.0,6.873884
20853,7.0,6.780181
20854,6.0,6.7781916
20855,7.0,6.8193603
20856,7.0,6.748518
20857,6.0,7.0330215
20858,7.0,6.7806916
20859,6.0,6.7589946
20860,6.0,6.7930775
20861,6.0,6.7472086
20862,6.0,6.7567782
20863,6.0,6.7744145
20864,7.0,6.7795005
20865,7.0,6.784728
20866,7.0,6.7613397
20867,6.0,6.7857037
20868,7.0,6.760452
20869,7.0,6.788228
20870,7.0,6.758142
20871,7.0,6.779037
20872,6.0,6.7821507
20873,6.0,6.7632484
20874,6.0,6.7712708
20875,6.0,6.770136
20876,7.0,6.7816057
20877,7.0,6.761363
20878,7.0,6.776846
20879,6.0,6.7757044
20880,7.0,6.7788296
20881,6.0,6.7725577
20882,7.0,6.770765
20883,6.0,6.773685
20884,7.0,6.798071
20885,7.0,6.76123
20886,6.0,6.767838
20887,6.0,6.774874
20888,7.0,6.78697
20889,7.0,6.777957
20890,7.0,6.769292
20891,7.0,6.8040395
20892,7.0,6.7665057
20893,6.0,6.7678866
20894,7.0,6.7749395
20895,7.0,6.776916
20896,6.0,6.7756224
20897,7.0,6.7654705
20898,7.0,6.781971
20899,6.0,6.765848
20900,7.0,7.0124955
20901,7.0,6.725313
20902,6.0,6.8704567
20903,7.0,6.947935
20904,7.0,6.7176404
20905,7.0,6.787836
20906,6.0,7.0324445
20907,6.0,6.6988196
20908,6.0,6.762516
20909,6.0,6.7964616
20910,7.0,7.025574
20911,7.0,6.724892
20912,6.0,6.762654
20913,7.0,7.0507903
20914,6.0,6.727469
20915,7.0,6.8965063
20916,6.0,6.791691
20917,6.0,6.7581835
20918,7.0,6.782923
20919,7.0,6.762808
20920,7.0,6.867669
20921,6.0,6.7441974
20922,7.0,6.7739735
20923,7.0,6.8251476
20924,6.0,6.7627954
20925,7.0,6.749457
20926,6.0,6.779717
20927,6.0,6.7722654
20928,6.0,6.779603
20929,6.0,6.765558
20930,6.0,6.7706833
20931,7.0,6.7745743
20932,6.0,6.776516
20933,6.0,6.776878
20934,7.0,6.780848
20935,7.0,6.7610445
20936,6.0,6.7805247
20937,7.0,6.7750516
20938,7.0,6.7628436
20939,6.0,6.7901335
20940,7.0,6.773796
20941,7.0,6.7777553
20942,7.0,6.763677
20943,7.0,6.7799597
20944,6.0,6.783297
20945,7.0,6.7864466
20946,6.0,6.765169
20947,6.0,6.77413
20948,6.0,6.808943
20949,7.0,6.7534533
20950,6.0,6.786601
20951,7.0,6.784959
20952,6.0,6.859516
20953,6.0,6.753712
20954,6.0,6.779074
20955,7.0,6.77107
20956,6.0,6.775896
20957,7.0,6.7830544
20958,7.0,6.782467
20959,6.0,6.7742023
20960,7.0,6.7738156
20961,6.0,6.781622
20962,6.0,6.781648
20963,6.0,6.917142
20964,6.0,6.7673717
20965,6.0,7.033554
20966,7.0,6.7812
20967,7.0,6.7335105
20968,6.0,6.938828
20969,6.0,6.783552
20970,7.0,6.755191
20971,6.0,6.9546666
20972,6.0,6.77728
20973,7.0,6.7496786
20974,7.0,6.769357
20975,7.0,7.0592356
20976,7.0,6.8027406
20977,7.0,6.7303944
20978,7.0,6.8969154
20979,7.0,6.844895
20980,6.0,6.7573156
20981,7.0,6.7813516
20982,6.0,6.829944
20983,7.0,6.772968
20984,6.0,6.7595487
20985,6.0,6.813661
20986,7.0,6.789305
20987,7.0,6.7609377
20988,7.0,6.76187
20989,7.0,6.7681837
20990,6.0,6.779016
20991,6.0,6.7887793
20992,7.0,6.769538
20993,6.0,6.772851
20994,7.0,6.7750177
20995,7.0,6.7767982
20996,7.0,6.7877407
20997,6.0,6.764306
20998,6.0,6.7753344
20999,7.0,6.7792325
21000,6.0,6.771145
21001,6.0,6.78193
21002,7.0,6.778612
21003,6.0,6.7949257
21004,6.0,6.772591
21005,7.0,6.75954
21006,7.0,6.768161
21007,6.0,6.8005986
21008,6.0,6.7808166
21009,7.0,6.7707343
21010,7.0,6.785078
21011,6.0,6.764699
21012,6.0,6.774009
21013,7.0,6.852425
21014,6.0,6.7540364
21015,6.0,6.7735248
21016,7.0,6.7721252
21017,6.0,6.7869396
21018,6.0,6.784023
21019,6.0,6.7823
21020,6.0,6.759776
21021,7.0,6.7868876
21022,7.0,6.765342
21023,6.0,6.7795105
21024,6.0,6.7754374
21025,7.0,6.786958
21026,6.0,6.7723703
21027,6.0,6.965251
21028,7.0,6.9295444
21029,7.0,6.7244716
21030,7.0,6.7757335
21031,7.0,7.048664
21032,6.0,6.765071
21033,6.0,6.7437882
21034,6.0,6.873601
21035,6.0,6.730775
21036,7.0,6.7516837
21037,6.0,7.039603
21038,6.0,6.8414783
21039,6.0,6.6843853
21040,6.0,6.777137
21041,7.0,7.0227156
21042,6.0,6.75791
21043,6.0,6.7347813
21044,6.0,6.885889
21045,7.0,6.7701955
21046,6.0,6.746543
21047,6.0,6.757685
21048,7.0,7.0131974
21049,7.0,6.999541
21050,7.0,6.7075725
21051,6.0,6.767365
21052,7.0,6.7891483
21053,6.0,6.7696724
21054,6.0,6.775737
21055,6.0,6.7673845
21056,6.0,6.681789
21057,6.0,6.7835703
21058,7.0,6.7798514
21059,6.0,6.7756166
21060,6.0,6.7844872
21061,7.0,6.806155
21062,6.0,6.79341
21063,6.0,6.7945786
21064,6.0,6.801805
21065,7.0,6.8082147
21066,7.0,6.818758
21067,6.0,6.8147063
21068,6.0,6.7930694
21069,6.0,6.930928
21070,7.0,6.8594327
21071,6.0,6.7950635
21072,6.0,6.823577
21073,6.0,6.8103914
21074,6.0,6.8483324
21075,6.0,6.8689437
21076,6.0,6.8143845
21077,6.0,6.81926
21078,6.0,6.900777
21079,6.0,6.995124
21080,6.0,6.8031173
21081,6.0,6.794759
21082,7.0,6.738737
21083,7.0,6.794
21084,6.0,6.8039904
21085,6.0,6.8088655
21086,7.0,6.8074403
21087,6.0,6.8174987
21088,7.0,6.8505087
21089,7.0,6.8127437
21090,6.0,7.0989933
21091,7.0,6.778172
21092,6.0,6.808322
21093,6.0,6.9711375
21094,6.0,6.961265
21095,6.0,6.796035
21096,7.0,7.00738
21097,6.0,6.918455
21098,6.0,6.779232
21099,7.0,6.812258
21100,6.0,7.023603
21101,6.0,6.800418
21102,7.0,6.7813687
21103,7.0,7.007579
21104,7.0,6.803507
21105,7.0,6.804868
21106,7.0,6.827512
21107,6.0,6.7860374
21108,6.0,6.801271
21109,6.0,6.8015475
21110,7.0,6.778684
21111,7.0,6.810106
21112,7.0,6.827046
21113,7.0,6.808975
21114,6.0,6.7886786
21115,7.0,6.7999635
21116,7.0,6.806876
21117,7.0,6.7908325
21118,6.0,6.801756
21119,7.0,6.805201
21120,7.0,6.851186
21121,6.0,6.797564
21122,6.0,6.806531
21123,7.0,6.8002543
21124,7.0,6.791704
21125,6.0,6.95591
21126,7.0,6.7975073
21127,6.0,6.917882
21128,7.0,6.802822
21129,6.0,6.8878093
21130,6.0,6.7918854
21131,6.0,6.8675194
21132,6.0,6.8046665
21133,7.0,6.834063
21134,7.0,6.816654
21135,6.0,6.843064
21136,6.0,6.8132143
