,refrigerator_5_Trans_Init_Bi_gradTruth,refrigerator_5_Trans_Init_Bi_predicted
21658,6,6.7405562
21659,6,6.6865005
21660,6,6.65727
21661,7,6.7819667
21662,6,6.650619
21663,7,6.751117
21664,6,6.6928477
21665,6,6.6962857
21666,6,6.684452
21667,7,6.7672224
21668,7,6.6882477
21669,7,6.6863527
21670,6,6.713345
21671,6,6.7014084
21672,6,6.689333
21673,6,6.7355947
21674,6,6.6926737
21675,6,6.655156
21676,6,6.7126207
21677,7,6.7200823
21678,6,6.7114882
21679,6,6.6847644
21680,6,6.7027793
21681,7,6.6937156
21682,6,6.7163687
21683,7,6.696507
21684,7,6.700705
21685,6,6.699275
21686,6,6.703054
21687,7,6.706559
21688,213,6.6871753
21689,227,234.63673
21690,233,239.43309
21691,235,240.21335
21692,230,235.17416
21693,228,231.07599
21694,225,223.98552
21695,223,217.88518
21696,217,211.07092
21697,213,206.46718
21698,212,202.87828
21699,205,201.88954
21700,204,200.48303
21701,206,201.05594
21702,208,201.36192
21703,206,201.74669
21704,205,201.72357
21705,205,201.49947
21706,203,201.52782
21707,206,201.17305
21708,200,201.16658
21709,204,200.78763
21710,201,200.7781
21711,200,200.54158
21712,203,200.11032
21713,201,200.04225
21714,202,199.68011
21715,200,199.59676
21716,199,199.31422
21717,203,198.85832
21718,199,198.87524
21719,199,198.49551
21720,201,198.06989
21721,198,197.93404
21722,197,197.62999
21723,196,197.52823
21724,198,197.0722
21725,200,196.80704
21726,197,196.9909
21727,196,196.49132
21728,200,196.35037
21729,197,196.40704
21730,196,195.77313
21731,197,195.75073
21732,199,196.05513
21733,196,196.10448
21734,195,196.01161
21735,198,196.12999
21736,198,196.47469
21737,195,196.62158
21738,194,195.80548
21739,198,196.75555
21740,197,197.22063
21741,194,196.8081
21742,195,196.96306
21743,197,196.34785
21744,196,196.7319
21745,197,195.15785
21746,195,195.67297
21747,197,194.92737
21748,196,194.91078
21749,196,194.46635
21750,196,194.38211
21751,194,194.56705
21752,193,194.18604
21753,195,194.37387
21754,196,194.14087
21755,193,193.98985
21756,193,194.00142
21757,195,193.75568
21758,196,193.87016
21759,193,193.53548
21760,193,193.60608
21761,195,193.37662
21762,195,193.42795
21763,195,193.38812
21764,192,193.13448
21765,195,193.07045
21766,195,193.06728
21767,195,192.83948
21768,195,192.85971
21769,195,192.781
21770,194,192.62083
21771,192,192.49538
21772,193,192.60115
21773,194,192.39807
21774,193,192.12975
21775,192,192.264
21776,191,192.12141
21777,194,191.96216
21778,194,192.01645
21779,192,191.83061
21780,191,191.74687
21781,191,191.71625
21782,193,191.62308
21783,193,191.5708
21784,191,191.492
21785,191,191.73822
21786,190,191.33957
21787,192,191.40364
21788,193,190.89133
21789,192,191.50107
21790,193,190.9368
21791,192,191.17064
21792,191,190.85345
21793,189,190.653
21794,190,190.61728
21795,191,190.72223
21796,191,190.38934
21797,190,190.05371
21798,190,190.47719
21799,190,190.1159
21800,191,190.11244
21801,192,189.98303
21802,191,189.7495
21803,189,189.64127
21804,189,189.58243
21805,192,189.54207
21806,193,189.21133
21807,190,189.12598
21808,189,189.11615
21809,190,189.07948
21810,190,188.92522
21811,192,188.77946
21812,191,188.60081
21813,189,188.58177
21814,188,188.41045
21815,189,188.35394
21816,188,188.13907
21817,188,187.97324
21818,188,187.7669
21819,189,187.57587
21820,191,187.69928
21821,192,187.48134
21822,189,187.24643
21823,189,186.74788
21824,188,186.97162
21825,188,186.70299
21826,189,186.36642
21827,191,186.28902
21828,189,186.25961
21829,188,185.84341
21830,187,185.6284
21831,187,185.49046
21832,189,185.12836
21833,191,184.93651
21834,190,184.5231
21835,190,184.09682
21836,189,183.89172
21837,189,183.69421
21838,190,183.01431
21839,189,182.8541
21840,189,182.1599
21841,188,181.57521
21842,188,181.56328
21843,187,180.30989
21844,188,179.79883
21845,189,179.10294
21846,189,178.24973
21847,189,177.4369
21848,186,176.37653
21849,186,175.87685
21850,185,173.80762
21851,186,172.13124
21852,188,170.9925
21853,190,168.96873
21854,189,165.57286
21855,188,162.931
21856,188,161.37238
21857,188,157.86415
21858,186,156.7488
21859,185,154.39761
21860,185,153.68596
21861,186,151.7313
21862,184,151.27275
21863,184,150.26651
21864,186,150.22449
21865,187,149.30574
21866,188,149.53323
21867,188,149.0589
21868,187,148.35759
21869,187,148.19409
21870,186,148.0988
21871,186,147.7918
21872,184,148.44164
21873,185,147.87643
21874,184,147.68806
21875,185,148.61078
21876,186,147.61476
21877,186,147.94997
21878,187,147.37881
21879,187,147.52664
21880,186,147.65636
21881,185,147.89136
21882,187,147.8355
21883,187,147.61612
21884,186,147.72878
21885,187,147.33716
21886,187,147.05476
21887,186,147.32439
21888,183,147.05626
21889,184,147.51277
21890,183,146.69856
21891,182,147.34973
21892,184,147.23994
21893,185,146.98012
21894,188,146.97557
21895,186,147.07689
21896,186,146.74669
21897,185,146.64871
21898,183,146.64844
21899,183,146.63672
21900,183,146.66132
21901,183,146.63301
21902,185,146.37334
21903,184,145.9308
21904,183,145.4117
21905,184,144.33044
21906,184,146.09229
21907,185,144.44641
21908,184,145.61583
21909,184,145.10933
21910,185,145.31677
21911,186,145.60449
21912,185,146.05357
21913,185,143.92036
21914,183,145.23213
21915,183,145.11711
21916,183,144.6204
21917,182,145.23962
21918,184,144.85466
21919,184,143.03769
21920,184,146.17197
21921,182,144.74123
21922,183,145.22025
21923,184,143.83623
21924,183,144.92242
21925,184,145.30229
21926,185,144.75333
21927,185,144.2995
21928,185,145.65785
21929,183,144.755
21930,185,145.33812
21931,185,144.75998
21932,184,144.92538
21933,183,145.27464
21934,183,143.61433
21935,181,144.8244
21936,185,144.59114
21937,182,145.28366
21938,183,144.71709
21939,182,143.24782
21940,181,146.17511
21941,181,144.38622
21942,180,144.78345
21943,181,144.4916
21944,183,144.97041
21945,184,145.01175
21946,184,145.28435
21947,184,144.75943
21948,184,144.93098
21949,183,144.82428
21950,182,144.76598
21951,183,144.58646
21952,182,144.81323
21953,182,144.45613
21954,183,145.21898
21955,184,144.52832
21956,184,145.17249
21957,183,144.46414
21958,183,145.02744
21959,184,144.59933
21960,182,144.97125
21961,181,144.65074
21962,182,144.71782
21963,181,144.69847
21964,7,144.78706
21965,7,6.4429173
21966,7,6.2825003
21967,7,6.336836
21968,6,6.3584485
21969,6,6.3993745
21970,6,6.4554715
21971,6,6.4671645
21972,7,6.4863477
21973,7,6.4725533
21974,6,6.4569683
21975,6,6.438457
21976,6,6.454966
21977,7,6.4377866
21978,7,6.4633484
21979,6,6.523196
21980,6,6.5376296
21981,6,6.5216136
21982,7,6.5341682
21983,7,6.5333724
21984,7,6.534983
21985,7,6.5377684
21986,6,6.5375843
21987,7,6.5512524
21988,6,6.595771
21989,6,6.607054
21990,6,6.6259055
21991,7,6.6445765
21992,7,6.638427
21993,6,6.6381664
21994,6,6.619841
21995,7,6.5619817
21996,6,6.5287743
21997,6,6.5179024
21998,6,6.5119905
21999,7,6.5148644
22000,6,6.496571
22001,7,6.509671
22002,7,6.4987006
22003,7,6.499403
22004,6,6.5059514
22005,6,6.4811215
22006,7,6.4631667
22007,6,6.426641
22008,6,6.3920355
22009,7,6.3540936
22010,6,6.468948
22011,6,6.436918
22012,7,6.5241914
22013,6,6.522491
22014,7,6.465119
22015,6,6.677857
22016,7,6.633891
22017,6,6.7304616
22018,7,6.6331773
22019,6,6.676289
22020,7,6.624577
22021,6,6.6584396
22022,6,6.6452
22023,6,6.6529393
22024,7,6.671921
22025,6,6.6773233
22026,6,6.67569
22027,6,6.632687
22028,7,6.690737
22029,7,6.6692343
22030,7,6.6388264
22031,6,6.671708
22032,6,6.709405
22033,7,6.701119
22034,6,6.6771517
22035,6,6.7010903
22036,7,6.7112565
22037,7,6.712154
22038,7,6.664169
22039,6,6.782373
22040,7,6.6586914
22041,7,6.7157116
22042,6,6.736667
22043,6,6.642411
22044,6,6.7209587
22045,6,6.727924
22046,6,6.679059
22047,6,6.668775
22048,6,6.7263036
22049,6,6.6593337
22050,7,6.7072315
22051,6,6.7432065
22052,6,6.6594296
22053,7,6.7004952
22054,7,6.749673
22055,6,6.576787
22056,6,6.669862
22057,6,6.7279086
22058,6,6.722244
22059,7,6.645594
22060,7,6.695826
22061,6,6.708221
22062,6,6.6895127
22063,6,6.7139783
22064,7,6.5748153
22065,6,6.7005124
22066,6,6.691378
22067,7,6.6904655
22068,7,6.668079
22069,6,6.708657
22070,7,6.680063
22071,6,6.6682935
22072,7,6.711037
22073,6,6.688841
22074,6,6.696664
22075,7,6.681252
22076,7,6.6928844
22077,7,6.6940737
22078,6,6.7055454
22079,6,6.651248
22080,6,6.5951743
22081,6,6.7028465
22082,7,6.6874065
22083,6,6.6986036
22084,6,6.685961
22085,6,6.6942806
22086,7,6.7007904
22087,7,6.71892
22088,7,6.617417
22089,7,6.7199264
22090,7,6.6302304
22091,6,6.678848
22092,7,6.654057
22093,7,6.7282567
22094,7,6.65477
22095,6,6.672436
22096,6,6.6636157
22097,6,6.6775255
22098,6,6.6915417
22099,6,6.675339
22100,7,6.6529384
22101,7,6.744433
22102,6,6.666712
22103,6,6.638731
22104,6,6.6426783
22105,7,6.673987
22106,7,6.6162715
22107,7,6.6359673
22108,6,6.6929655
22109,7,6.575726
22110,7,6.6727457
22111,6,6.6607237
22112,6,6.6484704
22113,7,6.634768
22114,7,6.610504
22115,7,6.6800275
22116,6,6.6334305
22117,7,6.6377673
22118,6,6.6310062
22119,7,6.6074157
22120,7,6.637869
22121,6,6.638682
22122,7,6.6742487
22123,7,6.6365533
22124,6,6.5982065
22125,7,6.616335
22126,6,6.653652
22127,6,6.6335373
22128,6,6.6415744
22129,6,6.666686
22130,6,6.572483
22131,7,6.647904
22132,6,6.6441975
22133,6,6.606145
22134,7,6.6785607
22135,6,6.6318927
22136,7,6.7242656
22137,7,6.6769824
22138,6,6.6903996
22139,7,6.6795855
22140,7,6.692131
22141,7,6.6994205
22142,6,6.6694307
22143,6,6.721561
22144,7,6.6620016
22145,7,6.6371837
22146,7,6.740205
22147,7,6.5871086
22148,7,6.7445974
22149,7,6.64018
22150,7,6.6919084
22151,7,6.702693
22152,6,6.7046175
22153,6,6.691111
22154,6,6.6918454
22155,6,6.6938615
22156,7,6.6741524
22157,6,6.747466
22158,7,6.6752725
22159,7,6.6988983
22160,6,6.703124
22161,7,6.719101
22162,7,6.6842737
22163,6,6.702538
22164,6,6.759684
22165,7,6.708143
22166,7,6.663559
22167,6,6.71313
22168,7,6.7186203
22169,6,6.692471
22170,7,6.6999745
22171,7,6.7117457
22172,7,6.692052
22173,7,6.7197156
22174,7,6.6826544
22175,6,6.7461457
22176,7,6.6284637
22177,7,6.745995
22178,7,6.6618876
22179,6,6.6933336
22180,7,6.7278748
22181,7,6.719152
22182,6,6.582616
22183,6,6.734942
22184,7,6.7014093
22185,7,6.67155
22186,6,6.698319
22187,7,6.7148237
22188,7,6.6632857
22189,6,6.686594
22190,6,6.7363358
22191,7,6.6511345
22192,6,6.676681
22193,6,6.7097926
22194,7,6.668956
22195,7,6.6868725
22196,6,6.687104
22197,6,6.7175856
22198,7,6.690946
22199,7,6.6524305
22200,6,6.7250347
22201,6,6.7004895
22202,6,6.7039213
22203,6,6.663444
22204,7,6.698287
22205,7,6.6906753
22206,7,6.711535
22207,7,6.668952
22208,7,6.6905355
22209,7,6.7507863
22210,7,6.6336203
22211,7,6.747609
22212,6,6.6720963
22213,7,6.7143083
22214,7,6.668159
22215,6,6.724448
22216,6,6.6746593
22217,6,6.679847
22218,7,6.7560525
22219,6,6.596839
22220,7,6.770486
22221,6,6.6073923
22222,7,6.718342
22223,6,6.714315
22224,7,6.6937757
22225,7,6.726413
22226,6,6.7001863
22227,7,6.754113
22228,6,6.6594934
22229,6,6.7090154
22230,7,6.684043
22231,6,6.7334948
22232,7,6.5985036
22233,7,6.7328897
22234,7,6.715416
22235,7,6.666303
22236,7,6.72901
22237,6,6.704522
22238,7,6.596485
22239,7,6.777787
22240,6,6.666527
22241,7,6.653441
22242,7,6.6833415
22243,7,6.7270527
22244,6,6.7032228
22245,6,6.6990137
22246,7,6.6743374
22247,6,6.687942
22248,6,6.7030625
22249,6,6.735869
22250,6,6.652767
22251,7,6.676968
22252,6,6.680027
22253,7,6.7359867
22254,7,6.6378484
22255,7,6.727807
22256,6,6.6733546
22257,6,6.683171
22258,7,6.676741
22259,6,6.7124524
22260,6,6.6626205
22261,7,6.7328176
22262,7,6.6699944
22263,7,6.702539
22264,7,6.7148232
22265,6,6.685804
22266,6,6.6403127
22267,7,6.7217894
22268,6,6.6732206
22269,7,6.714227
22270,6,6.658074
22271,7,6.7018604
22272,6,6.699487
22273,7,6.699268
22274,6,6.732533
22275,6,6.643555
22276,7,6.72673
22277,6,6.753934
22278,7,6.672599
22279,6,6.6538644
22280,7,6.703043
22281,7,6.688789
22282,7,6.693452
22283,6,6.7066517
22284,7,6.6719413
22285,6,6.7070475
22286,7,6.690642
22287,6,6.644922
22288,7,6.7410235
22289,6,6.622294
22290,7,6.775496
22291,7,6.586132
22292,6,6.7000785
22293,6,6.7499237
22294,6,6.69014
22295,6,6.7226634
22296,6,6.720408
22297,7,6.648231
22298,7,6.6490836
22299,7,6.700897
22300,6,6.7063584
22301,7,6.668773
22302,6,6.669618
22303,6,6.6679797
22304,6,6.6911526
22305,7,6.704245
22306,6,6.6623263
22307,6,6.719558
22308,6,6.6942835
22309,7,6.6959224
22310,7,6.6783
22311,6,6.6668468
22312,6,6.757328
22313,7,6.636689
22314,6,6.6765933
22315,7,6.6836514
22316,7,6.6811285
22317,7,6.711446
22318,7,6.674403
22319,7,6.672397
22320,7,6.6589007
22321,7,6.7134013
22322,6,6.680785
22323,6,6.6581273
22324,6,6.6786184
22325,7,6.6903963
22326,7,6.6688313
22327,6,6.6892033
22328,7,6.6555576
22329,6,6.7156863
22330,7,6.6530995
22331,7,6.674833
22332,6,6.712799
22333,7,6.6642733
22334,7,6.6641054
22335,6,6.6344657
22336,7,6.7041674
22337,6,6.64245
22338,6,6.670416
22339,6,6.7163296
22340,6,6.6581907
22341,7,6.689999
22342,6,6.6955004
22343,7,6.661902
22344,6,6.7152176
22345,7,6.674952
22346,6,6.6701016
22347,7,6.65936
22348,7,6.684673
22349,7,6.666407
22350,7,6.663181
22351,6,6.658785
22352,7,6.695794
22353,6,6.6615458
22354,7,6.673505
22355,7,6.7638907
22356,6,6.709231
22357,7,6.670986
22358,7,6.7122
22359,6,6.669183
22360,6,6.679305
22361,7,6.690948
22362,6,6.7023325
22363,6,6.705345
22364,7,6.62587
22365,6,6.7538767
22366,7,6.6717167
22367,6,6.6867146
22368,6,6.7127075
22369,6,6.6943474
22370,6,6.66441
22371,7,6.7462506
22372,6,6.701022
22373,7,6.6231437
22374,6,6.7262444
22375,6,6.6942263
22376,6,6.6886697
22377,6,6.6438003
22378,7,6.7030454
22379,6,6.681769
22380,7,6.659016
22381,7,6.726666
22382,7,6.6776443
22383,7,6.6655617
22384,6,6.7123923
22385,6,6.6499314
22386,7,6.7006288
22387,6,6.6807504
22388,6,6.7025833
22389,6,6.6707997
22390,7,6.716698
22391,6,6.7051134
22392,7,6.6800103
22393,7,6.6891165
22394,6,6.7046833
22395,6,6.6879025
22396,6,6.7124786
22397,7,6.685642
22398,7,6.685036
22399,7,6.694951
22400,7,6.690178
22401,7,6.674783
22402,6,6.714996
22403,7,6.6750007
22404,6,6.710838
22405,6,6.7109876
22406,6,6.695793
22407,7,6.718472
22408,7,6.647151
22409,6,6.6695085
22410,7,6.7220116
22411,6,6.671896
22412,6,6.7326283
22413,6,6.679277
22414,6,6.686617
22415,7,6.710098
22416,6,6.7051096
22417,6,6.7613893
22418,6,6.614244
22419,7,6.7369657
22420,7,6.681596
22421,6,6.7282257
22422,6,6.6616054
22423,7,6.6845856
22424,7,6.736424
22425,6,6.6780005
22426,7,6.6861305
22427,7,6.7028165
22428,6,6.716283
22429,7,6.684413
22430,6,6.7094474
22431,6,6.6800303
22432,6,6.6893163
22433,6,6.7088437
22434,6,6.7303066
22435,7,6.7153172
22436,6,6.6888866
22437,6,6.7101016
22438,7,6.7261224
22439,7,6.6829596
22440,6,6.6579576
22441,6,6.7113934
22442,6,6.6881037
22443,6,6.7191453
22444,7,6.700833
22445,6,6.685327
22446,6,6.698199
22447,6,6.7018666
22448,6,6.6877685
22449,6,6.6864796
22450,6,6.718759
22451,6,6.681419
22452,7,6.689002
22453,6,6.711012
22454,6,6.684108
22455,7,6.682619
22456,7,6.6623306
22457,6,6.7280827
22458,7,6.662983
22459,7,6.6902075
22460,6,6.6873493
22461,7,6.71263
22462,7,6.68739
22463,6,6.6202264
22464,7,6.690477
22465,6,6.624975
22466,7,6.7577786
22467,6,6.688282
22468,6,6.65679
22469,7,6.724532
22470,6,6.667397
22471,6,6.7059617
22472,6,6.696081
22473,6,6.663323
22474,7,6.7211876
22475,7,6.661167
22476,6,6.7114534
22477,6,6.67428
22478,6,6.7071795
22479,6,6.707795
22480,6,6.7286477
22481,6,6.643417
22482,7,6.732665
22483,6,6.7282424
22484,6,6.6611586
22485,6,6.7325125
22486,7,6.7294374
22487,7,6.645949
22488,7,6.7017517
22489,6,6.739042
22490,7,6.647781
22491,7,6.669218
22492,6,6.7501206
22493,6,6.706247
22494,6,6.6614065
22495,7,6.6809998
22496,7,6.7495356
22497,6,6.6561604
22498,6,6.70164
22499,6,6.7276745
22500,7,6.684554
22501,6,6.6402426
22502,7,6.7144423
22503,6,6.7105055
22504,6,6.6503415
22505,6,6.6894794
22506,6,6.7007875
22507,6,6.6857285
22508,7,6.721777
22509,6,6.6889024
22510,6,6.659573
22511,6,6.711942
22512,6,6.655236
22513,6,6.627721
22514,6,6.681923
22515,6,6.6921315
22516,6,6.6793036
22517,6,6.7009654
22518,6,6.6774874
22519,6,6.72265
22520,7,6.6619177
22521,7,6.707835
22522,7,6.714116
22523,6,6.685924
22524,6,6.6995635
22525,6,6.6692486
22526,6,6.7062583
22527,7,6.720668
22528,6,6.6769404
22529,6,6.6919007
22530,7,6.7271676
22531,7,6.687663
22532,6,6.6913385
22533,6,6.7223673
22534,7,6.7203403
22535,6,6.6904263
22536,6,6.700743
22537,6,6.7251854
22538,6,6.693888
22539,6,6.6964173
22540,6,6.6649704
22541,6,6.7145386
22542,6,6.7065825
22543,6,6.723989
22544,7,6.630988
22545,6,6.787385
22546,6,6.6362467
22547,6,6.7040806
22548,7,6.6742806
22549,7,6.6612825
22550,6,6.692107
22551,6,6.665625
22552,7,6.7228875
22553,6,6.6550455
22554,6,6.7029357
22555,7,6.678101
22556,7,6.7207265
22557,7,6.6862082
22558,6,6.675954
22559,7,6.7150445
22560,7,6.6633635
22561,6,6.738682
22562,6,6.668188
22563,6,6.71124
22564,7,6.6896806
22565,6,6.6978016
22566,47,6.8653483
22567,47,6.8387337
22568,6,6.7320175
22569,6,6.996694
22570,6,6.66401
22571,6,6.6899185
22572,6,6.7033257
22573,7,6.6924243
22574,7,6.642896
22575,7,6.7359066
22576,6,6.649104
22577,7,6.733678
22578,6,6.662035
22579,6,6.6977596
22580,7,6.701461
22581,6,6.687203
22582,7,6.6916175
22583,6,6.723783
22584,7,6.6835194
22585,6,6.6883016
22586,6,6.7209105
22587,6,6.675489
22588,6,6.718091
22589,47,6.691707
22590,46,6.899732
22591,46,6.7501106
22592,46,6.756964
22593,7,6.716146
22594,6,6.6576605
22595,6,6.720276
22596,7,6.660242
22597,6,6.693718
22598,6,6.7125382
22599,6,6.6740685
22600,6,6.6867833
22601,7,6.6565714
22602,7,6.743619
22603,7,6.685663
22604,6,6.680311
22605,6,6.705991
22606,7,6.734701
22607,7,6.6650996
22608,6,6.756463
22609,7,6.678256
22610,7,6.694511
22611,6,6.7139945
22612,6,6.694319
22613,6,6.7285867
22614,6,6.710862
22615,7,6.7467275
22616,47,6.6651115
22617,47,6.932033
22618,47,6.781405
22619,7,6.744931
22620,6,6.9709272
22621,6,6.6456885
22622,6,6.713569
22623,7,6.704043
22624,6,6.6436753
22625,6,6.6963477
22626,7,6.686646
22627,6,6.7022495
22628,6,6.6849976
22629,7,6.7024302
22630,6,6.6896715
22631,7,6.714671
22632,6,6.6568193
22633,6,6.7309566
22634,7,6.6684117
22635,7,6.7088723
22636,6,6.706246
22637,6,6.69601
22638,6,6.706977
22639,47,6.7093644
22640,47,6.9329705
22641,47,6.7618904
22642,47,6.7764626
22643,47,6.743534
22644,47,6.7288904
22645,7,6.7475247
22646,7,6.9603825
22647,7,6.635223
22648,6,6.699892
22649,6,6.6747365
22650,6,6.716728
22651,6,6.6949167
22652,6,6.6994925
22653,7,6.6915345
22654,6,6.7164664
22655,6,6.684427
22656,6,6.705159
22657,7,6.6901317
22658,7,6.682429
22659,6,6.734651
22660,7,6.6933947
22661,7,6.679719
22662,6,6.7038455
22663,7,6.720828
22664,6,6.7088785
22665,7,6.7082586
22666,7,6.721397
22667,6,6.740317
22668,7,6.720911
22669,6,6.7149944
22670,6,6.757275
22671,6,6.6928716
22672,6,6.6964636
22673,6,6.6801963
22674,7,6.688872
22675,7,6.699414
22676,6,6.6621466
22677,6,6.7638197
22678,6,6.647243
22679,6,6.7361116
22680,6,6.6555843
22681,6,6.717532
22682,6,6.666602
22683,6,6.699053
22684,7,6.736068
22685,6,6.6772704
22686,6,6.7475123
22687,7,6.6992626
22688,6,6.6749034
22689,6,6.744638
22690,6,6.7482686
22691,7,6.6821837
22692,6,6.7099977
22693,6,6.73215
22694,6,6.733089
22695,6,6.673272
22696,7,6.706237
22697,6,6.6957145
22698,6,6.6888523
22699,6,6.6902504
22700,6,6.6991296
22701,7,6.7001586
22702,7,6.695566
22703,6,6.676408
22704,6,6.71977
22705,6,6.70284
22706,6,6.663895
22707,6,6.7156096
22708,6,6.6863136
22709,6,6.6901546
22710,6,6.7008967
22711,6,6.6974573
22712,7,6.685122
22713,6,6.7217565
22714,6,6.7031603
22715,6,6.680525
22716,6,6.7254324
22717,7,6.7155957
22718,6,6.700714
22719,6,6.7042007
22720,6,6.7026043
22721,7,6.671228
22722,7,6.7379065
22723,6,6.6482177
22724,6,6.7206717
22725,6,6.684114
22726,6,6.710813
22727,6,6.651755
22728,6,6.725163
22729,6,6.6758003
22730,6,6.7286034
22731,7,6.6871257
22732,7,6.7102118
22733,7,6.7606397
22734,6,6.651433
22735,7,6.709264
22736,7,6.7558007
22737,7,6.6950583
22738,6,6.6945653
22739,6,6.7450013
22740,7,6.719301
22741,6,6.656081
22742,6,6.7405157
22743,6,6.708823
22744,6,6.681197
22745,6,6.682731
22746,6,6.7228703
22747,6,6.6921563
22748,6,6.717444
22749,6,6.676563
22750,6,6.700828
22751,6,6.7279162
22752,6,6.661948
22753,6,6.6856356
22754,6,6.767031
22755,6,6.6813617
22756,7,6.6763363
22757,7,6.696203
22758,6,6.7082415
22759,6,6.7203317
22760,6,6.706829
22761,6,6.694829
22762,6,6.685314
22763,6,6.714096
22764,6,6.6767817
22765,6,6.7434106
22766,6,6.6332603
22767,7,6.7419076
22768,6,6.6736436
22769,6,6.6991506
22770,7,6.699388
22771,6,6.6981635
22772,211,6.6776767
22773,220,232.89902
22774,232,238.97906
22775,231,240.13808
22776,228,235.46564
22777,220,231.25113
22778,217,223.8648
22779,215,217.47137
22780,215,210.9211
22781,207,206.35828
22782,207,202.93419
22783,203,200.87347
22784,207,201.32642
22785,204,201.40326
22786,209,201.77406
22787,202,201.91383
22788,202,201.5607
22789,207,201.54553
22790,202,201.60759
22791,206,201.4381
22792,201,201.12148
22793,201,200.89893
22794,201,200.37238
22795,204,200.48193
22796,199,200.31207
22797,203,199.76001
22798,201,199.99442
22799,199,199.71577
22800,202,198.78941
22801,199,198.75764
22802,199,198.76656
22803,201,198.09094
22804,198,197.89227
22805,200,197.71509
22806,199,197.0931
22807,201,197.16078
22808,197,197.29222
22809,196,196.6156
22810,198,196.58182
22811,199,195.83528
22812,196,196.61055
22813,197,196.00633
22814,196,195.61705
22815,197,196.02048
22816,200,195.7061
22817,196,195.8923
22818,196,196.12526
22819,199,196.27425
22820,197,196.04381
22821,194,196.0251
22822,198,195.78145
22823,197,196.62161
22824,195,197.10483
22825,198,196.84988
22826,196,196.5781
22827,193,196.58195
22828,195,196.17432
22829,197,195.85849
22830,194,195.50742
22831,195,195.07726
22832,196,194.9157
22833,197,194.80672
22834,197,194.36913
22835,197,194.6232
22836,194,194.08456
22837,193,194.3564
22838,196,194.04787
22839,195,193.95305
22840,194,193.78737
22841,196,193.98024
22842,196,193.76212
22843,193,193.5584
22844,193,193.57913
22845,195,193.34583
22846,196,193.44453
22847,193,193.29088
22848,192,192.8952
22849,196,193.21153
22850,195,192.68178
22851,191,192.85779
22852,191,192.90091
22853,191,192.73874
22854,193,192.68758
22855,194,192.3747
22856,193,192.43571
22857,195,192.21353
22858,195,192.07982
22859,195,192.62907
22860,192,192.04146
22861,191,191.53696
22862,193,192.16406
22863,195,191.29321
22864,194,192.11333
22865,192,191.31216
22866,191,191.30493
22867,192,191.94759
22868,194,191.37103
22869,192,191.20728
22870,190,191.09657
22871,192,191.50137
22872,194,190.55022
22873,191,190.89568
22874,190,191.4115
22875,193,190.73807
22876,194,190.90395
22877,192,190.34453
22878,192,190.83351
22879,191,190.23743
22880,190,190.30931
22881,191,190.17789
22882,192,190.50253
22883,193,189.72467
22884,191,189.6881
22885,189,189.88538
22886,189,189.81673
22887,192,189.23186
22888,193,189.56828
22889,190,189.3155
22890,188,189.23672
22891,191,188.989
22892,193,189.11855
22893,191,188.74393
22894,189,188.93056
22895,189,188.64198
22896,192,188.47733
22897,191,188.42445
22898,192,187.79564
22899,191,188.4434
22900,188,187.53773
22901,187,187.54477
22902,189,185.54126
22903,188,187.39027
22904,189,187.04688
22905,189,186.47473
22906,187,186.75699
22907,189,186.52649
22908,190,186.45995
22909,191,185.98778
22910,188,185.90082
22911,187,184.89473
22912,188,185.5268
22913,190,185.31377
22914,190,184.85832
22915,188,184.62373
22916,187,184.38455
22917,187,181.80594
22918,186,182.78679
22919,189,182.44331
22920,187,182.0821
22921,187,181.30685
22922,187,181.29668
22923,187,180.48962
22924,187,180.38414
22925,187,179.43016
22926,189,178.09988
22927,190,177.83623
22928,188,176.86717
22929,187,175.49005
22930,186,174.59145
22931,188,172.85706
22932,189,170.35239
22933,189,168.34624
22934,186,165.90392
22935,185,163.89844
22936,186,160.76927
22937,188,158.61542
22938,189,156.81667
22939,187,155.30853
22940,185,152.75464
22941,185,152.23288
22942,186,151.29068
22943,186,150.4635
22944,186,150.43951
22945,186,148.90013
22946,188,147.98834
22947,188,148.82797
22948,186,148.7099
22949,185,148.22849
22950,184,148.44008
22951,187,147.94917
22952,188,148.24121
22953,187,147.92041
22954,187,148.00575
22955,186,148.23465
22956,185,147.99335
22957,185,147.43265
22958,186,147.72986
22959,186,147.53249
22960,187,147.58772
22961,185,148.22157
22962,185,147.05025
22963,183,148.02542
22964,185,146.50528
22965,184,147.69421
22966,185,146.80118
22967,186,147.66212
22968,184,144.72618
22969,183,145.78877
22970,183,148.78577
22971,186,147.65343
22972,183,147.68726
22973,183,146.96657
22974,182,147.81369
22975,185,147.16568
22976,185,147.30446
22977,185,147.05928
22978,185,144.16089
22979,184,148.63669
22980,183,147.30563
22981,182,146.27452
22982,183,145.48894
22983,186,146.97533
22984,186,145.69522
22985,185,145.62422
22986,185,144.96748
22987,184,146.42068
22988,181,145.48114
22989,182,144.28256
22990,182,146.56322
22991,183,145.52641
22992,182,144.98843
22993,182,145.26811
22994,183,145.55647
22995,183,145.20688
22996,184,144.9988
22997,185,144.98917
22998,184,145.30359
22999,184,145.02731
23000,183,145.35919
23001,182,145.53616
23002,182,144.4771
23003,182,144.8647
23004,183,145.0701
23005,184,145.53561
23006,183,145.1004
