,washer_dryer_10_Trans_Init_Bi_gradTruth,washer_dryer_10_Trans_Init_Bi_predicted
16016,1.0,0.1985791
16017,1.0,0.19823411
16018,1.0,0.19818404
16019,1.0,0.19809619
16020,1.0,0.19822434
16021,1.0,0.19865718
16022,1.0,0.1977953
16023,1.0,0.19890526
16024,1.0,0.1980739
16025,1.0,0.19829002
16026,1.0,0.197552
16027,1.0,0.19865254
16028,1.0,0.19818297
16029,1.0,0.19858101
16030,1.0,0.19784501
16031,1.0,0.19801953
16032,1.0,0.19802871
16033,1.0,0.19855037
16034,1.0,0.19845727
16035,1.0,0.19863072
16036,1.0,0.19768468
16037,1.0,0.19824639
16038,1.0,0.19805422
16039,1.0,0.1981459
16040,1.0,0.19838837
16041,1.0,0.19802788
16042,1.0,0.1981161
16043,1.0,0.19833031
16044,1.0,0.19828776
16045,1.0,0.19789484
16046,1.0,0.19799522
16047,1.0,0.19647744
16048,1.0,0.1992288
16049,1.0,0.1994243
16050,1.0,0.19758657
16051,1.0,0.19726756
16052,1.0,0.19908503
16053,1.0,0.1968669
16054,1.0,0.19744721
16055,1.0,0.1987826
16056,1.0,0.1980677
16057,1.0,0.19634047
16058,1.0,0.1982682
16059,1.0,0.19918671
16060,1.0,0.19706967
16061,1.0,0.19732001
16062,1.0,0.1993747
16063,1.0,0.19900754
16064,1.0,0.19619277
16065,1.0,0.19765499
16066,1.0,0.19889513
16067,1.0,0.19763497
16068,1.0,0.1970711
16069,1.0,0.19977453
16070,1.0,0.19900158
16071,1.0,0.19772986
16072,1.0,0.19720641
16073,1.0,0.1978418
16074,1.0,0.19731262
16075,1.0,0.19830385
16076,1.0,0.1984959
16077,1.0,0.19813886
16078,1.0,0.19676307
16079,1.0,0.1977723
16080,1.0,0.19742206
16081,1.0,0.19768575
16082,1.0,0.19737867
16083,1.0,0.19779399
16084,1.0,0.19775823
16085,1.0,0.19799033
16086,1.0,0.19762793
16087,1.0,0.19704321
16088,1.0,0.19740835
16089,1.0,0.19716802
16090,1.0,0.19815508
16091,1.0,0.19817904
16092,1.0,0.19736722
16093,1.0,0.19721285
16094,1.0,0.19747975
16095,1.0,0.197436
16096,1.0,0.19717398
16097,1.0,0.19752827
16098,1.0,0.19773045
16099,1.0,0.19825354
16100,1.0,0.19764915
16101,1.0,0.19707361
16102,1.0,0.19720319
16103,1.0,0.19713548
16104,1.0,0.19756702
16105,1.0,0.19766048
16106,1.0,0.19780114
16107,1.0,0.19803396
16108,1.0,0.19734517
16109,1.0,0.19610551
16110,1.0,0.19590655
16111,1.0,0.19849697
16112,1.0,0.19768348
16113,1.0,0.19681421
16114,1.0,0.1981205
16115,1.0,0.19906262
16116,1.0,0.1969172
16117,1.0,0.19805875
16118,1.0,0.19791678
16119,1.0,0.19683614
16120,1.0,0.19625011
16121,1.0,0.19781342
16122,1.0,0.19807568
16123,1.0,0.1968421
16124,1.0,0.19594315
16125,1.0,0.19775048
16126,1.0,0.19728771
16127,1.0,0.19699231
16128,1.0,0.1981807
16129,1.0,0.19952479
16130,1.0,0.19572428
16131,1.0,0.19690052
16132,1.0,0.19942012
16133,1.0,0.20010069
16134,1.0,0.19695607
16135,1.0,0.19711486
16136,1.0,0.19626465
16137,1.0,0.19786373
16138,0.0,0.1975154
16139,0.0,1.0749443
16140,0.0,0.20621303
16141,0.0,0.28202036
16142,0.0,0.18421891
16143,0.0,0.27736548
16144,0.0,0.2073783
16145,0.0,0.2609686
16146,0.0,0.20930567
16147,0.0,0.25528553
16148,0.0,0.22776368
16149,0.0,0.2536985
16150,0.0,0.23249343
16151,0.0,0.25114587
16152,0.0,0.24758425
16153,0.0,0.25589946
16154,0.0,0.24271336
16155,0.0,0.24859074
16156,0.0,0.25007978
16157,0.0,0.25150886
16158,0.0,0.24647859
16159,0.0,0.25149074
16160,0.0,0.2518814
16161,0.0,0.25307193
16162,0.0,0.25854352
16163,0.0,0.26483074
16164,0.0,0.26149014
16165,0.0,0.26245096
16166,0.0,0.26131156
16167,0.0,0.26182786
16168,0.0,0.2579967
16169,0.0,0.2608774
16170,0.0,0.26159337
16171,0.0,0.26016334
16172,0.0,0.2586867
16173,0.0,0.26165584
16174,0.0,0.26357523
16175,0.0,0.26198187
16176,0.0,0.2616407
16177,0.0,0.26264492
16178,0.0,0.26431897
16179,0.0,0.261143
16180,0.0,0.26255313
16181,0.0,0.25863376
16182,0.0,0.25992575
16183,0.0,0.26046768
16184,0.0,0.2592968
16185,0.0,0.2566283
16186,0.0,0.25932208
16187,0.0,0.26370385
16188,0.0,0.25741127
16189,0.0,0.25156263
16190,0.0,0.25866917
16191,0.0,0.2601005
16192,0.0,0.2544823
16193,0.0,0.26005223
16194,0.0,0.2629464
16195,0.0,0.25373355
16196,0.0,0.2635751
16197,0.0,0.26097897
16198,0.0,0.25703326
16199,0.0,0.25495067
16200,0.0,0.26088873
16201,0.0,0.25734344
16202,0.0,0.26204875
16203,0.0,0.25913122
16204,0.0,0.25923303
16205,0.0,0.25771454
16206,0.0,0.26104167
16207,0.0,0.25381008
16208,0.0,0.2588624
16209,0.0,0.25857964
16210,0.0,0.25578287
16211,0.0,0.26172128
16212,0.0,0.26345614
16213,0.0,0.26237276
16214,0.0,0.25892892
16215,0.0,0.2614837
16216,0.0,0.26050892
16217,0.0,0.2629842
16218,0.0,0.2611821
16219,0.0,0.26018575
16220,0.0,0.26229647
16221,0.0,0.26293328
16222,0.0,0.25842407
16223,0.0,0.2606087
16224,0.0,0.2614551
16225,0.0,0.26229563
16226,0.0,0.26045814
16227,0.0,0.2606937
16228,0.0,0.26037553
16229,0.0,0.2621117
16230,0.0,0.26230624
16231,0.0,0.2613025
16232,0.0,0.2648268
16233,0.0,0.26389542
16234,0.0,0.26338676
16235,0.0,0.26233748
16236,0.0,0.26465085
16237,0.0,0.26235
16238,0.0,0.2623953
16239,0.0,0.25900605
16240,0.0,0.25962177
16241,0.0,0.26210096
16242,0.0,0.26342335
16243,0.0,0.2600042
16244,0.0,0.26112154
16245,0.0,0.26305488
16246,0.0,0.25884
16247,0.0,0.25882128
16248,0.0,0.25461534
16249,0.0,0.26010588
16250,0.0,0.26133505
16251,0.0,0.25914636
16252,0.0,0.2561324
16253,0.0,0.26157692
16254,0.0,0.25620833
16255,0.0,0.26298
16256,0.0,0.26287356
16257,0.0,0.25871828
16258,0.0,0.2568412
16259,0.0,0.26266506
16260,0.0,0.25667968
16261,0.0,0.2558376
16262,0.0,0.25972977
16263,0.0,0.26118472
16264,0.0,0.25729337
16265,0.0,0.25374988
16266,0.0,0.26292196
16267,0.0,0.26217213
16268,0.0,0.25679293
16269,0.0,0.259568
16270,0.0,0.25537995
16271,0.0,0.25451186
16272,0.0,0.25926307
16273,0.0,0.26372758
16274,0.0,0.25746933
16275,0.0,0.2615035
16276,0.0,0.26262322
16277,0.0,0.2654374
16278,0.0,0.26482025
16279,0.0,0.2610865
16280,0.0,0.2625127
16281,0.0,0.2595773
16282,0.0,0.26052895
16283,0.0,0.26232412
16284,0.0,0.26553205
16285,0.0,0.26461545
16286,0.0,0.26474586
16287,0.0,0.26427463
16288,0.0,0.26628068
16289,0.0,0.26280823
16290,0.0,0.2654294
16291,0.0,0.26504293
16292,0.0,0.26201144
16293,0.0,0.26436403
16294,0.0,0.26173702
16295,0.0,0.26291052
16296,0.0,0.2659054
16297,0.0,0.26455382
16298,0.0,0.2608277
16299,0.0,0.26199105
16300,0.0,0.2682251
16301,0.0,0.26586798
16302,0.0,0.263611
16303,0.0,0.26307276
16304,0.0,0.2652066
16305,0.0,0.26550582
16306,0.0,0.26287296
16307,0.0,0.26570848
16308,0.0,0.26804784
16309,0.0,0.26401654
16310,0.0,0.26416507
16311,0.0,0.26796654
16312,0.0,0.26505306
16313,0.0,0.2639133
16314,0.0,0.2692429
16315,0.0,0.2588189
16316,0.0,0.26409748
16317,0.0,0.2598851
16318,0.0,0.26515284
16319,0.0,0.264205
16320,0.0,0.2603177
16321,0.0,0.26006702
16322,0.0,0.2599571
16323,0.0,0.26221386
16324,0.0,0.26073268
16325,0.0,0.26356617
16326,0.0,0.26036635
16327,0.0,0.26390234
16328,0.0,0.26116005
16329,0.0,0.25862136
16330,0.0,0.26355842
16331,0.0,0.2651594
16332,0.0,0.2605479
16333,0.0,0.26859823
16334,0.0,0.2631729
16335,0.0,0.25737622
16336,0.0,0.2615458
16337,0.0,0.26819447
16338,0.0,0.26345447
16339,0.0,0.26618317
16340,0.0,0.26490584
16341,0.0,0.2618703
16342,0.0,0.26789585
16343,0.0,0.2676064
16344,0.0,0.2668374
16345,0.0,0.26447633
16346,0.0,0.26195338
16347,0.0,0.26568702
16348,0.0,0.2665526
16349,0.0,0.2628906
16350,0.0,0.26658133
16351,0.0,0.26618043
16352,0.0,0.26028052
16353,0.0,0.26721814
16354,0.0,0.26450434
16355,0.0,0.26759914
16356,0.0,0.26891103
16357,0.0,0.26329556
16358,0.0,0.26268867
16359,0.0,0.2645531
16360,0.0,0.26761678
16361,0.0,0.264591
16362,0.0,0.26536062
16363,0.0,0.26708582
16364,0.0,0.26688066
16365,0.0,0.26475778
16366,0.0,0.2605658
16367,0.0,0.2656255
16368,0.0,0.26672187
16369,0.0,0.26492384
16370,0.0,0.26345852
16371,0.0,0.26183715
16372,0.0,0.2656125
16373,0.0,0.26510146
16374,0.0,0.263032
16375,0.0,0.265891
16376,0.0,0.26741424
16377,0.0,0.26233736
16378,0.0,0.26316145
16379,0.0,0.26141563
16380,0.0,0.25957695
16381,0.0,0.26090935
16382,0.0,0.25660816
16383,0.0,0.25373068
16384,0.0,0.25787893
16385,0.0,0.26257172
16386,0.0,0.25898424
16387,0.0,0.25659135
16388,0.0,0.25832096
16389,0.0,0.25866368
16390,0.0,0.25327304
16391,0.0,0.25802723
16392,0.0,0.2615724
16393,0.0,0.26178792
16394,0.0,0.2657378
16395,0.0,0.26549712
16396,0.0,0.2588009
16397,0.0,0.2581772
16398,0.0,0.26344076
16399,0.0,0.26654485
16400,0.0,0.2633789
16401,0.0,0.26594105
16402,0.0,0.26807085
16403,0.0,0.26760176
16404,0.0,0.26496115
16405,0.0,0.26678446
16406,0.0,0.26269713
16407,0.0,0.23284474
16408,0.0,0.2669666
16409,0.0,0.29087856
16410,0.0,0.28579155
16411,0.0,0.2870746
16412,0.0,0.28034022
16413,0.0,0.2910885
16414,0.0,0.28632477
16415,0.0,0.29110923
16416,0.0,0.28568223
16417,0.0,0.29067555
16418,0.0,0.29191485
16419,0.0,0.28068426
16420,0.0,0.29365268
16421,0.0,0.29056552
16422,0.0,0.28558722
16423,0.0,0.29231015
16424,0.0,0.2925636
16425,0.0,0.2772291
16426,0.0,0.2844676
16427,0.0,0.29338267
16428,0.0,0.2915862
16429,0.0,0.29051605
16430,0.0,0.27757934
16431,0.0,0.28708664
16432,0.0,0.28360108
16433,0.0,0.2770646
16434,0.0,0.29063478
16435,0.0,0.28818622
16436,0.0,0.28333703
16437,0.0,0.27587262
16438,0.0,0.28542796
16439,0.0,0.28194657
16440,0.0,0.2827194
16441,0.0,0.28157166
16442,0.0,0.27686635
16443,0.0,0.2794589
16444,0.0,0.28027347
16445,0.0,0.29033878
16446,0.0,0.26708403
16447,0.0,0.27716604
16448,0.0,0.29017237
16449,0.0,0.2820584
16450,0.0,0.27950385
16451,0.0,0.15567306
16452,0.0,0.28850344
16453,0.0,0.31656113
16454,0.0,0.26412943
16455,0.0,0.28184536
16456,0.0,0.27422896
16457,0.0,0.28278354
16458,0.0,0.28516093
16459,0.0,0.28155103
16460,0.0,0.28013745
16461,0.0,0.27809945
16462,0.0,0.2887347
16463,0.0,0.28128007
16464,0.0,0.28159204
16465,0.0,0.2853265
16466,0.0,0.2870262
16467,0.0,0.28761974
16468,0.0,0.28391233
16469,0.0,0.29140642
16470,0.0,0.27503708
16471,0.0,0.2798808
16472,0.0,0.28452268
16473,0.0,0.29038194
16474,0.0,0.2897736
16475,0.0,0.28505066
16476,0.0,0.28853694
16477,0.0,0.27606073
16478,0.0,0.2755827
16479,0.0,0.28241792
16480,0.0,0.28843585
16481,0.0,0.29042843
16482,0.0,0.2740523
16483,0.0,0.28685132
16484,0.0,0.286225
16485,0.0,0.28120986
16486,0.0,0.2862034
16487,0.0,0.2867252
16488,0.0,0.28615776
16489,0.0,0.28103378
16490,0.0,0.28750995
16491,0.0,0.28759447
16492,0.0,0.28354982
16493,0.0,0.27630094
16494,0.0,0.2840933
16495,0.0,0.28736332
16496,0.0,0.2819549
16497,0.0,0.2848331
16498,0.0,0.2819468
16499,0.0,0.27070263
16500,0.0,0.28506735
16501,0.0,0.28111973
16502,0.0,0.2703686
16503,0.0,0.25996104
16504,0.0,0.25832108
16505,0.0,0.2666885
16506,0.0,0.2633305
16507,0.0,0.26696506
16508,0.0,0.27203277
16509,0.0,0.26697186
16510,0.0,0.2694302
16511,0.0,0.2686545
16512,0.0,0.27085224
16513,0.0,0.26982406
16514,0.0,0.2712101
16515,0.0,0.26960996
16516,0.0,0.2716594
16517,0.0,0.26254228
16518,0.0,0.2752376
16519,0.0,0.27263024
16520,0.0,0.27182785
16521,0.0,0.2648771
16522,0.0,0.26597717
16523,0.0,0.2758489
16524,0.0,0.27798834
16525,0.0,0.27095488
16526,0.0,0.26531044
16527,0.0,0.26851693
16528,0.0,0.26782826
16529,0.0,0.26794305
16530,0.0,0.27646616
16531,0.0,0.27587965
16532,0.0,0.2673085
16533,0.0,0.26261082
16534,0.0,0.27997723
16535,0.0,0.2773942
16536,0.0,0.26931694
16537,0.0,0.27266863
16538,0.0,0.27699843
16539,0.0,0.27354863
16540,0.0,0.27212837
16541,0.0,0.26704934
16542,0.0,0.27217343
16543,0.0,0.271305
16544,0.0,0.26194873
16545,0.0,0.27856413
16546,0.0,0.27408007
16547,0.0,0.27449718
16548,0.0,0.27869502
16549,0.0,0.26198283
16550,0.0,0.2748157
16551,0.0,0.27353433
16552,0.0,0.2632046
16553,0.0,0.27787736
16554,0.0,0.27431694
16555,0.0,0.2720982
16556,0.0,0.2781215
16557,0.0,0.27817526
16558,0.0,0.2708266
16559,0.0,0.2701836
16560,0.0,0.2691354
16561,0.0,0.26999965
16562,0.0,0.27345172
16563,0.0,0.27189997
16564,0.0,0.28153113
16565,0.0,0.27117267
16566,0.0,0.2704133
16567,0.0,0.27636138
16568,0.0,0.26656988
16569,0.0,0.26904705
16570,0.0,0.27954093
16571,0.0,0.27815202
16572,0.0,0.27427962
16573,0.0,0.27708378
16574,0.0,0.2639033
16575,0.0,0.26979664
16576,0.0,0.27348283
16577,0.0,0.2714087
16578,0.0,0.27575186
16579,0.0,0.27221814
16580,0.0,0.27748433
16581,0.0,0.27177957
16582,0.0,0.2688444
16583,0.0,0.26536706
16584,0.0,0.27408972
16585,0.0,0.27835086
16586,0.0,0.26317254
16587,0.0,0.2698243
16588,0.0,0.27531698
16589,0.0,0.27107456
16590,0.0,0.27865675
16591,0.0,0.27131966
16592,0.0,0.27812973
16593,0.0,0.27284816
16594,0.0,0.2696902
16595,0.0,0.27539065
16596,0.0,0.27438548
16597,0.0,0.27897242
16598,0.0,0.26883247
16599,0.0,0.2658073
16600,0.0,0.26855436
16601,0.0,0.2769983
16602,0.0,0.2738723
16603,0.0,0.2751111
16604,0.0,0.2763063
16605,0.0,0.27016512
16606,0.0,0.26962224
16607,0.0,0.2749782
16608,0.0,0.26949337
16609,0.0,0.2710879
16610,0.0,0.27745095
16611,0.0,0.26730624
16612,0.0,0.27119294
16613,0.0,0.2730563
16614,0.0,0.28125086
16615,0.0,0.26438382
16616,0.0,0.2717072
16617,0.0,0.28053096
16618,0.0,0.2684603
16619,0.0,0.26289192
16620,0.0,0.2776194
16621,0.0,0.27793172
16622,0.0,0.27702215
16623,0.0,0.27802208
16624,0.0,0.2698497
16625,0.0,0.2677969
16626,0.0,0.27432695
16627,0.0,0.28011408
16628,0.0,0.26723245
16629,0.0,0.2628645
16630,0.0,0.2631854
16631,0.0,0.25428537
16632,0.0,0.27052942
16633,0.0,0.27731052
16634,0.0,0.2530736
16635,0.0,0.27370623
16636,0.0,0.27369824
16637,0.0,0.26455453
16638,0.0,0.26998237
16639,0.0,0.27345923
16640,0.0,0.2790188
16641,0.0,0.26729098
16642,0.0,0.27641216
16643,0.0,0.27121785
16644,0.0,0.2598714
16645,0.0,0.2726275
16646,0.0,0.28402117
16647,0.0,0.27271894
16648,0.0,0.2700235
16649,0.0,0.2810308
16650,0.0,0.27668312
16651,0.0,0.2715806
16652,0.0,0.25885823
16653,0.0,0.26721802
16654,0.0,0.27653244
16655,0.0,0.27911893
16656,0.0,0.2781531
16657,0.0,0.26346412
16658,0.0,0.26941493
16659,0.0,0.2692664
16660,0.0,0.17500427
16661,0.0,0.23899856
16662,0.0,0.22115222
16663,0.0,0.20665434
16664,0.0,0.2513664
16665,0.0,0.24782243
16666,0.0,0.25047866
16667,0.0,0.25836173
16668,0.0,0.25359777
16669,0.0,0.25809398
16670,0.0,0.2600738
16671,0.0,0.256233
16672,0.0,0.2609506
16673,0.0,0.26219586
16674,0.0,0.25479057
16675,0.0,0.25869563
16676,0.0,0.25990668
16677,0.0,0.2549794
16678,0.0,0.26094356
16679,0.0,0.2609085
16680,0.0,0.2562503
16681,0.0,0.25975922
16682,0.0,0.2594444
16683,0.0,0.2552952
16684,0.0,0.25971213
16685,0.0,0.25942245
16686,0.0,0.25853005
16687,0.0,0.2608545
16688,0.0,0.25950637
16689,0.0,0.25524727
16690,0.0,0.2586241
16691,0.0,0.25890282
16692,0.0,0.26037326
16693,0.0,0.2552612
16694,0.0,0.25014773
16695,0.0,0.26032963
16696,0.0,0.25629452
16697,0.0,0.25159207
16698,0.0,0.2564471
16699,0.0,0.2553151
16700,0.0,0.24860218
16701,0.0,0.25693157
16702,0.0,0.25771263
16703,0.0,0.25371948
16704,0.0,0.25601938
16705,0.0,0.2544494
16706,0.0,0.25544682
16707,0.0,0.24976435
16708,0.0,0.25181904
16709,0.0,0.26150778
16710,0.0,0.2560437
16711,0.0,0.25524572
16712,0.0,0.26099148
16713,0.0,0.25955167
16714,0.0,0.25872174
16715,0.0,0.25868586
16716,0.0,0.2608526
16717,0.0,0.25693265
16718,0.0,0.25695363
16719,0.0,0.26079085
16720,0.0,0.2583491
16721,0.0,0.26120654
16722,0.0,0.26069692
16723,0.0,0.2632145
16724,0.0,0.2594711
16725,0.0,0.25902358
16726,0.0,0.25763717
16727,0.0,0.26002255
16728,0.0,0.26333144
16729,0.0,0.2601284
16730,0.0,0.2602611
16731,0.0,0.26092008
16732,0.0,0.25721207
16733,0.0,0.258634
16734,0.0,0.2579421
16735,0.0,0.2581406
16736,0.0,0.26075807
16737,0.0,0.26075676
16738,0.0,0.2601463
16739,0.0,0.25855592
16740,0.0,0.25960842
16741,0.0,0.2616357
16742,0.0,0.25639978
16743,0.0,0.25947884
16744,0.0,0.25944105
16745,0.0,0.262136
16746,0.0,0.25877705
16747,0.0,0.26044324
16748,0.0,0.25783876
16749,0.0,0.25797012
16750,0.0,0.25800815
16751,0.0,0.25756744
16752,0.0,0.26112345
16753,0.0,0.25979868
16754,0.0,0.26079288
16755,0.0,0.2612082
16756,0.0,0.26081076
16757,0.0,0.25689784
16758,0.0,0.2578713
16759,0.0,0.25802138
16760,0.0,0.26177195
16761,0.0,0.2592391
16762,0.0,0.25099638
16763,0.0,0.25385955
16764,0.0,0.26104274
16765,0.0,0.25742844
16766,0.0,0.2547634
16767,0.0,0.25444582
16768,0.0,0.26026025
16769,0.0,0.2578844
16770,0.0,0.2551581
16771,0.0,0.25457135
16772,0.0,0.2498968
16773,0.0,0.2537451
16774,0.0,0.25802353
16775,0.0,0.25230983
16776,0.0,0.25735095
16777,0.0,0.25731638
16778,0.0,0.26220003
16779,0.0,0.256552
16780,0.0,0.25763097
16781,0.0,0.2600098
16782,0.0,0.25822046
16783,0.0,0.2568783
16784,0.0,0.2616177
16785,0.0,0.2578154
16786,0.0,0.25793424
16787,0.0,0.25924543
16788,0.0,0.26282218
16789,0.0,0.26309708
16790,0.0,0.2620348
16791,0.0,0.2624767
16792,0.0,0.2639015
16793,0.0,0.26091734
16794,0.0,0.16084018
16795,0.0,0.21883193
16796,0.0,0.19723848
16797,0.0,0.20772019
16798,0.0,0.19157067
16799,0.0,0.2049903
16800,0.0,0.19495621
16801,0.0,0.20165148
16802,0.0,0.1975421
16803,0.0,0.20655611
16804,0.0,0.19702211
16805,0.0,0.19777527
16806,0.0,0.19162813
16807,0.0,0.199245
16808,0.0,0.19400075
16809,0.0,0.19939175
16810,0.0,0.19419494
16811,0.0,0.19802037
16812,0.0,0.19206932
16813,0.0,0.20079926
16814,0.0,0.19334748
16815,0.0,0.19878367
16816,0.0,0.19439724
16817,0.0,0.19709042
16818,0.0,0.19259873
16819,0.0,0.19546786
16820,0.0,0.19354072
16821,0.0,0.19231382
16822,0.0,0.19734731
16823,0.0,0.19215754
16824,0.0,0.1944361
16825,0.0,0.19461098
16826,0.0,0.1946533
16827,0.0,0.1976575
16828,0.0,0.19332924
16829,0.0,0.19099155
16830,0.0,0.18997481
16831,0.0,0.19645992
16832,0.0,0.1968452
16833,0.0,0.1948711
16834,0.0,0.18614677
16835,0.0,0.19787481
16836,0.0,0.19478884
16837,0.0,0.19423082
16838,0.0,0.19527307
16839,0.0,0.19528034
16840,0.0,0.19495574
16841,0.0,0.19525436
16842,0.0,0.20297459
16843,0.0,0.20694962
16844,0.0,0.2044678
16845,0.0,0.20565131
16846,0.0,0.20595983
16847,0.0,0.20329407
16848,0.0,0.20152631
16849,0.0,0.20547321
16850,0.0,0.20345941
16851,0.0,0.20395258
16852,0.0,0.20601454
16853,0.0,0.2092599
16854,0.0,0.20710221
16855,0.0,0.20436826
16856,0.0,0.20653203
16857,0.0,0.20677426
16858,0.0,0.20902732
16859,0.0,0.21158662
16860,0.0,0.21191826
16861,0.0,0.21035293
16862,0.0,0.20738438
16863,0.0,0.21327177
16864,0.0,0.21158865
16865,0.0,0.21230903
16866,0.0,0.21363226
16867,0.0,0.21082023
16868,0.0,0.21154407
16869,0.0,0.21025911
16870,0.0,0.2134662
16871,0.0,0.21010771
16872,0.0,0.2117385
16873,0.0,0.21820262
16874,0.0,0.21423438
16875,0.0,0.21400061
16876,0.0,0.21223429
16877,0.0,0.21467808
16878,0.0,0.2079685
16879,0.0,0.21775106
16880,0.0,0.21671894
16881,0.0,0.2138448
16882,0.0,0.21486703
16883,0.0,0.21456721
16884,0.0,0.21721032
16885,0.0,0.21237543
16886,0.0,0.21228889
16887,0.0,0.21879259
16888,0.0,0.21530059
16889,0.0,0.2139403
16890,0.0,0.2173486
16891,0.0,0.21424022
16892,0.0,0.21134415
16893,0.0,0.21641627
16894,0.0,0.21492258
16895,0.0,0.21231332
16896,0.0,0.21613982
16897,0.0,0.2183694
16898,0.0,0.21440879
16899,0.0,0.21925357
16900,0.0,0.21687797
16901,0.0,0.21331123
16902,0.0,0.21103027
16903,0.0,0.2179456
16904,0.0,0.21837547
16905,0.0,0.21396115
16906,0.0,0.21626464
16907,0.0,0.22220996
16908,0.0,0.21874014
16909,0.0,0.21815494
16910,0.0,0.21862355
16911,0.0,0.22736433
16912,0.0,0.22239175
16913,0.0,0.22121659
16914,0.0,0.21517244
16915,0.0,0.21470883
16916,0.0,0.21738091
16917,0.0,0.21413341
16918,0.0,0.21506193
16919,0.0,0.2155067
16920,0.0,0.21705773
16921,0.0,0.22047284
16922,0.0,0.21644428
16923,0.0,0.21794179
16924,0.0,0.21709755
16925,0.0,0.2169824
16926,0.0,0.22526506
16927,0.0,0.22167245
16928,0.0,0.22463802
16929,0.0,0.22337702
16930,0.0,0.22064736
16931,0.0,0.21821895
16932,0.0,0.21985438
16933,0.0,0.21579614
16934,0.0,0.21747819
16935,0.0,0.21882191
16936,0.0,0.21856418
16937,0.0,0.21913138
16938,0.0,0.21842542
16939,0.0,0.21890774
16940,0.0,0.21898046
16941,0.0,0.22084156
16942,0.0,0.21954992
16943,0.0,0.21963444
16944,0.0,0.21504286
16945,0.0,0.2203714
16946,0.0,0.2216889
16947,0.0,0.21867469
16948,0.0,0.22125795
16949,0.0,0.22110799
16950,0.0,0.21511677
16951,0.0,0.21549442
16952,0.0,0.21887437
16953,0.0,0.21963993
16954,0.0,0.2129629
16955,0.0,0.22348037
16956,0.0,0.2231187
16957,0.0,0.21879104
16958,0.0,0.21960798
16959,0.0,0.22521225
16960,0.0,0.22045508
16961,0.0,0.21901563
16962,0.0,0.2213575
16963,0.0,0.22340587
16964,0.0,0.22499314
16965,0.0,0.21685448
16966,0.0,0.2202026
16967,0.0,0.22475114
16968,0.0,0.2232025
16969,0.0,0.22231928
16970,0.0,0.22657767
16971,0.0,0.22306612
16972,0.0,0.219219
16973,0.0,0.21930376
16974,0.0,0.22229603
16975,0.0,0.22446838
16976,0.0,0.22342387
16977,0.0,0.22335282
16978,0.0,0.22641256
16979,0.0,0.22667018
16980,0.0,0.22019508
16981,0.0,0.21986464
16982,0.0,0.2204813
16983,0.0,0.22281864
16984,0.0,0.21922854
16985,0.0,0.22463122
16986,0.0,0.22448924
16987,0.0,0.22352043
16988,0.0,0.22444382
16989,0.0,0.22454002
16990,0.0,0.22270218
16991,0.0,0.2186307
16992,0.0,0.22502926
16993,0.0,0.22186688
16994,0.0,0.22459069
16995,0.0,0.22368208
16996,0.0,0.22274068
16997,0.0,0.2285681
16998,0.0,0.2214599
16999,0.0,0.22488835
17000,0.0,0.22472921
17001,0.0,0.21936622
17002,0.0,0.21948531
17003,0.0,0.22419754
17004,0.0,0.22327748
17005,0.0,0.22399357
17006,0.0,0.22808912
17007,0.0,0.22545627
17008,0.0,0.2247335
17009,0.0,0.2230294
17010,0.0,0.22307017
17011,0.0,0.22701731
17012,0.0,0.23191217
17013,0.0,0.2273952
17014,0.0,0.22863582
17015,0.0,0.22980478
17016,0.0,0.2225199
17017,0.0,0.22553244
17018,0.0,0.23064604
17019,0.0,0.22286347
17020,0.0,0.2179977
17021,0.0,0.2279289
17022,0.0,0.22566918
17023,0.0,0.22813192
17024,0.0,0.2254794
17025,0.0,0.22465292
17026,0.0,0.22137776
17027,0.0,0.2215065
17028,0.0,0.23359922
17029,0.0,0.23076764
17030,0.0,0.22399047
17031,0.0,0.22706321
17032,0.0,0.22913018
17033,0.0,0.2254298
17034,0.0,0.23009351
17035,0.0,0.2301518
17036,0.0,0.2294344
17037,0.0,0.23009399
17038,0.0,0.23091474
17039,0.0,0.2251387
17040,0.0,0.2280542
17041,0.0,0.23096207
17042,0.0,0.22846785
17043,0.0,0.23123696
17044,0.0,0.23176077
17045,0.0,0.23144856
17046,0.0,0.23022059
17047,0.0,0.22513142
17048,0.0,0.22700098
17049,0.0,0.22864178
17050,0.0,0.22717634
17051,0.0,0.22941604
17052,0.0,0.23061863
17053,0.0,0.22925082
17054,0.0,0.22879508
17055,0.0,0.23010066
17056,0.0,0.22449663
17057,0.0,0.22906354
17058,0.0,0.22808626
17059,0.0,0.22758582
17060,0.0,0.22397521
17061,0.0,0.226594
17062,0.0,0.22525361
17063,0.0,0.223555
17064,0.0,0.22750273
17065,0.0,0.23948517
17066,0.0,0.23532823
17067,0.0,0.23429492
17068,0.0,0.23384014
17069,0.0,0.24033192
17070,0.0,0.23768416
17071,0.0,0.2328718
17072,0.0,0.23736277
17073,0.0,0.22878292
17074,0.0,0.2324808
17075,0.0,0.23385516
17076,0.0,0.23059979
17077,0.0,0.22793129
17078,0.0,0.23564366
17079,0.0,0.23309687
17080,0.0,0.22860554
17081,0.0,0.23333755
17082,0.0,0.23821655
17083,0.0,0.23064199
17084,0.0,0.23524252
17085,0.0,0.23464873
17086,0.0,0.23460165
17087,0.0,0.23697224
17088,0.0,0.23300806
17089,0.0,0.23880771
