,dishwaser_6_Trans_Init_Bi_gradTruth,dishwaser_6_Trans_Init_Bi_predicted,dishwaser_6_Trans_V7_predicted
24717,0,-0.09972939,191.89752
24718,0,-0.10269603,191.3114
24719,1,-0.08032116,193.63666
24720,0,-0.081222385,191.1778
24721,0,-0.0892261,191.09142
24722,0,-0.087171406,192.04529
24723,0,-0.08721265,192.45926
24724,0,-0.090278715,192.23157
24725,0,-0.0718399,191.56258
24726,0,-0.066607565,188.56941
24727,0,-0.07758531,193.1271
24728,0,-0.10644826,190.90297
24729,0,-0.11456141,191.57864
24730,1,-0.108697504,191.8811
24731,0,-0.105832905,190.87086
24732,1,-0.11001167,191.17828
24733,0,-0.11418471,191.32263
24734,0,-0.09317765,193.59912
24735,0,-0.08701691,191.807
24736,0,-0.09460434,190.70157
24737,0,-0.0947257,191.04959
24738,0,-0.09606084,191.95912
24739,0,-0.094384044,192.61478
24740,0,-0.06773743,194.74197
24741,0,-0.07849893,191.15115
24742,0,-0.0775412,190.8882
24743,0,-0.09419617,190.11899
24744,0,-0.09008011,194.0373
24745,1,-0.095636696,191.6115
24746,0,-0.09376463,191.57045
24747,0,-0.103749126,189.8177
24748,1,-0.078736395,194.26288
24749,1,-0.07504496,192.3831
24750,0,-0.09220633,189.86278
24751,0,-0.09265122,190.87929
24752,0,-0.08796176,192.41774
24753,0,-0.07889804,194.60822
24754,0,-0.09966287,189.56308
24755,0,-0.09173021,191.32303
24756,1,-0.09396204,191.08458
24757,0,-0.09992799,191.75201
24758,0,-0.09937224,192.56412
24759,0,-0.09120998,192.72694
24760,0,-0.09931645,190.19534
24761,0,-0.089814276,192.3384
24762,0,-0.08936533,191.79427
24763,0,-0.09515342,191.43732
24764,0,-0.082063526,192.86089
24765,0,-0.08417305,191.4594
24766,0,-0.07992777,191.52824
24767,0,-0.08916435,191.43132
24768,0,-0.08923969,192.0333
24769,0,-0.100708574,190.13951
24770,0,-0.10464892,191.76349
24771,0,-0.0842112,193.94073
24772,0,-0.08413491,192.11331
24773,1,-0.08910236,190.26544
24774,0,-0.085434526,190.8847
24775,0,-0.08829555,192.27437
24776,0,-0.0876492,192.52534
24777,0,-0.080409855,192.19228
24778,0,-0.1148766,186.38054
24779,1,-0.08967194,193.97098
24780,0,-0.05848989,195.59132
24781,0,-0.07997379,189.35251
24782,0,-0.095516294,188.9194
24783,0,-0.102414936,190.66164
24784,1,-0.103188604,193.28906
24785,0,-0.096111864,193.43326
24786,0,-0.08533177,191.96866
24787,0,-0.0674375,191.52373
24788,0,-0.09569582,187.67305
24789,0,-0.10470781,192.0718
24790,0,-0.09998664,193.54938
24791,0,-0.09728131,193.05124
24792,0,-0.09874424,190.27655
24793,0,-0.09753141,189.89836
24794,0,-0.09200439,191.29234
24795,0,-0.088443846,192.67325
24796,1,-0.09523162,192.27567
24797,0,-0.09957394,191.01405
24798,0,-0.097296804,190.67029
24799,0,-0.09595665,191.40573
24800,0,-0.095835775,191.95198
24801,0,-0.09762272,192.0938
24802,0,-0.08267674,193.32608
24803,0,-0.083859295,190.71713
24804,0,-0.101291746,188.74435
24805,0,-0.06908545,195.60403
24806,0,-0.07577643,193.40521
24807,0,-0.10836324,186.47389
24808,0,-0.11235365,190.9969
24809,0,-0.10313019,192.84367
24810,0,-0.10536441,192.88217
24811,0,-0.07931456,193.22171
24812,0,-0.07956919,190.10559
24813,0,-0.115422815,185.92815
24814,0,-0.12625656,191.7332
24815,0,-0.13708624,190.1655
24816,0,-0.13143906,192.01503
24817,0,-0.132588,187.38498
24818,0,-0.10539469,191.35698
24819,0,-0.114408344,188.1065
24820,0,-0.09749994,193.37204
24821,0,-0.10343799,191.0381
24822,0,-0.107176155,191.5276
24823,0,-0.07391176,195.11118
24824,0,-0.08126888,190.80627
24825,0,-0.08709106,190.31108
24826,0,-0.073948234,190.92392
24827,0,-0.06018433,193.93462
24828,0,-0.08501133,191.67593
24829,0,-0.11148438,185.56711
24830,0,-0.0791181,194.69078
24831,0,-0.07959017,191.66066
24832,0,-0.07362828,192.93074
24833,0,-0.116535276,182.41028
24834,0,-0.10968813,192.46626
24835,0,-0.10033569,192.2366
24836,0,-0.12540683,189.05008
24837,0,-0.11247215,190.80212
24838,0,-0.092436165,191.77328
24839,0,-0.09963998,190.43779
24840,0,-0.112324566,190.17871
24841,0,-0.12025294,190.66716
24842,0,-0.11723217,192.03494
24843,1,-0.11893448,190.95627
24844,0,-0.111926645,191.50307
24845,0,-0.11872992,189.65097
24846,0,-0.1218718,190.58575
24847,0,-0.13244495,189.09322
24848,0,-0.07461581,199.49763
24849,0,-0.110093445,186.15482
24850,0,-0.13736019,188.06358
24851,0,-0.13331684,189.04161
24852,0,-0.1078814,194.61423
24853,0,-0.13180313,187.99449
24854,0,-0.13950929,188.68979
24855,0,-0.11548719,191.33107
24856,0,-0.124595255,188.44492
24857,0,-0.103764385,193.67075
24858,0,-0.07981667,193.11719
24859,0,-0.09019646,190.91617
24860,0,-0.09716734,190.40515
24861,0,-0.09028897,191.81944
24862,1,-0.110233635,190.61382
24863,0,-0.12741408,185.82358
24864,0,-0.10683498,186.69751
24865,1,-0.10092291,186.42085
24866,0,-0.099609464,194.77303
24867,1,-0.10320482,191.99698
24868,0,-0.12361607,189.4707
24869,0,-0.12754974,190.38272
24870,0,-0.07333073,200.70714
24871,0,-0.097295135,195.37645
24872,0,-0.104320854,192.4716
24873,0,-0.09929523,189.9838
24874,0,-0.09552154,189.91788
24875,0,-0.09881243,192.75198
24876,0,-0.0996941,193.57716
24877,0,-0.09035811,192.81613
24878,0,-0.09162435,191.43832
24879,1,-0.10437617,190.50269
24880,0,-0.08778438,193.27153
24881,0,-0.076624006,192.76295
24882,0,-0.08208236,192.43109
24883,0,-0.08360919,191.63313
24884,0,-0.1050559,187.5603
24885,0,-0.1082755,192.10579
24886,0,-0.121910185,190.77744
24887,0,-0.12068638,191.21284
24888,0,-0.11594114,189.87791
24889,0,-0.10565218,190.5143
24890,0,-0.0656887,195.7715
24891,0,-0.06255898,191.7929
24892,0,-0.106054634,186.4112
24893,0,-0.10883698,190.70517
24894,0,-0.09943375,191.54398
24895,0,-0.088484615,191.57341
24896,0,-0.11774239,190.44627
24897,0,-0.10866031,189.59644
24898,0,-0.09013447,190.1195
24899,0,-0.04292187,196.88875
24900,0,-0.053074688,192.9319
24901,0,-0.050762504,190.23758
24902,0,-0.058715433,188.74258
24903,0,-0.066206306,193.55989
24904,0,-0.053205103,193.77596
24905,0,-0.0688692,192.73627
24906,0,-0.092696756,189.8656
24907,1,-0.09706339,190.98033
24908,0,-0.10259232,192.2233
24909,0,-0.07658896,192.93251
24910,0,-0.09329757,192.58406
24911,0,-0.057098955,190.93878
24912,0,-0.05071196,191.58156
24913,0,-0.044209808,191.85841
24914,0,-0.052167982,193.7867
24915,0,-0.060621113,192.2858
24916,0,-0.08077845,187.19133
24917,0,-0.100450605,191.39941
24918,0,-0.08082709,191.24956
24919,0,-0.11418638,192.37985
24920,0,-0.112282604,190.5378
24921,0,-0.11867842,189.32632
24922,0,-0.12081537,190.63933
24923,0,-0.12022576,191.26765
24924,0,-0.11992106,191.49632
24925,1,-0.12039265,190.56657
24926,0,-0.11852822,190.4388
24927,0,-0.12067947,190.3768
24928,0,-0.120455354,191.0326
24929,0,-0.12539276,190.89935
24930,0,-0.12460336,191.01373
24931,0,-0.07006201,197.24307
24932,0,-0.0691956,190.41615
24933,0,-0.073617786,189.42879
24934,0,-0.072555155,191.83144
24935,0,-0.07044944,193.26677
24936,0,-0.06439456,193.77997
24937,0,-0.06669006,191.38539
24938,0,-0.09223947,190.3899
24939,0,-0.10484609,190.76015
24940,0,-0.08394894,193.22319
24941,0,-0.077966064,192.60683
24942,0,-0.08202276,191.28772
24943,0,-0.08160934,190.65196
24944,0,-0.08171281,191.57515
24945,0,-0.08183202,191.79015
24946,0,-0.07845363,192.19476
24947,0,-0.08260235,193.0051
24948,0,-0.09883031,191.23062
24949,0,-0.10252318,191.08202
24950,0,-0.098416895,191.87405
24951,0,-0.12476382,188.86697
24952,0,-0.12929162,191.3109
24953,0,-0.12513933,190.9222
24954,0,-0.12976202,189.37518
24955,0,-0.12755355,189.48625
24956,0,-0.09466252,194.74113
24957,0,-0.08304939,191.98708
24958,0,-0.094211906,190.51465
24959,0,-0.1257349,185.83885
24960,0,-0.1291705,190.95013
24961,0,-0.12362346,191.39482
24962,0,-0.12551412,191.2326
24963,0,-0.106934875,192.29207
24964,0,-0.07341871,191.40271
24965,0,-0.05141124,193.11534
24966,0,-0.07534537,189.53108
24967,0,-0.09873518,190.35269
24968,0,-0.095843166,192.36409
24969,0,-0.062256426,195.37738
24970,0,-0.056346267,191.66792
24971,0,-0.06457433,189.85533
24972,0,-0.06469855,190.85103
24973,0,-0.06722507,192.96107
24974,0,-0.067028135,193.17114
24975,0,-0.06389126,192.1433
24976,0,-0.06534681,190.71121
24977,0,-0.06724104,191.12611
24978,0,-0.03175339,195.80003
24979,0,-0.06771931,193.50673
24980,1,-0.07861552,191.8734
24981,0,-0.07525,191.3959
24982,0,-0.0744122,193.30325
24983,0,-0.07424125,193.54321
24984,0,-0.0758861,193.58124
24985,0,-0.077602476,191.56487
24986,0,-0.07304868,191.15811
24987,1,-0.068274826,192.74556
24988,0,-0.061631292,194.89026
24989,0,-0.07027444,193.83835
24990,0,-0.065647215,192.89465
24991,0,-0.07115778,192.90398
24992,0,-0.06677565,194.16835
24993,0,-0.05333361,197.78941
24994,0,-0.08664903,190.46149
24995,0,-0.070836395,193.74208
24996,0,-0.0700694,194.40988
24997,0,-0.06452355,196.42
24998,0,-0.077028364,192.96268
24999,0,-0.07928094,188.12782
25000,0,-0.059233278,193.22513
25001,0,-0.057932705,193.83208
25002,0,-0.057311863,191.36713
25003,0,-0.026816696,194.73402
25004,0,-0.08739433,185.7209
25005,0,-0.05972013,200.56813
25006,0,-0.09008607,189.7113
25007,0,-0.045131773,198.8432
25008,0,-0.03924498,195.48903
25009,0,-0.05994615,189.00165
25010,0,-0.07848033,192.00517
25011,0,-0.06106171,193.7159
25012,0,-0.06842598,195.41599
25013,0,-0.11489138,186.9846
25014,0,-0.07396421,197.14719
25015,0,-0.079707235,190.82454
25016,0,-0.10162529,190.79176
25017,0,-0.076409906,196.01645
25018,0,-0.08767828,191.45915
25019,0,-0.07569775,193.64236
25020,0,-0.08163127,190.98743
25021,0,-0.10581955,190.2534
25022,0,-0.080845684,195.60576
25023,0,-0.09916553,191.36632
25024,0,-0.062993616,196.42987
25025,0,-0.0847815,188.34213
25026,0,-0.12663445,187.25044
25027,0,-0.13492402,192.03976
25028,0,-0.09763345,198.03636
25029,0,-0.10251531,191.22339
25030,0,-0.08138022,191.21614
25031,0,-0.07801232,189.90671
25032,0,-0.09690747,192.2212
25033,0,-0.09504661,194.77814
25034,0,-0.09481987,193.82877
25035,0,-0.06656918,194.60948
25036,0,-0.06324276,190.75313
25037,0,-0.073183864,191.44984
25038,1,-0.076461166,193.69221
25039,0,-0.07881126,194.66087
25040,0,-0.064931005,193.97636
25041,0,-0.074781984,192.04665
25042,0,-0.07970747,191.78247
25043,1,-0.06780276,193.14172
25044,0,-0.070144266,193.96338
25045,0,-0.08376393,192.53261
25046,0,-0.11303863,188.83398
25047,0,-0.12960991,191.66795
25048,0,-0.08961567,196.85484
25049,0,-0.076269954,193.46245
25050,0,-0.12910017,184.35194
25051,0,-0.12307677,191.74004
25052,0,-0.11402401,193.72513
25053,0,-0.11477646,193.85341
25054,0,-0.12562904,190.157
25055,0,-0.09116134,191.65921
25056,0,-0.11435422,190.93289
25057,0,-0.12909445,191.18726
25058,0,-0.14489612,190.0685
25059,0,-0.099882215,198.43205
25060,0,-0.0829297,192.83296
25061,0,-0.08527264,190.03719
25062,0,-0.08085379,191.91287
25063,0,-0.079746574,193.8724
25064,0,-0.06899747,194.46822
25065,1,-0.079176515,193.49313
25066,0,-0.12846813,186.20485
25067,0,-0.13650426,191.30814
25068,0,-0.13702545,191.12437
25069,0,-0.13254485,192.0481
25070,0,-0.12036881,192.97824
25071,0,-0.114762634,190.76917
25072,1,-0.1252974,191.38828
25073,0,-0.056036323,200.6782
25074,0,-0.04843411,195.09363
25075,0,-0.054046005,191.23296
25076,0,-0.087527126,189.14104
25077,0,-0.07500324,192.46887
25078,0,-0.10611066,191.00233
25079,0,-0.09946188,194.3094
25080,0,-0.07766351,193.84465
25081,0,-0.09539637,189.08583
25082,0,-0.049084753,196.47273
25083,1,-0.069594234,193.10704
25084,0,-0.0818046,192.79597
25085,0,-0.07774386,193.83963
25086,0,-0.08012208,192.99748
25087,0,-0.07564649,194.04991
25088,0,-0.07654676,193.39969
25089,0,-0.086068004,191.8865
25090,0,-0.082237095,193.40184
25091,0,-0.08110961,193.7311
25092,0,-0.09885129,190.82472
25093,0,-0.07763657,194.24309
25094,0,-0.060808033,192.51309
25095,0,-0.035203785,195.48701
25096,0,-0.06422433,192.9109
25097,0,-0.11128172,192.16052
25098,0,-0.072576374,192.16373
25099,0,-0.06843743,189.2517
25100,0,-0.078776926,189.37244
25101,0,-0.07583794,194.0488
25102,0,-0.051098675,198.99786
25103,0,-0.0654355,193.66644
25104,0,-0.06977877,191.01631
25105,0,-0.075362295,191.5946
25106,0,-0.06479344,195.38062
25107,0,-0.07412204,196.07283
25108,0,-0.07372579,195.00107
25109,0,-0.07430133,192.58463
25110,0,-0.078799576,191.02692
25111,0,-0.08206567,192.41093
25112,0,-0.06251964,196.14694
25113,0,-0.079375595,194.85616
25114,0,-0.07445869,191.84286
25115,0,-0.060820192,191.28476
25116,0,-0.06319985,193.85925
25117,0,-0.07081947,191.57175
25118,1,-0.06662235,195.19795
25119,0,-0.063245386,192.3331
25120,0,-0.049825042,194.72772
25121,0,-0.055777878,192.52608
25122,0,-0.05770573,193.45634
25123,0,-0.051377386,195.50658
25124,0,-0.080886215,187.58687
25125,0,-0.08630785,195.99768
25126,0,-0.08916816,189.42586
25127,0,-0.09089932,192.81013
25128,0,-0.091326326,190.19075
25129,0,0.10661784,233.00197
25130,0,-0.11458728,250.1332
25131,0,-0.109892935,214.39081
25132,0,-0.057717413,202.82661
25133,0,-0.089867085,221.92656
25134,0,-0.09766325,217.97719
25135,0,-0.01897809,193.58496
25136,0,0.037323862,223.86047
25137,0,-0.04791841,210.89653
25138,0,-0.031166524,221.65869
25139,0,-0.044465154,221.63345
25140,0,-0.03606233,217.73083
25141,0,-0.044533342,192.9944
25142,0,-0.0713062,235.06163
25143,0,-0.11455831,210.10289
25144,0,-0.01628241,204.71367
25145,0,-0.064680904,227.30957
25146,0,-0.069265455,214.30537
25147,0,-0.049776882,233.38124
25148,0,-0.052011102,226.7433
25149,0,-0.063495964,200.83147
25150,0,0.006527096,211.06169
25151,0,-0.06040415,198.30345
25152,0,-0.08726224,236.27937
25153,0,-0.1304098,220.0445
25154,0,-0.09429464,221.24731
25155,0,-0.060031503,218.21695
25156,0,-0.002158016,211.44197
25157,0,0.010325104,211.732
25158,0,0.007883698,217.7088
25159,0,-0.034119695,217.86737
25160,0,0.013086945,211.19977
25161,0,0.01545468,211.68811
25162,0,0.018034846,214.07245
25163,0,0.013856083,215.9599
25164,0,0.014661461,215.25795
25165,0,-0.00970611,213.28711
25166,0,0.013208538,211.12994
25167,0,0.008895308,211.58754
25168,0,-0.008592695,207.30234
25169,0,0.015090376,224.50218
25170,0,-0.005504936,206.97807
25171,0,0.018210083,218.85052
25172,0,-0.0617958,216.62791
25173,0,0.00461331,211.1348
25174,0,-0.065244526,198.23291
25175,0,-0.032872766,213.77977
25176,0,-0.034996122,226.92157
25177,0,0.04935661,220.94379
25178,0,-0.0416511,199.07468
25179,0,0.014380366,223.97595
25180,0,0.015211016,216.46686
25181,0,-0.012487978,209.63748
25182,0,-0.05372843,204.88281
25183,0,0.035925537,237.25865
25184,0,0.007141739,217.17688
25185,0,-0.048232168,200.45929
25186,0,-0.03662929,213.44669
25187,0,-0.014280409,216.49165
25188,0,-0.00578627,219.30028
25189,0,0.009887964,249.83113
25190,0,-0.0229474,198.14876
25191,0,0.014382511,214.73746
25192,0,-0.0761753,193.66522
25193,0,-0.071116775,208.22174
25194,0,-0.03100714,221.16248
25195,0,0.003262192,232.78865
25196,0,0.017579466,212.51901
25197,0,-0.019889325,208.47801
25198,0,-0.020662397,216.17958
25199,0,-0.02070126,217.79745
25200,0,-0.023547024,215.05853
25201,0,-0.016067833,215.75299
25202,0,-0.004409164,216.46898
25203,0,0.004804522,217.51729
25204,0,-0.006557077,215.89796
25205,0,0.024760157,224.09471
25206,0,0.004158646,214.63527
25207,0,-0.00415048,213.09726
25208,0,0.029845983,222.20425
25209,0,0.024849802,217.41646
25210,0,0.001572162,213.35216
25211,0,0.008707911,216.60625
25212,0,0.013782769,215.94762
25213,0,-0.028551072,206.21571
25214,0,-0.012783378,216.74408
25215,0,-0.012600511,215.88223
25216,0,-0.020644754,213.02368
25217,0,0.002569586,219.65869
25218,0,-0.00380072,214.86974
25219,0,-0.012225241,213.6516
25220,0,-0.012563795,214.42863
25221,0,-0.011078447,215.87663
25222,0,-0.006716818,218.45877
25223,0,0.011557013,227.36208
25224,0,0.037335783,217.06277
25225,0,0.015531689,212.26727
25226,0,-0.056304067,199.83392
25227,0,-0.020338386,217.55579
25228,0,0.020249516,223.55743
25229,0,-0.008363098,230.94028
25230,0,-0.068517536,189.58495
25231,0,-0.05034122,207.69992
25232,0,0.006528765,224.95517
25233,0,0.032799155,225.86346
25234,0,-0.019936413,210.06245
25235,0,-0.020493597,213.56602
25236,0,0.002631575,216.43375
25237,0,0.028899342,220.00854
25238,0,0.011101157,215.97705
25239,0,0.010416657,216.4168
25240,0,-0.02788362,207.65233
25241,0,0.006038815,220.85931
25242,0,8.79E-05,225.90045
25243,0,0.05788222,221.2718
25244,0,0.023637682,210.01949
25245,0,0.02544418,212.65009
25246,0,0.017796189,211.43703
25247,0,0.016867787,213.60681
25248,0,-0.061665863,197.40685
25249,0,-0.042609304,212.41185
25250,0,-0.025230259,213.91595
25251,0,-0.00270924,219.4502
25252,0,-0.030420631,210.22324
25253,0,-0.012045711,217.31116
25254,0,-0.016094059,214.50174
25255,0,-0.008135885,235.79489
25256,0,0.034851223,215.72319
25257,0,0.017311245,212.1203
25258,0,0.02069822,215.42445
25259,0,-0.000556558,210.86494
25260,0,0.0345923,221.70769
25261,0,0.01727596,215.3117
25262,0,0.019714504,215.80057
25263,0,0.00780192,211.61363
25264,0,0.016708285,214.81439
25265,0,0.018694073,215.3165
25266,0,0.032838732,218.20291
25267,0,0.018851906,212.73048
25268,0,0.017065674,212.7614
25269,0,-0.003349155,210.42824
25270,0,0.012081295,216.20287
25271,0,0.024030834,215.93205
25272,0,0.03377679,215.79324
25273,0,-0.005335897,207.31772
25274,0,-0.015848726,211.53548
25275,0,0.014949232,227.36353
25276,0,0.0559552,221.94783
25277,0,0.038404018,213.55408
25278,0,0.025307328,212.34752
25279,0,0.024974972,213.18925
25280,0,0.028218657,214.44041
25281,0,0.015411288,211.54999
25282,0,0.03672114,217.56044
25283,0,0.010965735,208.3872
25284,0,-0.009508461,206.74457
25285,0,0.014714867,216.21707
25286,0,0.020584255,215.51341
25287,0,0.008635193,213.1897
25288,0,0.014277369,214.49986
25289,0,0.007431895,211.5773
25290,0,0.005350024,211.70589
25291,0,0.00043419,212.36368
25292,0,-0.06344411,198.09047
25293,0,0.08036485,248.20493
25294,0,0.044243604,214.41867
25295,0,0.032020956,213.5084
25296,0,0.025418669,213.83495
25297,0,0.029634863,215.4808
25298,0,-0.004371017,208.62247
25299,0,0.01444307,216.10352
25300,0,0.027902037,216.71541
25301,0,0.000609785,209.82108
25302,0,-0.003749937,210.88158
25303,0,-0.006471962,210.70515
25304,0,-0.048490733,203.88806
25305,0,-0.056042045,207.33043
25306,0,-0.01965794,218.9992
25307,0,0.015832692,235.51901
25308,0,0.039067894,217.89853
25309,0,0.023352057,213.20097
25310,0,0.013058931,212.2731
25311,0,0.03828612,219.83232
25312,0,0.000715762,209.96614
25313,0,0.01563564,215.8667
25314,0,0.02583471,214.55199
25315,0,0.017260581,211.9483
25316,0,0.014151365,213.84193
25317,0,0.011396557,213.92511
25318,0,0.011854082,214.09425
25319,0,0.023778468,215.99615
25320,0,0.021665365,213.8986
25321,0,0.007773787,213.48465
25322,0,-0.003960699,212.3105
25323,0,0.02472654,219.88916
25324,0,0.04688254,220.44359
25325,0,0.039592296,215.2389
25326,0,0.03518322,213.5982
25327,0,0.027391583,213.7187
25328,0,0.031532556,215.73543
25329,0,0.035799652,215.98584
25330,0,-0.0735403,189.19907
25331,0,0.004748851,225.64642
25332,0,0.019853264,218.76564
25333,0,0.024814278,218.23628
25334,0,0.05455044,224.2214
25335,0,0.020386606,210.56645
25336,0,0.022085935,214.75427
25337,0,0.01980415,215.50989
25338,0,0.015431434,215.36203
25339,0,-0.002144665,213.8266
25340,0,0.005447298,216.13004
25341,0,0.011612088,214.19798
25342,0,0.04073909,219.73994
25343,0,0.031384617,214.97777
25344,0,0.009949356,210.9111
25345,0,0.028800637,216.7086
25346,0,-0.006127924,207.39798
25347,0,-0.030183405,207.065
25348,0,-0.023562282,212.71857
25349,0,0.07774261,240.07486
25350,0,0.046187192,215.66219
25351,0,-0.014039964,203.60074
25352,0,-0.001755804,214.70152
25353,0,0.015547901,219.06331
25354,0,0.014896065,217.02693
25355,0,0.02738753,216.84564
25356,0,0.013358742,209.72095
25357,0,0.014616042,211.86874
25358,0,0.01343146,213.2137
25359,0,0.01964739,216.11455
25360,0,0.018262058,214.76466
25361,0,0.01044479,211.33398
25362,0,0.014967233,212.84692
25363,0,0.026346594,215.7929
25364,0,0.03889063,218.01042
25365,0,0.02462688,212.97818
25366,0,0.00764671,209.6978
25367,0,0.014194757,212.88846
25368,0,0.002870709,211.27795
25369,0,0.029643089,219.26692
25370,0,0.011000782,212.68118
25371,0,0.006203085,211.43356
25372,0,0.006534845,211.74542
25373,0,0.0486286,222.1031
25374,0,0.021876365,211.78766
25375,0,0.024501711,213.45041
25376,0,0.009596139,209.32397
25377,0,0.013238698,213.70412
25378,0,0.04355803,224.32497
25379,0,-0.05627498,194.28287
25380,0,-0.047615856,210.0572
25381,0,-0.018689007,216.04274
25382,0,0.001680046,218.11972
25383,0,0.027879149,222.66214
25384,0,0.015362173,215.24582
25385,0,0.014088064,214.8088
25386,0,0.03787461,220.98154
25387,0,0.001809269,212.21332
25388,0,0.01772204,218.76935
25389,0,0.044558197,220.71379
25390,0,0.019688398,211.5799
25391,0,0.04628268,220.0161
25392,0,0.026560694,211.51796
25393,0,-0.005142182,207.21469
25394,0,-0.009329885,212.78015
25395,0,-0.011295885,214.61278
25396,0,-0.026657432,211.03629
25397,0,-0.039579004,208.64725
25398,0,0.051528126,233.40733
25399,0,0.035818726,225.2643
25400,0,0.022282273,212.3515
25401,0,0.012775451,212.31555
25402,0,0.003857404,211.59155
25403,0,0.025123984,218.27463
25404,0,0.023229867,216.87273
25405,0,0.007910162,212.76405
25406,0,0.02536264,216.12848
25407,0,0.039980084,217.40019
25408,0,0.003235132,209.1813
25409,0,0.004826099,213.79712
25410,0,0.015954405,215.19562
25411,0,0.01603344,213.75896
25412,0,0.02630809,215.70972
25413,0,0.05386272,220.09326
25414,0,0.01475051,208.65987
25415,0,-0.005579799,208.30067
25416,0,-0.014841169,209.81099
25417,0,0.06583145,231.01073
25418,0,0.0555903,218.22409
25419,0,-0.006626338,203.08755
25420,0,0.040842086,219.32132
25421,0,-0.001387566,205.62454
25422,0,0.003777534,213.74974
25423,0,0.022835761,217.22144
25424,0,0.008239776,211.2401
25425,0,0.018069655,213.67447
25426,0,0.012541205,212.36353
25427,0,0.038404137,221.1303
25428,0,0.003727824,210.61629
25429,0,-0.001594633,211.82864
25430,0,0.006721169,213.84474
25431,0,-0.007397026,210.13126
25432,0,0.01074782,217.13867
25433,0,-0.001612514,212.7258
25434,0,0.022612244,217.72334
25435,0,0.000888258,210.7532
25436,0,0.005868107,213.47209
25437,0,-0.046249002,202.97115
25438,0,-0.006710857,219.48761
25439,0,0.075493485,235.24553
25440,0,-0.015863746,202.06361
25441,0,0.005714327,215.78326
25442,0,0.013258129,214.11572
25443,0,0.016436964,217.1171
25444,0,0.023847252,219.80333
25445,0,-0.007206291,209.34094
25446,0,0.009040743,213.78995
25447,0,0.020826966,214.5383
25448,0,0.003801018,212.21053
25449,0,0.02974096,220.72278
25450,0,0.019542366,214.16565
25451,0,-0.014983267,206.88292
25452,0,0.027366668,221.23935
25453,0,0.002572447,212.49725
25454,0,0.02952376,219.58147
25455,0,0.02966991,215.4279
25456,0,0.016390473,213.70602
25457,0,0.020096928,216.26227
25458,0,0.014618069,214.52002
25459,0,0.0216178,217.35913
25460,0,-0.002826184,210.36186
25461,0,0.03583184,219.97606
25462,0,0.04958108,219.57887
25463,0,0.001537472,208.87953
25464,0,0.023049265,217.45105
25465,0,0.004148632,210.49121
25466,0,0.013076454,215.772
25467,0,0.02393201,217.06006
25468,0,0.033190638,216.6641
25469,0,0.016325146,212.55519
25470,0,-0.011258096,208.02954
25471,0,-0.05189988,203.76836
25472,0,-0.020875067,217.50748
25473,0,0.047807604,236.83139
25474,0,0.054206997,219.48831
25475,0,0.008340389,206.72815
25476,0,0.020309478,214.18141
25477,0,0.022958428,214.75647
25478,0,0.013577014,214.1975
25479,0,-0.006833404,210.26819
25480,0,0.002485663,213.69627
25481,0,0.001303107,212.11568
25482,0,0.031112105,219.78864
25483,0,0.000288159,210.6364
25484,0,-0.001665682,214.68005
25485,0,0.011020809,217.59526
25486,0,-0.06415972,196.5848
25487,0,-0.027752727,216.96748
25488,0,-0.016340822,217.36179
25489,0,0.032233387,232.56436
25490,0,0.019983202,213.28206
25491,0,0.06753686,226.03842
25492,0,0.036343485,211.07977
25493,0,0.037605792,215.32375
25494,0,0.026634485,212.91158
25495,0,0.025618464,212.74997
25496,0,0.004315525,208.77022
25497,0,-0.08853063,179.32205
25498,0,-0.032964796,220.81451
25499,0,0.000249296,224.16698
25500,0,-0.026043504,209.75517
25501,0,-0.006946892,217.96245
25502,0,-0.04696545,203.25055
25503,0,-0.004640192,223.59946
25504,0,-0.027481407,212.04999
25505,0,-0.02976045,212.7967
25506,0,-0.015146345,216.69716
25507,0,-0.022669643,211.08397
25508,0,0.009338051,223.3285
25509,0,-0.027961344,209.3738
25510,0,-0.02452287,214.42108
25511,0,-0.003821701,219.26659
25512,0,0.038743287,241.79424
25513,0,0.023317248,211.2758
25514,0,0.040587813,218.78697
25515,0,0.03424564,214.06757
25516,0,0.009782225,210.13515
25517,0,0.037492424,219.78087
25518,0,0.021147639,212.44655
25519,0,-0.018096536,207.24153
25520,0,0.01259318,217.49805
25521,0,0.049452692,221.16965
25522,0,-0.00930509,205.96329
25523,0,-0.02909872,207.99817
25524,0,0.03211704,224.01491
25525,0,0.049532324,220.21664
25526,0,0.029503137,214.85391
25527,0,0.019879252,214.21347
25528,0,0.018119723,213.97939
25529,0,0.014958769,213.58937
25530,0,-0.030082077,204.99452
25531,0,-0.03593144,211.18605
25532,0,0.011286885,221.538
25533,0,0.0380601,221.51295
25534,0,0.04017368,219.70502
25535,0,0.010071904,211.27077
25536,0,-0.000506014,211.316
25537,0,-0.000933498,213.27419
25538,0,0.019738108,217.53621
25539,0,0.02752927,215.45015
25540,0,0.026096493,213.3617
25541,0,0.012628466,210.59953
25542,0,0.026959568,215.4339
25543,0,0.025330931,214.52357
25544,0,0.016616613,214.26302
25545,0,0.012364775,214.26521
25546,0,-0.034614652,202.59981
25547,0,-0.009281009,216.25983
25548,0,0.025571972,221.67032
25549,0,0.03716126,220.26808
25550,0,0.004372746,209.91447
25551,0,0.006866604,211.96236
25552,0,-0.000669569,211.92567
