,dishwaser_6_Trans_V7_gradTruth,dishwaser_6_Trans_V7_predicted
23344,0.0,190.536
23345,0.0,193.14366
23346,0.0,188.73518
23347,0.0,192.28969
23348,0.0,192.47453
23349,0.0,192.53792
23350,0.0,190.35225
23351,0.0,190.26897
23352,0.0,190.44075
23353,0.0,192.21632
23354,0.0,193.21779
23355,0.0,192.26305
23356,0.0,189.31467
23357,0.0,191.03754
23358,0.0,197.14264
23359,0.0,193.69855
23360,0.0,188.99095
23361,0.0,195.73933
23362,0.0,190.63844
23363,0.0,197.17189
23364,0.0,190.82068
23365,0.0,192.81537
23366,0.0,189.95477
23367,0.0,193.79642
23368,0.0,191.8479
23369,0.0,194.01376
23370,0.0,193.18571
23371,0.0,189.64311
23372,0.0,194.61833
23373,0.0,190.35963
23374,0.0,193.69147
23375,0.0,191.50781
23376,0.0,190.7819
23377,0.0,192.54626
23378,0.0,191.83139
23379,0.0,195.32959
23380,0.0,188.05653
23381,0.0,192.22987
23382,0.0,194.5299
23383,0.0,192.18082
23384,0.0,192.53777
23385,0.0,189.16219
23386,0.0,193.25134
23387,0.0,197.59421
23388,0.0,191.96812
23389,0.0,188.57298
23390,0.0,192.6466
23391,0.0,194.38667
23392,0.0,191.90178
23393,0.0,192.24258
23394,0.0,189.47258
23395,0.0,191.24129
23396,0.0,192.31367
23397,0.0,192.03825
23398,0.0,195.73079
23399,0.0,187.95995
23400,0.0,190.58238
23401,0.0,192.12195
23402,0.0,194.66214
23403,0.0,189.52956
23404,0.0,197.07796
23405,0.0,188.27158
23406,0.0,193.39394
23407,0.0,191.3766
23408,0.0,195.76334
23409,0.0,189.81769
23410,0.0,192.52687
23411,0.0,191.39989
23412,0.0,192.80772
23413,0.0,193.72539
23414,0.0,190.17563
23415,0.0,196.11415
23416,0.0,190.71883
23417,0.0,193.94226
23418,0.0,191.41512
23419,0.0,193.33649
23420,0.0,189.68437
23421,0.0,195.82358
23422,0.0,191.81476
23423,0.0,192.1856
23424,0.0,190.76402
23425,0.0,191.8466
23426,0.0,191.60484
23427,0.0,193.98727
23428,0.0,191.61554
23429,0.0,189.73401
23430,0.0,190.16914
23431,0.0,196.5088
23432,0.0,192.32713
23433,0.0,189.16644
23434,0.0,190.2034
23435,0.0,192.96867
23436,0.0,195.305
23437,0.0,188.77188
23438,0.0,191.16586
23439,0.0,192.15204
23440,0.0,191.96571
23441,0.0,196.08328
23442,0.0,189.22693
23443,0.0,188.64845
23444,0.0,191.24513
23445,0.0,194.58893
23446,0.0,193.65341
23447,0.0,191.4234
23448,0.0,189.18388
23449,0.0,190.65633
23450,0.0,196.3919
23451,0.0,191.30583
23452,0.0,189.76558
23453,0.0,191.86592
23454,0.0,192.81306
23455,0.0,190.56892
23456,0.0,191.00252
23457,0.0,189.9189
23458,0.0,194.44986
23459,0.0,189.57968
23460,0.0,191.15033
23461,0.0,195.05826
23462,0.0,194.33195
23463,0.0,189.8233
23464,0.0,192.02713
23465,0.0,197.10461
23466,0.0,192.5811
23467,0.0,194.21852
23468,0.0,190.11742
23469,0.0,190.87366
23470,0.0,196.47333
23471,0.0,194.04797
23472,0.0,187.00153
23473,0.0,190.22722
23474,0.0,193.33395
23475,0.0,194.63237
23476,0.0,189.78249
23477,0.0,189.9112
23478,0.0,190.59706
23479,0.0,189.5041
23480,0.0,184.39359
23481,0.0,187.31662
23482,0.0,187.77502
23483,0.0,217.84476
23484,0.0,192.54625
23485,0.0,191.95302
23486,0.0,197.31226
23487,0.0,193.27487
23488,0.0,181.47214
23489,0.0,187.62186
23490,0.0,187.62302
23491,0.0,186.67215
23492,0.0,186.67929
23493,0.0,186.26013
23494,0.0,188.16179
23495,0.0,188.2323
23496,0.0,187.84172
23497,0.0,186.9909
23498,0.0,186.52275
23499,0.0,187.62987
23500,0.0,187.6408
23501,0.0,187.95897
23502,0.0,187.41771
23503,0.0,186.45912
23504,0.0,187.36845
23505,0.0,186.74817
23506,0.0,186.84163
23507,0.0,187.21527
23508,0.0,186.51178
23509,0.0,187.55098
23510,0.0,181.66803
23511,0.0,181.88345
23512,0.0,182.09613
23513,0.0,182.75764
23514,0.0,183.42072
23515,0.0,182.17506
23516,0.0,182.95952
23517,0.0,214.72763
23518,0.0,194.18642
23519,0.0,190.44649
23520,0.0,198.45442
23521,0.0,197.53836
23522,0.0,196.31725
23523,0.0,194.10817
23524,0.0,202.57932
23525,0.0,199.38417
23526,0.0,196.65646
23527,0.0,190.77388
23528,0.0,203.36673
23529,0.0,194.79376
23530,0.0,208.62526
23531,0.0,198.87653
23532,0.0,192.20454
23533,0.0,191.83392
23534,0.0,190.26978
23535,0.0,194.47615
23536,0.0,192.39896
23537,0.0,192.79733
23538,0.0,189.97682
23539,0.0,193.62521
23540,0.0,192.82144
23541,2.0,212.53839
23542,2.0,598.158
23543,2.0,686.9298
23544,2.0,579.03845
23545,2.0,527.2332
23546,2.0,558.01245
23547,2.0,550.81305
23548,2.0,516.8372
23549,2.0,453.16394
23550,2.0,393.11545
23551,2.0,377.04047
23552,2.0,344.1841
23553,2.0,364.89218
23554,2.0,408.4718
23555,2.0,400.93924
23556,2.0,380.58313
23557,2.0,357.0919
23558,2.0,343.89755
23559,2.0,348.6416
23560,2.0,317.2607
23561,2.0,315.68503
23562,2.0,340.87
23563,2.0,414.81235
23564,2.0,413.51346
23565,2.0,402.09677
23566,2.0,373.99985
23567,2.0,348.15323
23568,2.0,357.72482
23569,2.0,357.1633
23570,2.0,363.87448
23571,2.0,413.59537
23572,2.0,412.41907
23573,2.0,403.60333
23574,2.0,376.12976
23575,2.0,355.24124
23576,2.0,354.1016
23577,2.0,326.84888
23578,2.0,325.91055
23579,2.0,400.04843
23580,2.0,423.11655
23581,2.0,419.25946
23582,2.0,405.48193
23583,2.0,374.92117
23584,2.0,353.41492
23585,2.0,350.62766
23586,2.0,367.32962
23587,2.0,421.65533
23588,2.0,426.8848
23589,2.0,412.7969
23590,2.0,391.53152
23591,2.0,363.57108
23592,2.0,342.24533
23593,2.0,331.07718
23594,2.0,293.4771
23595,2.0,280.69168
23596,2.0,305.10126
23597,2.0,381.56146
23598,2.0,383.22452
23599,2.0,369.51407
23600,2.0,344.4725
23601,2.0,322.75623
23602,2.0,302.65363
23603,2.0,305.15778
23604,3.0,324.6747
23605,2.0,380.6697
23606,2.0,380.3703
23607,2.0,368.31314
23608,2.0,345.75174
23609,3.0,341.8896
23610,2.0,350.77362
23611,3.0,350.0135
23612,2.0,337.95184
23613,2.0,315.18753
23614,3.0,280.88934
23615,2.0,310.75357
23616,2.0,366.41794
23617,2.0,376.63098
23618,2.0,370.4188
23619,2.0,346.45966
23620,2.0,317.60754
23621,2.0,295.41965
23622,2.0,297.4938
23623,2.0,320.8503
23624,2.0,369.1992
23625,2.0,369.69604
23626,2.0,357.70316
23627,2.0,337.39243
23628,2.0,336.6437
23629,2.0,323.4186
23630,0.0,281.75964
23631,0.0,29.493914
23632,0.0,30.338964
23633,0.0,48.362873
23634,0.0,93.266495
23635,0.0,153.23656
23636,0.0,166.22903
23637,0.0,185.62415
23638,0.0,190.66122
23639,0.0,198.69914
23640,0.0,141.39452
23641,0.0,151.68207
23642,0.0,158.70103
23643,0.0,176.67725
23644,0.0,166.89075
23645,0.0,180.68866
23646,0.0,158.61308
23647,0.0,126.53961
23648,0.0,189.1666
23649,0.0,184.95998
23650,0.0,187.68886
23651,0.0,154.13457
23652,0.0,164.31396
23653,0.0,196.1929
23654,0.0,194.51866
23655,0.0,189.64404
23656,0.0,132.07344
23657,0.0,146.90547
23658,0.0,164.2316
23659,0.0,188.08536
23660,0.0,176.06026
23661,0.0,180.29405
23662,0.0,175.16904
23663,0.0,180.66281
23664,0.0,181.62077
23665,0.0,181.70056
23666,0.0,181.0561
23667,0.0,180.12091
23668,0.0,179.95125
23669,0.0,179.6548
23670,0.0,180.51302
23671,0.0,175.36807
23672,0.0,174.95073
23673,0.0,176.40479
23674,0.0,182.15237
23675,0.0,174.39354
23676,0.0,176.61452
23677,2.0,174.43718
23678,2.0,693.43134
23679,2.0,673.7361
23680,2.0,525.665
23681,2.0,420.7142
23682,2.0,337.69217
23683,3.0,316.84888
23684,2.0,333.61432
23685,2.0,339.0426
23686,2.0,339.8486
23687,2.0,339.81924
23688,2.0,347.92508
23689,2.0,364.77875
23690,2.0,371.323
23691,2.0,370.91534
23692,2.0,362.91782
23693,2.0,368.9855
23694,0.0,373.83273
23695,0.0,54.411884
23696,0.0,38.30363
23697,0.0,57.03688
23698,0.0,119.03349
23699,0.0,170.96516
23700,0.0,178.71078
23701,0.0,177.82655
23702,0.0,172.00308
23703,0.0,175.39603
23704,0.0,175.87286
23705,0.0,175.90175
23706,0.0,172.45589
23707,0.0,171.27515
23708,0.0,156.05862
23709,0.0,144.72426
23710,1.0,156.01805
23711,1.0,151.31223
23712,0.0,152.80795
23713,1.0,151.30711
23714,0.0,145.62566
23715,0.0,160.03299
23716,1.0,181.58673
23717,1.0,162.7399
23718,1.0,189.64113
23719,0.0,141.54523
23720,0.0,157.92343
23721,1.0,163.403
23722,1.0,168.09058
23723,1.0,168.79259
23724,1.0,185.67169
23725,0.0,200.83383
23726,1.0,136.47458
23727,0.0,151.59856
23728,0.0,171.08865
23729,1.0,172.75896
23730,0.0,171.59016
23731,1.0,162.61313
23732,1.0,158.31482
23733,1.0,196.90425
23734,0.0,187.37271
23735,0.0,139.11333
23736,1.0,160.56339
23737,0.0,168.25603
23738,1.0,175.46765
23739,1.0,192.0095
23740,1.0,201.80547
23741,0.0,201.22781
23742,1.0,138.98346
23743,1.0,151.77892
23744,1.0,151.88875
23745,0.0,181.38803
23746,0.0,196.97397
23747,0.0,175.24823
23748,0.0,170.5365
23749,0.0,170.95366
23750,0.0,167.9013
23751,0.0,172.22914
23752,0.0,179.70587
23753,0.0,534.9056
23754,0.0,441.63367
23755,0.0,262.27945
23756,0.0,215.53915
23757,0.0,223.51605
23758,0.0,231.02306
23759,0.0,228.3208
23760,0.0,261.13702
23761,0.0,322.6831
23762,0.0,336.51605
23763,0.0,333.341
23764,0.0,353.51263
23765,0.0,381.60168
23766,0.0,416.2902
23767,0.0,426.73706
23768,0.0,423.96982
23769,0.0,421.83496
23770,0.0,428.96268
23771,0.0,451.39795
23772,0.0,453.0221
23773,0.0,449.37
23774,0.0,443.2532
23775,0.0,449.3808
23776,0.0,457.92212
23777,0.0,462.44305
23778,0.0,460.46994
23779,0.0,461.85205
23780,0.0,464.12543
23781,0.0,462.54407
23782,0.0,464.08276
23783,0.0,461.53607
23784,0.0,458.21884
23785,0.0,458.04987
23786,0.0,467.78268
23787,0.0,469.2886
23788,0.0,463.51852
23789,0.0,460.36005
23790,0.0,457.03598
23791,0.0,452.27628
23792,0.0,449.88196
23793,0.0,450.8607
23794,0.0,446.36023
23795,0.0,442.96732
23796,0.0,440.63055
23797,0.0,441.9435
23798,0.0,447.0975
23799,0.0,446.48978
23800,0.0,449.33856
23801,0.0,444.9902
23802,0.0,433.67236
23803,0.0,431.1466
23804,0.0,431.4554
23805,1.0,430.76956
23806,0.0,71.57661
23807,0.0,37.470623
23808,0.0,42.983852
23809,0.0,75.838036
23810,0.0,110.476654
23811,0.0,142.88716
23812,0.0,153.56839
23813,0.0,159.40271
23814,0.0,163.2234
23815,0.0,156.34753
23816,0.0,155.35744
23817,0.0,150.2524
23818,0.0,148.21873
23819,0.0,148.58434
23820,1.0,148.56985
23821,0.0,150.44254
23822,0.0,147.27994
23823,0.0,147.61641
23824,0.0,145.25832
23825,0.0,146.87721
23826,0.0,149.60518
23827,0.0,147.40013
23828,0.0,147.32994
23829,0.0,147.34102
23830,1.0,146.88612
23831,0.0,148.47758
23832,0.0,146.12355
23833,0.0,146.96376
23834,0.0,149.29521
23835,0.0,148.04373
23836,0.0,147.60324
23837,0.0,145.30399
23838,0.0,146.66672
23839,0.0,145.77469
23840,0.0,146.18462
23841,0.0,146.04175
23842,0.0,146.13394
23843,0.0,146.92386
23844,0.0,146.27103
23845,0.0,146.35626
23846,0.0,146.23851
23847,1.0,170.66536
23848,0.0,146.37814
23849,0.0,141.63766
23850,0.0,142.3339
23851,0.0,142.09167
23852,0.0,148.4942
23853,0.0,142.89807
23854,0.0,172.53156
23855,0.0,567.307
23856,0.0,758.7604
23857,0.0,735.02814
23858,0.0,757.6088
23859,0.0,776.91565
23860,0.0,801.1599
23861,0.0,802.2885
23862,0.0,788.597
23863,0.0,781.18396
23864,0.0,783.7611
23865,0.0,790.4008
23866,0.0,789.19635
23867,0.0,780.98724
23868,0.0,778.15485
23869,0.0,778.1214
23870,0.0,784.6589
23871,0.0,785.0987
23872,0.0,782.31964
23873,0.0,781.77344
23874,0.0,782.158
23875,0.0,784.9843
23876,0.0,788.0193
23877,0.0,786.346
23878,0.0,788.75714
23879,0.0,791.6014
23880,0.0,796.6276
23881,0.0,800.22955
23882,0.0,803.70013
23883,0.0,806.8929
23884,0.0,808.0101
23885,0.0,811.5707
23886,0.0,812.5208
23887,0.0,815.0021
23888,0.0,817.79675
23889,0.0,820.076
23890,0.0,823.40607
23891,0.0,823.35583
23892,0.0,823.9227
23893,0.0,831.4085
23894,0.0,826.763
23895,0.0,822.574
23896,0.0,824.135
23897,0.0,699.9737
23898,0.0,539.1024
23899,0.0,306.0219
23900,0.0,210.47813
23901,0.0,213.16376
23902,0.0,224.79538
23903,0.0,228.70044
23904,0.0,219.11624
23905,0.0,224.68028
23906,0.0,220.43307
23907,0.0,215.79506
23908,0.0,220.2135
23909,0.0,218.10085
23910,0.0,222.29733
23911,0.0,219.53891
23912,0.0,212.25504
23913,0.0,213.5048
23914,0.0,221.00803
23915,0.0,222.96204
23916,0.0,213.06851
23917,0.0,211.99013
23918,0.0,218.99753
23919,0.0,221.99371
23920,0.0,220.81221
23921,0.0,220.19589
23922,0.0,211.26947
23923,0.0,214.6232
23924,0.0,216.80489
23925,0.0,221.93867
23926,0.0,218.59929
23927,0.0,213.91776
23928,0.0,218.13487
23929,0.0,210.43732
23930,0.0,219.56223
23931,0.0,220.64145
23932,0.0,217.88927
23933,0.0,219.18033
23934,0.0,212.45361
23935,0.0,215.0488
23936,0.0,222.40506
23937,0.0,214.75777
23938,0.0,219.27536
23939,0.0,217.72816
23940,0.0,213.51678
23941,0.0,220.18059
23942,0.0,219.48793
23943,0.0,220.13322
23944,0.0,214.3897
23945,0.0,212.03778
23946,1.0,222.16481
23947,0.0,213.59216
23948,0.0,218.08337
23949,0.0,219.3266
23950,0.0,218.691
23951,0.0,221.519
23952,0.0,218.06427
23953,0.0,221.70059
23954,0.0,218.9221
23955,0.0,214.37354
23956,0.0,219.84398
23957,0.0,217.56042
23958,0.0,221.45433
23959,0.0,215.53583
23960,0.0,257.23325
23961,0.0,357.44492
23962,0.0,377.9592
23963,0.0,353.9417
23964,0.0,358.8748
23965,0.0,386.66153
23966,0.0,416.5695
23967,0.0,429.76947
23968,0.0,420.8482
23969,0.0,415.19962
23970,0.0,419.8232
23971,0.0,427.95956
23972,0.0,431.04288
23973,0.0,428.33737
23974,0.0,421.87332
23975,0.0,423.68185
23976,0.0,433.41315
23977,0.0,436.1696
23978,0.0,431.86716
23979,0.0,431.74927
23980,0.0,430.2544
23981,0.0,434.53122
23982,0.0,435.93863
23983,0.0,433.93707
23984,0.0,431.41776
23985,0.0,432.42752
23986,0.0,433.41788
23987,0.0,433.49847
23988,0.0,435.5644
23989,0.0,431.7573
23990,0.0,433.00806
23991,0.0,436.3013
23992,0.0,434.306
23993,0.0,435.94345
23994,0.0,434.40265
23995,0.0,434.20297
23996,0.0,435.6463
23997,0.0,434.7126
23998,0.0,436.8299
23999,0.0,437.6041
24000,0.0,437.6436
24001,0.0,439.12787
24002,0.0,439.02142
24003,0.0,442.10416
24004,0.0,442.71008
24005,0.0,444.80322
24006,0.0,450.721
24007,0.0,452.95773
24008,0.0,450.62405
24009,0.0,453.9462
24010,0.0,455.12375
24011,0.0,455.73712
24012,0.0,457.4757
24013,0.0,456.73038
24014,0.0,456.36792
24015,0.0,457.12253
24016,0.0,458.80078
24017,0.0,458.19968
24018,0.0,456.56793
24019,0.0,458.1736
24020,0.0,456.67773
24021,0.0,454.6403
24022,0.0,455.0931
24023,0.0,454.2169
24024,0.0,453.21393
24025,0.0,454.75888
24026,0.0,454.3017
24027,0.0,453.81165
24028,0.0,454.71268
24029,0.0,454.73297
24030,0.0,455.01578
24031,0.0,455.9125
24032,0.0,453.618
24033,0.0,453.85876
24034,0.0,453.4833
24035,0.0,452.18143
24036,0.0,456.75516
24037,0.0,458.43
24038,0.0,456.84714
24039,0.0,456.87927
24040,0.0,457.3403
24041,0.0,456.70755
24042,0.0,455.9406
24043,0.0,454.46027
24044,0.0,456.58273
24045,0.0,449.2238
24046,0.0,447.18225
24047,0.0,446.1997
24048,0.0,447.40878
24049,0.0,444.56998
24050,0.0,441.78635
24051,0.0,449.3484
24052,0.0,449.361
24053,0.0,444.44162
24054,0.0,441.67163
24055,0.0,445.6029
24056,0.0,446.3314
24057,0.0,445.3159
24058,0.0,443.7885
24059,0.0,443.32138
24060,0.0,446.90475
24061,0.0,447.13968
24062,0.0,445.09335
24063,0.0,67.46097
24064,0.0,39.88922
24065,0.0,59.868713
24066,0.0,99.86309
24067,2.0,151.41133
24068,2.0,185.09131
24069,2.0,158.8933
24070,2.0,160.31577
24071,1.0,162.68082
24072,1.0,619.5231
24073,1.0,698.1864
24074,1.0,498.52676
24075,2.0,274.50455
24076,1.0,196.494
24077,1.0,220.60768
24078,1.0,224.01505
24079,2.0,217.05646
24080,1.0,219.92567
24081,1.0,213.98637
24082,2.0,215.77328
24083,2.0,222.79791
24084,2.0,222.22435
24085,2.0,218.87457
24086,2.0,216.16435
24087,2.0,212.67786
24088,1.0,221.43474
24089,1.0,258.0873
24090,1.0,313.63525
24091,0.0,293.05234
24092,1.0,260.09875
24093,1.0,260.0278
24094,1.0,272.6926
24095,1.0,289.52905
24096,1.0,282.00775
24097,2.0,264.39786
24098,2.0,259.77972
24099,1.0,253.2003
24100,2.0,273.9014
24101,1.0,275.63684
24102,2.0,266.95856
24103,1.0,257.81494
24104,1.0,264.47415
24105,1.0,279.7785
24106,1.0,280.12933
24107,1.0,268.7824
24108,1.0,261.94272
24109,1.0,265.4868
24110,1.0,270.9666
24111,1.0,278.48944
24112,1.0,287.4893
24113,1.0,284.4813
24114,1.0,289.49323
24115,2.0,295.9302
24116,1.0,301.48312
24117,1.0,303.14856
24118,1.0,297.2209
24119,1.0,296.44888
24120,2.0,299.19125
24121,2.0,289.3328
24122,1.0,277.38742
24123,1.0,269.42935
24124,1.0,270.21005
24125,1.0,270.4029
24126,1.0,272.70038
24127,1.0,271.29834
24128,1.0,269.14157
24129,1.0,268.84543
24130,1.0,270.18875
24131,1.0,271.54596
24132,1.0,273.94705
24133,1.0,269.46368
24134,1.0,269.1945
24135,1.0,272.19388
24136,2.0,271.4588
24137,1.0,269.5607
24138,1.0,269.50287
24139,1.0,269.03793
24140,1.0,271.6653
24141,1.0,271.81793
24142,1.0,270.87186
24143,1.0,271.27646
24144,2.0,270.13626
24145,1.0,270.05502
24146,1.0,273.21228
24147,1.0,271.5889
24148,1.0,269.87006
24149,1.0,270.41638
24150,1.0,270.8754
24151,1.0,274.61383
24152,1.0,271.0423
24153,1.0,269.70163
24154,1.0,270.4002
24155,1.0,270.70258
24156,1.0,271.64096
24157,1.0,273.23154
24158,1.0,272.0967
24159,1.0,269.39633
24160,1.0,269.83575
24161,1.0,271.70703
24162,1.0,270.8213
24163,1.0,272.29712
24164,1.0,269.33386
24165,1.0,264.89755
24166,1.0,258.80664
24167,0.0,261.11716
24168,2.0,256.41742
24169,1.0,254.07979
24170,1.0,249.00742
24171,1.0,255.07504
24172,1.0,259.36838
24173,2.0,253.25984
24174,1.0,256.09268
24175,1.0,250.2001
24176,1.0,260.31216
24177,1.0,254.56693
24178,2.0,253.98424
24179,1.0,255.08916
24180,1.0,253.46556
24181,1.0,251.55737
24182,2.0,256.6797
24183,1.0,254.47733
24184,0.0,250.94258
24185,1.0,258.33588
24186,1.0,256.3837
24187,1.0,251.59305
24188,1.0,254.22232
24189,2.0,255.03604
24190,1.0,253.28473
24191,1.0,251.51723
24192,1.0,261.0433
24193,1.0,254.24597
24194,1.0,249.83682
24195,1.0,256.25928
24196,1.0,255.54916
24197,1.0,252.18396
24198,2.0,255.2437
24199,1.0,252.8454
24200,1.0,252.12384
24201,1.0,257.16397
24202,1.0,252.21846
24203,1.0,254.28915
24204,1.0,255.63336
24205,1.0,254.0236
24206,1.0,252.13426
24207,1.0,258.28595
24208,1.0,253.6246
24209,1.0,250.0959
24210,1.0,253.15775
24211,1.0,257.2489
24212,1.0,258.91367
24213,1.0,250.20485
24214,1.0,253.63037
24215,1.0,259.08972
24216,1.0,257.32202
24217,1.0,250.85352
24218,1.0,254.4636
24219,1.0,256.39447
24220,1.0,255.24739
24221,1.0,254.42854
24222,1.0,253.55734
24223,1.0,254.88005
24224,1.0,256.7796
24225,1.0,252.04648
24226,1.0,253.34262
24227,1.0,258.45532
24228,1.0,255.2414
24229,1.0,252.22841
24230,1.0,253.69534
24231,2.0,257.53995
24232,1.0,253.97054
24233,1.0,251.01459
24234,1.0,259.73947
24235,1.0,253.18414
24236,1.0,252.66653
24237,1.0,257.9984
24238,2.0,253.71902
24239,2.0,253.48999
24240,1.0,257.12158
24241,2.0,255.02975
24242,1.0,252.33073
24243,1.0,253.27577
24244,1.0,257.48956
24245,1.0,253.17302
24246,1.0,251.21164
24247,1.0,256.0534
24248,1.0,252.05365
24249,2.0,251.97757
24250,1.0,256.00314
24251,1.0,251.29521
24252,1.0,251.84738
24253,1.0,258.60333
24254,1.0,253.54533
24255,1.0,252.26375
24256,1.0,254.50385
24257,1.0,252.8847
24258,1.0,250.27151
24259,1.0,252.02773
24260,1.0,262.13443
24261,1.0,250.11981
24262,1.0,252.33832
24263,2.0,256.57602
24264,1.0,252.22227
24265,1.0,254.68054
24266,1.0,253.86891
24267,1.0,251.99466
24268,1.0,256.47803
24269,1.0,253.60522
24270,1.0,255.32968
24271,1.0,255.46098
24272,1.0,250.2167
24273,1.0,254.83885
24274,1.0,257.5508
24275,1.0,253.14261
24276,2.0,254.66632
24277,1.0,250.16945
24278,1.0,257.58914
24279,1.0,254.38239
24280,1.0,255.07246
24281,1.0,254.88733
24282,1.0,252.40506
24283,2.0,257.20587
24284,1.0,252.59666
24285,1.0,256.1946
24286,2.0,256.7073
24287,1.0,254.29628
24288,2.0,254.07121
24289,1.0,251.73058
24290,1.0,259.0926
24291,1.0,255.10582
24292,1.0,250.88077
24293,1.0,258.00403
24294,1.0,253.88435
24295,1.0,253.45375
24296,1.0,258.61325
24297,1.0,252.31743
24298,1.0,251.50008
24299,1.0,260.2912
24300,1.0,252.70506
24301,1.0,251.88889
24302,1.0,257.13342
24303,2.0,259.33182
24304,1.0,250.88338
24305,1.0,256.6863
24306,2.0,40.89539
24307,2.0,30.791956
24308,2.0,38.10497
24309,2.0,51.792484
24310,2.0,63.378693
24311,2.0,54.92787
24312,2.0,50.79757
24313,2.0,47.53775
24314,2.0,46.302765
24315,2.0,45.239388
24316,2.0,40.604187
24317,2.0,39.956196
24318,2.0,39.753895
24319,2.0,38.3573
24320,2.0,37.960526
24321,2.0,37.79974
24322,2.0,35.86667
24323,2.0,35.57249
24324,2.0,33.280922
24325,2.0,31.47704
24326,2.0,31.025646
24327,2.0,30.894094
24328,2.0,30.398584
24329,2.0,29.522068
24330,2.0,27.994165
24331,2.0,27.323965
24332,2.0,27.09137
24333,2.0,27.036814
24334,2.0,26.83121
24335,2.0,25.787054
24336,2.0,24.505148
24337,2.0,24.18213
24338,2.0,23.85022
24339,2.0,23.563328
24340,2.0,23.430265
24341,2.0,23.362713
24342,2.0,23.325888
24343,2.0,23.316624
24344,2.0,23.411158
24345,2.0,23.339462
24346,2.0,23.339178
24347,2.0,23.196657
24348,2.0,23.058563
24349,2.0,23.087988
24350,2.0,22.844505
24351,2.0,22.6071
24352,2.0,22.146652
24353,2.0,22.307878
24354,2.0,25.752016
24355,2.0,28.65124
24356,2.0,80.57168
24357,2.0,104.30324
24358,2.0,108.86821
24359,2.0,111.754814
24360,2.0,133.95418
24361,2.0,206.26791
24362,2.0,183.06938
24363,2.0,173.83443
24364,2.0,173.27475
24365,2.0,172.60986
24366,2.0,172.54431
24367,2.0,172.82469
24368,2.0,174.12022
24369,2.0,173.68079
24370,2.0,173.72144
24371,2.0,174.36142
24372,2.0,173.98886
24373,2.0,173.86096
24374,2.0,174.4588
24375,0.0,174.17336
24376,0.0,153.89514
24377,0.0,161.15147
24378,0.0,161.8423
24379,0.0,167.83896
24380,0.0,163.61073
24381,0.0,163.72156
24382,0.0,161.76778
24383,0.0,161.10437
24384,0.0,160.42477
24385,0.0,157.8485
24386,0.0,156.11807
24387,0.0,154.18251
24388,0.0,151.78882
24389,0.0,150.22472
24390,0.0,149.74052
24391,0.0,148.94731
24392,0.0,149.21834
24393,0.0,149.97398
24394,0.0,151.21468
24395,0.0,152.52844
24396,0.0,153.91507
24397,0.0,155.20145
24398,0.0,156.53867
24399,0.0,158.14212
24400,0.0,160.65128
24401,0.0,163.51518
24402,0.0,165.83539
24403,0.0,169.41988
24404,0.0,167.73444
24405,0.0,163.55182
24406,0.0,161.24503
24407,0.0,161.87067
24408,0.0,161.93599
24409,0.0,160.65312
24410,0.0,160.60318
24411,0.0,161.07246
24412,0.0,161.14098
24413,0.0,160.68654
24414,0.0,160.98116
24415,0.0,160.2204
24416,0.0,161.02573
24417,0.0,160.75623
24418,0.0,161.34952
24419,0.0,160.34917
24420,0.0,161.19557
24421,0.0,160.73264
24422,0.0,159.82712
24423,0.0,160.84583
24424,0.0,161.33267
24425,0.0,162.80688
24426,0.0,163.92532
24427,0.0,163.56923
24428,0.0,163.31671
24429,0.0,163.01363
24430,0.0,162.56686
24431,0.0,162.89246
24432,0.0,162.92783
24433,0.0,162.44887
24434,0.0,163.50417
24435,0.0,163.22272
24436,0.0,162.54393
24437,0.0,163.50023
24438,0.0,163.32486
24439,0.0,161.98032
24440,0.0,163.16548
24441,0.0,163.20631
24442,0.0,162.95422
24443,0.0,162.84512
24444,0.0,163.81686
24445,0.0,163.60037
24446,0.0,162.86961
24447,0.0,162.66362
24448,0.0,163.37914
24449,0.0,163.0119
24450,0.0,162.7218
24451,0.0,162.68326
24452,0.0,163.48584
24453,0.0,163.37708
24454,0.0,162.70953
24455,0.0,163.75378
24456,0.0,163.47006
24457,0.0,163.03513
24458,0.0,162.94412
24459,0.0,163.73164
24460,0.0,163.69261
24461,0.0,163.39305
24462,0.0,163.40598
24463,0.0,163.30293
24464,0.0,163.01593
24465,0.0,163.85536
24466,0.0,163.42838
24467,0.0,163.16605
24468,0.0,163.3451
24469,0.0,163.60255
24470,0.0,163.29984
24471,0.0,163.29318
24472,0.0,163.49628
24473,0.0,163.25943
24474,0.0,163.31972
24475,0.0,163.86629
24476,0.0,163.3834
24477,0.0,163.78535
24478,0.0,163.2908
24479,0.0,163.453
24480,0.0,164.1665
24481,0.0,163.88461
24482,0.0,162.91118
24483,0.0,163.99751
24484,0.0,163.44481
24485,0.0,162.866
24486,0.0,163.47968
24487,0.0,163.91339
24488,0.0,163.19263
24489,0.0,163.95609
24490,0.0,163.93991
24491,0.0,163.5147
24492,0.0,163.69937
24493,0.0,163.47607
24494,0.0,162.75452
24495,0.0,163.64609
24496,0.0,163.67613
24497,0.0,163.1577
24498,0.0,162.99727
24499,0.0,163.33127
24500,0.0,163.17014
24501,0.0,163.9952
24502,0.0,163.22824
24503,0.0,163.1007
24504,0.0,163.74527
24505,0.0,163.52672
24506,0.0,162.7233
24507,0.0,163.68661
24508,0.0,163.26253
