,microwave_11_Trans_Init_Bi_gradTruth,microwave_11_Trans_Init_Bi_predicted
20087,4,1439.7992
20088,5,1444.4176
20089,4,1447.2499
20090,5,1445.7249
20091,5,1433.0245
20092,4,1445.0623
20093,4,1446.17
20094,5,1435.7959
20095,4,1445.8484
20096,4,1443.8779
20097,4,1436.18
20098,5,1443.3428
20099,4,1449.1831
20100,4,1434.2634
20101,5,1440.3938
20102,5,1442.9247
20103,5,1442.7246
20104,4,1440.6777
20105,4,1442.0527
20106,4,1441.5299
20107,4,1441.4644
20108,4,1440.4006
20109,4,1443.7325
20110,4,1441.3749
20111,4,1438.7278
20112,5,1442.314
20113,4,1441.1804
20114,5,1441.4089
20115,5,1442.4308
20116,4,1441.1459
20117,4,1441.1499
20118,5,1443.2463
20119,5,1437.9016
20120,4,1440.872
20121,4,1443.058
20122,4,1441.064
20123,4,1442.6163
20124,4,1440.6555
20125,4,1441.0076
20126,4,1441.6852
20127,5,1440.6979
20128,4,1442.4332
20129,4,1441.9452
20130,5,1440.3777
20131,5,1444.39
20132,4,1440.2153
20133,4,1441.782
20134,5,1443.4545
20135,4,1440.7034
20136,4,1440.3073
20137,4,1442.9314
20138,4,1438.856
20139,5,1442.0496
20140,5,1443.3108
20141,4,1440.5303
20142,4,1445.1425
20143,5,1439.8585
20144,4,1444.109
20145,5,1447.9241
20146,4,1437.7302
20147,5,1447.5989
20148,4,1449.5776
20149,4,1436.9238
20150,4,1439.8943
20151,4,1444.8722
20152,5,1445.1267
20153,4,1441.886
20154,4,1439.8945
20155,4,1447.6416
20156,5,1446.2826
20157,5,1433.752
20158,5,1447.6426
20159,4,1449.9181
20160,5,1432.9319
20161,4,1443.3638
20162,4,1445.7292
20163,4,1443.8733
20164,4,1436.6951
20165,5,1441.6223
20166,4,1442.4551
20167,5,1440.1191
20168,4,1442.2236
20169,4,1441.5017
20170,4,1440.3708
20171,5,1441.4729
20172,4,1442.4131
20173,5,1441.7648
20174,4,1441.4784
20175,5,1440.6445
20176,4,1442.0631
20177,5,1441.5051
20178,4,1441.4865
20179,5,1443.042
20180,4,1442.152
20181,5,1440.2281
20182,4,1442.6892
20183,4,1442.1766
20184,4,1440.1172
20185,5,1442.5742
20186,4,1440.2429
20187,4,1441.6136
20188,4,1440.7349
20189,4,1442.9059
20190,4,1441.1975
20191,4,1441.2495
20192,4,1440.1405
20193,5,1440.5656
20194,4,1440.7701
20195,5,1442.8333
20196,4,1441.9725
20197,5,1441.3705
20198,4,1441.5792
20199,4,1439.9414
20200,4,1443.0686
20201,4,1439.7781
20202,4,1441.5813
20203,4,1440.6035
20204,4,1442.9822
20205,4,1445.6694
20206,4,1438.9446
20207,5,1449.3754
20208,4,1446.1748
20209,4,1440.3162
20210,5,1440.9976
20211,4,1446.8524
20212,5,1440.7327
20213,4,1439.2048
20214,4,1444.7921
20215,4,1445.1302
20216,5,1437.6023
20217,4,1449.8895
20218,5,1447.6366
20219,5,1432.7333
20220,4,1447.7576
20221,4,1444.1891
20222,4,1440.768
20223,4,1448.052
20224,4,1445.0076
20225,4,1433.5444
20226,5,1443.7163
20227,5,1440.8562
20228,4,1440.4728
20229,4,1440.9125
20230,5,1442.8656
20231,4,1441.2034
20232,5,1440.2312
20233,5,1443.0786
20234,5,1439.2488
20235,5,1442.1716
20236,4,1439.9131
20237,4,1440.864
20238,5,1443.1063
20239,4,1441.214
20240,4,1440.9847
20241,4,1442.1735
20242,4,1441.079
20243,5,1439.4457
20244,5,1441.6235
20245,5,1441.0126
20246,5,1443.4453
20247,5,1440.8456
20248,5,1438.8602
20249,4,1442.7666
20250,5,1442.4695
20251,4,1438.9751
20252,5,1440.5964
20253,4,1441.9166
20254,4,1441.3362
20255,4,1441.7402
20256,4,1439.6312
20257,4,1441.5632
20258,5,1442.0013
20259,4,1441.5927
20260,5,1440.3053
20261,4,1443.1665
20262,4,1438.7207
20263,4,1441.8782
20264,5,1441.6534
20265,5,1441.632
20266,5,1441.1843
20267,5,1441.9839
20268,4,1446.2021
20269,4,1435.5116
20270,4,1450.3738
20271,4,1439.685
20272,4,1438.8452
20273,4,1445.9113
20274,4,1444.4723
20275,4,1437.5182
20276,5,1448.6554
20277,5,1443.2263
20278,4,1443.1605
20279,5,1444.8184
20280,4,1445.0437
20281,5,1439.9806
20282,5,1447.3828
20283,4,1445.2064
20284,5,1439.9706
20285,5,1441.8712
20286,4,1450.0493
20287,5,1444.3508
20288,4,1441.8018
20289,4,1438.9967
20290,5,1449.0133
20291,4,1436.8712
20292,4,1440.7832
20293,4,1443.4143
20294,4,1441.5469
20295,5,1439.9379
20296,5,1441.2063
20297,5,1443.6404
20298,5,1440.7264
20299,5,1443.7297
20300,5,1442.4926
20301,4,1442.7148
20302,5,1443.7992
20303,5,1441.4998
20304,5,1442.8612
20305,4,1440.1896
20306,5,1443.1992
20307,4,1440.6652
20308,5,1443.7036
20309,5,1443.1376
20310,4,1439.0032
20311,4,1444.957
20312,4,1439.3092
20313,4,1443.0275
20314,4,1441.0173
20315,4,1441.022
20316,4,1443.2821
20317,4,1442.8197
20318,4,1439.4835
20319,5,1443.2034
20320,5,1443.8997
20321,4,1438.8649
20322,5,1444.6124
20323,4,1445.138
20324,4,1437.4315
20325,5,1443.3857
20326,4,1442.1919
20327,5,1442.1027
20328,5,1440.8595
20329,4,1442.3342
20330,5,1441.4899
20331,5,1444.8333
20332,5,1446.907
20333,4,1447.6526
20334,5,1434.4755
20335,4,1445.927
20336,5,1449.2338
20337,4,1432.6411
20338,4,1443.7612
20339,4,1448.6997
20340,5,1443.4403
20341,5,1437.2721
20342,5,1446.5356
20343,4,1447.9146
20344,4,1443.2991
20345,5,1444.5566
20346,4,1442.7463
20347,4,1449.1919
20348,4,1435.019
20349,5,1448.401
20350,5,1448.3873
20351,5,1430.8491
20352,5,1450.8523
20353,5,1443.629
20354,5,1436.0177
20355,5,1442.8181
20356,4,1442.7263
20357,5,1440.9618
20358,5,1440.669
20359,4,1445.9205
20360,4,1439.4165
20361,5,1443.7202
20362,4,1440.833
20363,4,1442.1681
20364,5,1443.9159
20365,4,1438.6577
20366,5,1443.1229
20367,4,1442.8618
20368,4,1442.5137
20369,5,1440.6431
20370,4,1443.6228
20371,5,1440.2552
20372,5,1442.9944
20373,4,1441.0135
20374,5,1440.2233
20375,5,1444.1582
20376,5,1440.6326
20377,4,1442.0435
20378,4,1441.0454
20379,4,1443.6345
20380,5,1439.6683
20381,4,1443.6154
20382,5,1441.94
20383,4,1444.7915
20384,5,1443.2396
20385,5,1441.4968
20386,5,1443.0543
20387,5,1442.2712
20388,4,1440.6829
20389,4,1442.3795
20390,5,1441.6661
20391,4,1442.2346
20392,4,1443.5371
20393,4,1440.6436
20394,5,1442.512
20395,5,1448.2299
20396,4,1446.2904
20397,4,1432.9543
20398,4,1444.2384
20399,5,1450.2375
20400,5,1432.0411
20401,4,1442.3971
20402,5,1451.839
20403,5,1438.2374
20404,4,1444.4573
20405,4,1448.5349
20406,5,1436.609
20407,5,1448.2097
20408,5,1445.7488
20409,5,1439.7935
20410,5,1445.4833
20411,5,1446.6702
20412,4,1436.8137
20413,5,1449.391
20414,4,1443.5355
20415,4,1441.2762
20416,4,1479.0585
20417,4,1419.3529
20418,4,1312.7618
20419,4,1378.841
20420,5,1401.8958
20421,5,1397.0343
20422,5,1398.2295
20423,5,1401.8254
20424,4,1403.7888
20425,5,1405.5865
20426,4,1405.3981
20427,4,1404.4774
20428,4,1403.6115
20429,4,1403.9777
20430,4,1402.59
20431,5,1403.3983
20432,5,1405.221
20433,5,1403.8783
20434,4,1403.875
20435,4,1404.8502
20436,4,1404.2158
20437,5,1405.3486
20438,5,1404.8367
20439,4,1405.0223
20440,5,1405.5044
20441,4,1406.4945
20442,5,1405.2289
20443,5,1405.1395
20444,4,1405.406
20445,5,1406.3868
20446,5,1405.804
20447,4,1405.5759
20448,4,1406.1731
20449,4,1406.9513
20450,4,1406.1837
20451,5,1405.8208
20452,5,1406.7689
20453,4,1407.0005
20454,5,1407.2684
20455,5,1406.9261
20456,4,1406.8787
20457,5,1407.7167
20458,4,1405.479
20459,4,1407.3284
20460,5,1407.8302
20461,4,1406.3208
20462,5,1398.1921
20463,5,1391.4028
20464,4,1392.6034
20465,5,1385.4899
20466,4,1389.6313
20467,5,1389.4365
20468,5,1391.1658
20469,5,1389.3558
20470,5,1389.8013
20471,4,1390.252
20472,5,1389.488
20473,5,1390.4658
20474,4,1391.038
20475,4,1389.4795
20476,5,1391.5964
20477,4,1390.5682
20478,5,1389.9155
20479,5,1391.1599
20480,4,1390.3579
20481,5,1390.878
20482,4,1391.958
20483,4,1391.3795
20484,5,1390.6036
20485,4,1391.379
20486,5,1391.6924
20487,4,1391.2954
20488,4,1391.2804
20489,5,1391.5576
20490,4,1390.9929
20491,4,1391.4229
20492,4,1391.7664
20493,5,1391.0836
20494,4,1391.1823
20495,5,1391.6633
20496,5,1391.2947
20497,4,1391.4803
20498,4,1391.7568
20499,5,1391.8058
20500,4,1391.2327
20501,5,1391.503
20502,5,1392.4849
20503,5,1391.5702
20504,4,1391.7252
20505,4,1391.6334
20506,4,1391.9908
20507,5,1391.5916
20508,5,1391.3141
20509,5,1392.2573
20510,4,1392.0138
20511,5,1391.2922
20512,4,1391.2395
20513,4,1391.9429
20514,5,1392.169
20515,4,1391.4136
20516,4,1391.9076
20517,4,1391.851
20518,4,1391.9065
20519,5,1392.3096
20520,4,1391.6561
20521,4,1390.0731
20522,5,1391.6891
20523,4,1392.4945
20524,4,1391.8591
20525,4,1391.2395
20526,5,1391.1005
20527,4,1392.2191
20528,4,1391.3645
20529,4,1390.1191
20530,5,1392.547
20531,5,1391.5605
20532,4,1390.8845
20533,4,1392.9165
20534,5,1391.0947
20535,4,1391.5328
20536,5,1393.5613
20537,4,1391.2136
20538,5,1391.1731
20539,5,1392.9867
20540,4,1392.8573
20541,4,1391.5764
20542,4,1391.679
20543,4,1391.8811
20544,4,1393.2528
20545,4,1392.7439
20546,4,1392.4744
20547,4,1392.7085
20548,5,1392.5588
20549,4,1393.0188
20550,5,1393.3701
20551,4,1392.8748
20552,5,1392.3547
20553,5,1392.0037
20554,5,1393.53
20555,5,1393.389
20556,4,1393.2191
20557,4,1392.3567
20558,5,1392.9408
20559,5,1392.7367
20560,4,1392.661
20561,5,1393.2507
20562,5,1393.1534
20563,5,1392.4547
20564,4,1392.9532
20565,4,1392.9282
20566,4,1393.1992
20567,5,1393.0875
20568,4,1392.9131
20569,5,1392.1989
20570,4,1393.0693
20571,5,1393.4974
20572,4,1392.9644
20573,4,1392.9353
20574,4,1393.5211
20575,4,1393.4176
20576,5,1393.3595
20577,5,1392.8806
20578,4,1392.7612
20579,4,1392.6077
20580,5,1393.6401
20581,4,1392.0845
20582,4,1393.617
20583,5,1393.0496
20584,4,1390.4805
20585,5,1394.092
20586,4,1393.1522
20587,4,1390.9358
20588,5,1393.8683
20589,5,1393.2029
20590,5,1391.7281
20591,5,1393.725
20592,4,1393.429
20593,4,1392.9979
20594,4,1391.4729
20595,4,1394.2502
20596,4,1393.1136
20597,4,1392.4875
20598,5,1392.2969
20599,4,1394.6051
20600,4,1392.0295
20601,4,1393.2712
20602,4,1394.817
20603,4,1392.0438
20604,5,1393.6088
20605,4,1393.7179
20606,4,1391.3492
20607,4,1394.9822
20608,4,1394.8412
20609,4,1393.1239
20610,5,1393.5966
20611,5,1393.3807
20612,4,1395.0038
20613,4,1393.6003
20614,5,1393.0924
20615,4,1393.1364
20616,5,1394.8579
20617,5,1394.2157
20618,4,1393.4152
20619,4,1393.7131
20620,4,1393.7249
20621,5,1394.3618
20622,4,1394.6145
20623,5,1394.1655
20624,5,1394.1743
20625,5,1393.9103
20626,4,1393.9326
20627,4,1393.8949
20628,5,1393.96
20629,4,1393.7915
20630,5,1394.9374
20631,5,1393.8555
20632,4,1393.4146
20633,4,1393.9546
20634,4,1393.1343
20635,4,1395.2814
20636,4,1394.1769
20637,4,1393.9292
20638,5,1394.1603
20639,4,1394.0026
20640,4,1394.1783
20641,4,1393.3152
20642,4,1394.6783
20643,5,1394.2861
20644,5,1394.6569
20645,4,1394.4027
20646,4,1394.0675
20647,5,1393.5006
20648,4,1394.6752
20649,4,1393.4421
20650,4,1392.5121
20651,4,1395.1991
20652,5,1395.0662
20653,4,1392.3167
20654,4,1395.0338
20655,5,1395.2172
20656,4,1393.6222
20657,4,1392.2552
20658,5,1396.0842
20659,4,1394.7064
20660,4,1391.9657
20661,4,1395
20662,4,1394.5431
20663,4,1394.2225
20664,4,1395.0657
20665,5,1393.0493
20666,4,1393.5261
20667,4,1395.6265
20668,5,1394.635
20669,4,1393.5302
20670,5,1395.9104
20671,4,1395.2999
20672,4,1395.3851
20673,4,1395.0608
20674,4,1394.0537
20675,4,1395.005
20676,4,1394.5286
20677,4,1394.6519
20678,4,1395.6938
20679,4,1395.3127
20680,4,1394.7133
20681,4,1395.0923
20682,4,1394.9055
20683,4,1395.609
20684,4,1395.0021
20685,4,1395.0615
20686,4,1395.0834
20687,5,1409.1836
20688,4,1289.3938
20689,4,1325.5266
20690,4,1448.7079
20691,4,1430.2107
20692,4,1436.055
20693,4,1443.5216
20694,4,1437.0095
20695,4,1437.1913
20696,4,1439.7357
20697,4,1436.4249
20698,4,1435.6954
20699,4,1435.7412
20700,5,1441.2596
20701,4,1434.2839
20702,5,1439.1788
20703,4,1436.2588
20704,5,1435.3542
20705,4,1440.0128
20706,5,1436.2996
20707,4,1440.002
20708,4,1436.283
20709,4,1436.122
20710,5,1444.1448
20711,4,1432.9019
20712,4,1441.5079
20713,4,1442.5426
20714,4,1431.4211
20715,4,1442.7196
20716,4,1443.8401
20717,5,1428.5884
20718,4,1439.1791
20719,4,1444.0178
20720,5,1436.3801
20721,5,1433.282
20722,5,1441.6511
20723,4,1441.5797
20724,5,1437.2292
20725,4,1437.059
20726,4,1447.7343
20727,4,1436.4813
20728,5,1439.119
20729,4,1443.8882
20730,5,1442.1566
20731,4,1433.5939
20732,4,1447.3445
20733,4,1438.4595
20734,4,1434.9038
20735,4,1442.7677
20736,4,1436.9886
20737,5,1440.9915
20738,4,1443.7808
20739,5,1442.2965
20740,4,1442.0765
20741,4,1442.6941
20742,4,1442.1859
20743,5,1441.5961
20744,4,1444.0867
20745,5,1441.9601
20746,4,1444.5142
20747,4,1440.9564
20748,5,1445.1141
20749,4,1442.6383
20750,4,1443.4639
20751,4,1443.2767
20752,4,1443.6925
20753,4,1441.7817
20754,5,1443.3865
20755,4,1444.4115
20756,5,1443.8081
20757,4,1441.9207
20758,5,1442.9897
20759,5,1442.9408
20760,4,1442.6941
20761,5,1444.4844
20762,4,1441.2454
20763,5,1443.9384
20764,5,1442.626
20765,5,1443.1554
20766,5,1443.0222
20767,5,1443.1304
20768,4,1444.2522
20769,4,1437.92
20770,4,1443.7397
20771,4,1440.6289
20772,4,1441.1855
20773,5,1441.6388
20774,4,1442.6222
20775,5,1449.1566
20776,4,1432.8529
20777,5,1444.6812
20778,4,1447.4053
20779,5,1442.8252
20780,5,1436.5917
20781,5,1451.0426
20782,5,1446.108
20783,5,1439.9117
20784,5,1442.8549
20785,5,1448.7554
20786,5,1444.7529
20787,5,1433.8591
20788,5,1448.4154
20789,4,1448.5862
20790,5,1426.166
20791,5,1445.907
20792,4,1450.898
20793,5,1430.8862
20794,4,1446.849
20795,5,1450.5295
20796,5,1442.6377
20797,5,1433.9647
20798,4,1443.3383
20799,5,1442.5957
20800,4,1440.5604
20801,5,1440.5204
20802,5,1443.7225
20803,5,1439.5627
20804,5,1441.3567
20805,5,1442.3967
20806,4,1441.1013
20807,4,1440.2395
20808,4,1442.3594
20809,4,1442.6812
20810,4,1440.675
20811,4,1442.5009
20812,4,1441.1475
20813,4,1441.0962
20814,4,1442.0975
20815,4,1440.0801
20816,4,1441.1914
20817,5,1442.6078
20818,4,1441.5967
20819,5,1441.9985
20820,4,1441.3026
20821,5,1442.1506
20822,5,1442.9058
20823,5,1441.33
20824,4,1442.0955
20825,5,1439.24
20826,5,1441.9154
20827,4,1443.0428
20828,5,1441.1777
20829,5,1441.7959
20830,5,1441.7468
20831,4,1442.5952
20832,4,1440.1113
20833,5,1442.5133
20834,5,1442.7355
20835,4,1438.6228
20836,5,1441.7927
20837,5,1449.848
20838,5,1433.0089
20839,5,1439.8856
20840,5,1451.752
20841,4,1441.145
20842,5,1432.7391
20843,4,1453.1185
20844,5,1440.3215
20845,4,1445.9436
20846,4,1441.428
20847,5,1447.3356
20848,4,1443.9579
20849,5,1438.1992
20850,4,1447.5836
20851,5,1444.7247
20852,5,1445.698
20853,5,1444.9697
20854,5,1444.7493
20855,4,1445.8899
20856,5,1439.2032
20857,4,1449.9514
20858,4,1444.0051
20859,4,1439.809
20860,5,1446.8402
20861,4,1436.3497
20862,4,1437.319
20863,4,1439.2804
20864,4,1439.6089
20865,5,1439.6444
20866,5,1437.6184
20867,5,1441.3821
20868,5,1437.3839
20869,5,1440.7073
20870,5,1437.4215
20871,4,1439.7637
20872,4,1440.2714
20873,4,1437.0092
20874,4,1438.709
20875,5,1438.5009
20876,5,1439.066
20877,4,1436.8411
20878,4,1439.2893
20879,4,1438.9781
20880,4,1438.4857
20881,5,1438.5272
20882,4,1438.5586
20883,5,1438.4581
20884,4,1441.3052
20885,5,1436.7971
20886,4,1438.6584
20887,5,1439.6643
20888,5,1439.7986
20889,5,1439.3723
20890,4,1438.8514
20891,4,1442.7759
20892,5,1438.5603
20893,4,1438.6738
20894,5,1440.2922
20895,5,1439.5192
20896,4,1438.8251
20897,4,1438.4526
20898,4,1440.1261
20899,4,1437.8884
20900,5,1446.0084
20901,4,1432.5094
20902,5,1444.562
20903,5,1446.6869
20904,4,1429.8402
20905,4,1442.799
20906,5,1447.8395
20907,5,1426.1176
20908,5,1437.7584
20909,5,1443.7755
20910,4,1443
20911,5,1431.0723
20912,4,1440.464
20913,4,1448.2504
20914,4,1430.558
20915,4,1445.1368
20916,4,1445.352
20917,4,1437.3177
20918,4,1441.8569
20919,4,1440.652
20920,4,1443.9281
20921,5,1435.7677
20922,4,1440.4601
20923,4,1443.3737
20924,4,1437.3925
20925,4,1435.689
20926,5,1441.1953
20927,5,1437.8096
20928,5,1438.6669
20929,4,1438.1783
20930,4,1438.592
20931,4,1438.3464
20932,4,1438.8762
20933,4,1438.9725
20934,4,1440.0072
20935,4,1437.3033
20936,5,1439.992
20937,5,1439.2184
20938,5,1436.7167
20939,4,1441.3622
20940,5,1441.2562
20941,5,1440.6707
20942,5,1439.9875
20943,4,1441.7224
20944,4,1441.3806
20945,4,1442.7542
20946,4,1439.7478
20947,5,1440.9877
20948,4,1444.013
20949,5,1437.2759
20950,4,1442.715
20951,4,1442.9467
20952,4,1444.3372
20953,5,1438.6007
20954,5,1442.5756
20955,5,1440.4938
20956,5,1441.0475
20957,5,1441.8743
20958,4,1442.4854
20959,5,1440.5597
20960,5,1441.1516
20961,4,1441.8313
20962,5,1442.0947
20963,4,1446.2046
20964,4,1440.3214
20965,5,1449.6375
20966,5,1443.5592
20967,4,1436.0187
20968,5,1449.153
20969,4,1442.9465
20970,4,1438.1726
20971,5,1449.15
20972,5,1442.7551
20973,4,1437.4247
20974,4,1442.3479
20975,4,1449.2485
20976,5,1442.8107
20977,4,1435.4816
20978,5,1449.2238
20979,5,1445.3065
20980,4,1438.274
20981,5,1444.9102
20982,4,1446.1064
20983,4,1440.684
20984,4,1440.321
20985,4,1446.0403
20986,5,1443.1869
20987,5,1439.4961
20988,4,1440.5719
20989,4,1440.7484
20990,4,1440.6772
20991,5,1442.5557
20992,4,1441.1024
20993,5,1441.171
20994,4,1441.0813
20995,4,1441.0565
20996,4,1442.5487
20997,5,1439.978
20998,4,1441.3162
20999,4,1441.7032
21000,4,1440.0756
21001,4,1441.6475
21002,4,1441.9741
21003,4,1443.1259
21004,4,1441.3058
21005,4,1439.458
21006,4,1440.1638
21007,4,1443.105
21008,5,1441.0311
21009,4,1440.3859
21010,4,1443.6238
21011,4,1439.5387
21012,4,1440.5416
21013,5,1445.1862
21014,5,1437.9167
21015,4,1440.9529
21016,4,1440.9327
21017,4,1441.7538
21018,4,1441.6721
21019,4,1442.2955
21020,4,1439.2498
21021,4,1442.7937
21022,5,1439.5608
21023,4,1441.0977
21024,5,1440.97
21025,4,1442.5092
21026,4,1440.2358
21027,4,1447.2256
21028,4,1446.6375
21029,4,1434.0416
21030,4,1443.0339
21031,5,1449.5466
21032,5,1438.3871
21033,5,1436.926
21034,4,1438.5237
21035,4,1424.529
21036,4,1421.888
21037,5,1441.4312
21038,4,1432.642
21039,4,1416.5438
21040,5,1435.1027
21041,5,1437.1199
21042,5,1424.5948
21043,4,1426.5039
21044,4,1438.3589
21045,4,1428.4777
21046,4,1424.9089
21047,5,1430.4806
21048,4,1436.3748
21049,4,1442.2922
21050,4,1422.9613
21051,4,1443.582
21052,4,1441.6571
21053,4,1436.3777
21054,4,1441.7579
21055,5,1434.7208
21056,5,1359.64
21057,4,1368.5975
21058,4,1338.5748
21059,4,1353.4666
21060,4,1356.2532
21061,4,1352.5419
21062,4,1349.4894
21063,4,1356.9266
21064,4,1361.6166
21065,5,1361.8676
21066,4,1360.8972
21067,4,1360.4535
21068,4,1356.991
21069,4,1362.7103
21070,4,1355.0382
21071,5,1344.9935
21072,4,1353.9642
21073,4,1350.451
21074,5,1349.1792
21075,5,1346.7548
21076,4,1347.4083
21077,4,1347.0093
21078,5,1417.5231
21079,4,1401.0742
21080,4,1440.2549
21081,4,1435.01
21082,4,1365.968
21083,5,1358.3806
21084,4,1328.9633
21085,4,1350.1792
21086,4,1362.1888
21087,4,1345.72
21088,4,1341.2628
21089,4,1345.9064
21090,5,1357.7644
21091,4,1334.6487
21092,4,1346.2666
21093,4,1354.2083
21094,4,1351.3658
21095,4,1348.0521
21096,4,1367.8525
21097,4,1357.1664
21098,4,1342.1621
21099,4,1353.6295
21100,5,1353.9695
21101,5,1350.0732
21102,4,1352.4617
21103,4,1366.4979
21104,4,1339.6361
21105,4,1339.7234
21106,5,1349.7224
21107,5,1335.4943
21108,4,1341.0042
21109,5,1345.5343
21110,5,1340.183
21111,4,1349.3622
21112,4,1342.2888
21113,4,1338.3225
21114,5,1348.0638
21115,4,1359.5049
21116,4,1358.8075
21117,4,1340.3763
21118,4,1339.5132
21119,4,1335.3901
21120,4,1339.9648
21121,5,1335.1205
21122,4,1346.3594
21123,4,1349.678
21124,4,1339.3717
21125,4,1349.4431
21126,4,1328.1246
21127,4,1353.1079
21128,4,1341.0994
21129,4,1352.5646
21130,4,1324.6675
21131,4,1337.0442
21132,5,1322.5651
21133,4,1328.9121
21134,5,1322.885
21135,5,1330.5009
21136,4,1340.9542
21137,4,1339.8363
21138,5,1343.0251
21139,5,1340.9644
21140,4,1337.8018
21141,4,1335.9225
21142,5,1331.5605
21143,4,1340.7755
21144,5,1335.8767
21145,5,1333.7325
21146,4,1328.9537
21147,4,1333.5024
21148,4,1338.4539
21149,4,1337.7505
21150,4,1339.8906
21151,5,1325.6118
21152,4,1323.0879
21153,4,1337.4445
21154,5,1316.5527
21155,5,1349.7958
21156,5,1351.2241
21157,4,1328.1954
21158,5,1329.7668
21159,4,1350.443
21160,4,1340.8816
21161,5,1331.5507
21162,4,1338.0745
21163,4,1325.7168
21164,4,1327.4949
21165,4,1335.1204
21166,4,1337.4231
21167,4,1328.7799
21168,4,1333.0513
21169,5,1343.7229
21170,4,1343.6753
21171,5,1341.8811
21172,4,1327.1833
21173,4,1342.1715
21174,4,1337.8894
21175,5,1338.0962
21176,5,1336.0093
21177,4,1329.955
21178,4,1340.5702
21179,5,1336.652
21180,5,1337.5364
21181,4,1326.4419
21182,4,1331.271
21183,4,1329.4222
21184,4,1322.2708
21185,4,1335.5531
21186,5,1333.4863
21187,4,1339.4531
21188,4,1342.6737
21189,4,1339.4822
21190,4,1323.7634
21191,4,1321.2402
21192,4,1326.8041
21193,4,1323.6713
21194,4,1327.652
21195,5,1324.0913
21196,4,1324.3818
21197,4,1335.4502
21198,4,1337.1445
21199,4,1338.3312
21200,5,1329.9943
21201,4,1322.2598
21202,4,1321.9537
21203,5,1332.9672
21204,4,1331.8271
21205,4,1330.9916
21206,5,1321.4463
21207,5,1317.9021
21208,4,1325.8806
21209,4,1325.0516
21210,5,1329.3542
21211,5,1329.4016
21212,5,1341.5745
21213,5,1337.2297
21214,4,1341.8779
21215,5,1342.0062
21216,5,1329.7822
21217,4,1308.009
21218,4,1333.7693
21219,4,1326.654
21220,4,1333.1943
21221,4,1343.2571
21222,4,1346.3644
21223,4,1328.36
21224,4,1315.5782
21225,4,1341.16
21226,4,1349.3013
21227,5,1318.8729
21228,5,1337.6482
21229,4,1337.5172
21230,5,1326.3518
21231,4,1315.7041
21232,4,1335.5065
21233,4,1328.7611
21234,4,1321.4542
21235,5,1329.0474
21236,4,1331.0529
21237,4,1318.4812
21238,4,1330.4453
21239,4,1327.7157
21240,4,1343.472
21241,4,1327.6158
21242,4,1322.8999
21243,4,1316.0288
21244,4,1318.7728
21245,5,1327.9554
21246,5,1323.2292
21247,5,1335.0814
21248,4,1320.4395
21249,4,1328.5488
21250,4,1326.1283
21251,5,1325.3743
21252,4,1319.5256
21253,5,1329.4857
21254,4,1334.2468
21255,4,1346.546
21256,4,1339.1858
21257,5,1330.7355
21258,4,1329.028
21259,4,1324.28
21260,5,1332.312
21261,4,1319.8003
21262,4,1333.1722
21263,5,1317.4564
21264,4,1325.3666
21265,5,1327.0321
21266,4,1320.0431
21267,4,1329.8767
21268,5,1323.9575
21269,5,1324.8665
21270,4,1331.4369
21271,4,1321.9855
21272,5,1329.5852
21273,4,1324.5715
21274,4,1330.27
21275,4,1321.7816
21276,4,1325.1569
21277,5,1315.8843
21278,4,1321.4081
21279,4,1328.8597
21280,4,1324.8083
21281,5,1346.1171
21282,4,1325.1315
21283,5,1328.2941
21284,4,1336.407
21285,4,1330.2787
21286,4,1310.0334
21287,4,1339.0973
21288,4,1322.9065
21289,5,1336.1768
21290,5,1340.9623
21291,4,1346.7104
21292,4,1338.0743
21293,4,1312.0559
21294,4,1330.7787
21295,4,1319.8301
21296,5,1319.1476
21297,5,1334.6825
21298,4,1336.7369
21299,5,1321.5864
21300,4,1331.2432
21301,5,1335.382
21302,5,1324.0887
21303,4,1317.4379
21304,5,1324.2766
21305,4,1334.6223
21306,4,1325.7052
21307,4,1318.6719
21308,5,1335.6199
21309,5,1413.7859
21310,5,1397.6628
21311,5,1436.1779
21312,5,1427.8767
21313,5,1431.7023
21314,4,1437.4407
21315,4,1434.03
21316,4,1433.4583
21317,4,1435.4382
21318,5,1435.3397
21319,4,1436.4526
21320,5,1436.5055
21321,5,1437.6184
21322,4,1435.8253
21323,5,1438.101
21324,4,1436.1306
21325,5,1438.9728
21326,5,1439.0742
21327,4,1437.7421
21328,4,1440.7548
21329,4,1439.5397
21330,5,1438.2712
21331,4,1437.8955
21332,4,1440.2959
21333,5,1442.656
21334,4,1437.9025
21335,5,1439.4233
21336,4,1440.8466
21337,4,1439.9481
21338,5,1439.7662
21339,5,1440.345
21340,4,1440.7892
21341,5,1439.1055
21342,4,1445.501
21343,5,1438.4607
21344,5,1448.9879
21345,4,1445.5314
21346,5,1430.8849
21347,5,1447.8398
21348,4,1442.8196
21349,4,1436.6069
21350,4,1449.0654
21351,5,1443.793
21352,4,1438.0664
21353,5,1440.4957
21354,5,1442.0892
21355,5,1446.9071
21356,5,1434.9855
21357,5,1441.3293
21358,5,1446.8269
21359,4,1438.2079
21360,5,1448.1746
21361,4,1442.654
21362,5,1449.3962
21363,4,1433.4757
21364,4,1442.2357
21365,4,1446.2639
21366,4,1435.6589
21367,4,1442.082
21368,4,1443.4663
21369,4,1439.2588
